Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Temperature,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure,day,month,day_of_week,is_weekend,month_sin,month_cos,Hilly_Temperature,Hilly_Air_Pressure
2023-12-10,80.0,66468.0,133.72,160.0,0,0,0,0,1,4.95,0.0,848.65,11.7,0.0,869.05,0.2,17.0,0.0,1000.95,10,12,6,0,-2.4492935982947064e-16,1.0,10.149999999999999,847.7
2023-12-11,75.0,92460.0,133.72,160.0,0,0,0,0,1,4.95,0.0,851.7,12.15,0.4,871.3,0.0,17.25,0.0,1003.15,11,12,0,0,-2.4492935982947064e-16,1.0,10.15,850.075
2023-12-12,70.0,75689.0,133.74,160.0,0,0,0,0,1,4.95,1.2,850.65,11.4,1.8,870.4,2.4,16.9,0.0,1001.05,12,12,1,0,-2.4492935982947064e-16,1.0,9.775,849.125
2023-12-13,74.16499999999999,76023.0,133.73,160.0,0,0,0,0,1,4.95,0.0,850.45,10.45,1.2,870.5,0.0,17.95,0.0,1001.95,13,12,2,0,-2.4492935982947064e-16,1.0,8.524999999999999,848.75
2023-12-14,50.0,65918.0,133.75,160.0,0,0,0,0,1,4.95,0.0,850.75,11.5,0.0,871.8,0.0,17.1,0.0,1003.95,14,12,3,0,-2.4492935982947064e-16,1.0,8.825,849.375
2023-12-15,53.33,81158.0,133.64,157.0,0,0,0,0,1,4.95,0.0,854.05,10.75,0.0,873.6,0.0,15.95,0.0,1005.8,15,12,4,0,-2.4492935982947064e-16,1.0,9.55,852.175
2023-12-16,55.0,59130.0,133.11,157.0,0,0,0,0,1,4.95,0.0,851.95,11.65,0.0,872.45,0.0,16.7,0.0,1003.45,16,12,5,1,-2.4492935982947064e-16,1.0,9.7,850.35
2023-12-17,70.0,82500.0,133.11,157.0,0,0,0,0,1,4.95,0.0,853.0,12.1,0.0,872.6500000000001,0.0,16.75,0.0,1004.1,17,12,6,0,-2.4492935982947064e-16,1.0,10.6,851.175
2023-12-18,65.0,77209.0,133.11,157.0,0,0,0,0,1,4.95,0.0,852.5,12.55,0.0,873.0,0.0,16.6,0.0,1004.4,18,12,0,0,-2.4492935982947064e-16,1.0,9.7,850.85
2023-12-19,65.0,85385.0,133.2,157.0,0,0,0,0,1,4.95,0.0,853.45,10.3,0.0,872.8,0.0,17.2,0.0,1005.9,19,12,1,0,-2.4492935982947064e-16,1.0,9.25,851.625
2023-12-20,65.0,61425.0,133.4,157.0,0,0,0,0,1,4.95,0.0,854.4,12.55,0.0,874.95,0.0,17.15,0.0,1005.15,20,12,2,0,-2.4492935982947064e-16,1.0,10.025,852.925
2023-12-21,65.0,65258.0,133.38,157.0,0,0,0,0,1,4.95,0.0,854.05,14.45,0.0,873.8499999999999,0.0,17.05,0.0,1004.25,21,12,3,0,-2.4492935982947064e-16,1.0,12.350000000000001,852.3249999999999
2023-12-22,55.0,62475.0,133.55,157.0,0,0,0,0,1,4.95,0.0,854.3499999999999,13.15,0.0,874.1,0.0,17.4,0.0,1004.75,22,12,4,0,-2.4492935982947064e-16,1.0,11.525,852.525
2023-12-23,65.83500000000001,54212.0,133.33,157.0,0,0,0,0,1,4.95,0.0,856.4,13.4,0.3,876.0999999999999,0.0,18.8,0.0,1006.65,23,12,5,1,-2.4492935982947064e-16,1.0,11.0,854.575
2023-12-24,65.0,60943.0,133.33,157.0,0,0,0,0,1,4.95,0.0,855.8,13.2,0.0,876.9,0.5,18.3,0.0,1007.0,24,12,6,0,-2.4492935982947064e-16,1.0,10.2,854.575
2023-12-25,65.0,69950.0,133.33,157.0,0,0,0,0,1,4.95,0.0,855.0,12.4,0.0,875.6500000000001,0.0,18.65,0.0,1005.85,25,12,0,0,-2.4492935982947064e-16,1.0,9.45,853.675
2023-12-26,70.83500000000001,72025.0,133.33,157.0,0,0,0,0,1,4.95,0.0,853.8,13.25,0.0,875.2,0.0,18.35,0.0,1006.15,26,12,1,0,-2.4492935982947064e-16,1.0,9.975,852.9749999999999
2023-12-27,65.83500000000001,60982.0,133.42,157.0,0,0,0,0,1,4.95,0.0,855.45,12.4,0.0,876.0999999999999,0.0,17.95,0.0,1007.15,27,12,2,0,-2.4492935982947064e-16,1.0,10.024999999999999,854.375
2023-12-28,60.0,55905.0,133.66,157.0,0,0,0,0,1,4.95,0.0,853.9,11.85,0.0,874.5999999999999,0.0,18.5,0.0,1006.0,28,12,3,0,-2.4492935982947064e-16,1.0,9.725000000000001,852.9
2023-12-29,60.0,81725.0,133.37,157.0,0,0,0,0,1,4.95,0.0,854.7,13.3,0.0,875.8,0.0,18.4,0.0,1006.05,29,12,4,0,-2.4492935982947064e-16,1.0,10.25,853.575
2023-12-30,60.0,75000.0,133.44,157.0,0,0,0,0,1,4.95,0.0,853.0999999999999,13.1,0.1,874.35,0.2,17.95,0.0,1004.7,30,12,5,1,-2.4492935982947064e-16,1.0,10.475,852.05
2023-12-31,60.0,76650.0,133.44,157.0,0,0,0,0,1,4.95,0.0,853.0,12.75,0.0,873.8499999999999,0.0,16.35,0.0,1005.1,31,12,6,0,-2.4492935982947064e-16,1.0,10.475000000000001,851.925
2024-01-01,60.0,84095.0,133.44,157.0,0,0,0,0,1,5.26,0.0,852.75,11.6,0.0,872.6,0.0,15.05,0.0,1004.45,1,1,0,0,0.4999999999999999,0.8660254037844387,9.95,851.075
2024-01-02,50.0,69950.0,133.49,157.0,0,0,0,0,1,5.26,0.0,851.0999999999999,10.25,0.1,871.55,0.6,14.8,0.0,1004.45,2,1,1,0,0.4999999999999999,0.8660254037844387,8.55,849.9
2024-01-03,65.0,80168.0,133.62,157.0,0,0,0,0,1,5.26,0.0,851.7,9.95,0.0,872.15,0.1,14.7,0.0,1004.15,3,1,2,0,0.4999999999999999,0.8660254037844387,8.175,850.425
2024-01-04,55.0,61175.0,133.55,157.0,0,0,0,0,1,5.26,0.0,851.95,11.55,0.2,872.55,0.7,15.25,0.0,1004.1,4,1,3,0,0.4999999999999999,0.8660254037844387,8.55,850.275
2024-01-05,55.0,73795.0,133.48,157.0,0,0,0,0,1,5.26,0.0,851.7,11.95,0.0,873.0,0.1,15.4,0.0,1004.95,5,1,4,0,0.4999999999999999,0.8660254037844387,8.35,850.5250000000001
2024-01-06,55.0,77900.0,133.35,157.0,0,0,0,0,1,5.26,0.0,852.7,11.15,0.0,873.15,0.0,16.85,0.0,1005.0,6,1,5,1,0.4999999999999999,0.8660254037844387,8.725,851.3000000000001
2024-01-07,55.0,54025.0,133.35,157.0,0,0,0,0,1,5.26,0.0,853.75,11.8,0.0,874.45,0.2,17.1,0.0,1006.15,7,1,6,0,0.4999999999999999,0.8660254037844387,9.275,852.2
2024-01-08,45.0,65150.0,133.35,157.0,0,0,0,0,1,5.26,0.0,853.55,10.35,0.0,873.5,0.0,16.549999999999997,0.0,1006.0,8,1,0,0,0.4999999999999999,0.8660254037844387,9.375,851.9749999999999
2024-01-09,50.0,54400.0,133.33,157.0,0,0,0,0,1,5.26,0.0,852.9,12.1,0.0,872.5999999999999,0.0,15.55,0.0,1004.45,9,1,1,0,0.4999999999999999,0.8660254037844387,10.175,851.0999999999999
2024-01-10,50.0,67446.0,133.29,157.0,0,0,0,0,1,5.26,0.0,850.95,11.75,0.0,871.3,0.0,15.55,0.0,1002.25,10,1,2,0,0.4999999999999999,0.8660254037844387,9.75,849.3
2024-01-11,50.0,72668.0,133.16,157.0,0,0,0,0,1,5.26,0.0,852.55,10.25,0.0,871.7,0.0,15.0,0.0,1005.3,11,1,3,0,0.4999999999999999,0.8660254037844387,9.274999999999999,850.525
2024-01-12,50.0,68300.0,133.15,157.0,0,0,0,0,1,5.26,0.0,852.1,11.35,0.0,871.45,0.0,13.7,0.0,1005.0,12,1,4,0,0.4999999999999999,0.8660254037844387,9.725000000000001,850.6
2024-01-13,50.0,52626.0,132.98,157.0,0,0,0,0,1,5.26,0.0,852.05,13.0,0.0,871.55,0.0,13.05,0.0,1004.25,13,1,5,1,0.4999999999999999,0.8660254037844387,11.725,850.525
2024-01-14,50.0,60100.0,132.98,157.0,0,0,0,0,1,5.26,0.0,851.95,12.45,0.0,871.6500000000001,0.0,14.05,0.0,1003.9,14,1,6,0,0.4999999999999999,0.8660254037844387,10.65,850.575
2024-01-15,50.0,73035.0,132.98,156.0,0,0,0,0,1,5.26,0.0,850.3499999999999,13.05,0.1,871.65,0.2,14.1,0.0,1003.2,15,1,0,0,0.4999999999999999,0.8660254037844387,9.325,849.2249999999999
2024-01-16,52.5,71875.0,132.92,156.0,0,0,0,0,1,5.26,0.1,850.4,11.15,0.6,870.7,0.4,14.4,0.0,1002.5,16,1,1,0,0.4999999999999999,0.8660254037844387,8.350000000000001,848.8
2024-01-17,50.0,33400.0,133.22,156.0,0,0,0,0,1,5.26,0.0,849.4,10.1,1.0,869.5999999999999,0.2,14.6,0.0,1002.8,17,1,2,0,0.4999999999999999,0.8660254037844387,7.575,848.075
2024-01-18,50.0,52550.0,133.33,156.0,0,0,0,0,1,5.26,0.0,850.15,8.6,0.0,869.5,1.5,14.35,0.0,1003.5,18,1,3,0,0.4999999999999999,0.8660254037844387,7.4,848.45
2024-01-19,55.0,67902.0,133.3,156.0,0,0,0,0,1,5.26,0.0,850.9,9.15,0.0,871.0,0.0,14.55,0.0,1005.7,19,1,4,0,0.4999999999999999,0.8660254037844387,6.925,849.275
2024-01-20,55.0,64878.0,133.21,156.0,0,0,0,0,1,5.26,0.0,850.95,9.1,0.0,870.75,0.0,13.9,0.0,1004.85,20,1,5,1,0.4999999999999999,0.8660254037844387,7.625,849.475
2024-01-21,55.0,93725.0,133.21,156.0,0,0,0,0,1,5.26,0.0,849.15,10.2,0.0,869.25,0.0,12.5,0.0,1004.1,21,1,6,0,0.4999999999999999,0.8660254037844387,7.1,847.175
2024-01-22,55.0,69000.0,133.21,156.0,0,0,0,0,1,5.26,0.0,851.3,10.45,0.0,872.0999999999999,0.0,11.65,0.0,1006.95,22,1,0,0,0.4999999999999999,0.8660254037844387,6.75,849.9
2024-01-23,55.0,66500.0,133.21,156.0,0,0,0,0,1,5.26,0.0,851.75,10.25,0.8,871.55,0.0,13.5,0.0,1004.55,23,1,1,0,0.4999999999999999,0.8660254037844387,8.2,849.9
2024-01-24,55.0,44525.0,133.35,156.0,0,0,0,0,1,5.26,0.0,851.0,9.75,1.9,871.5,1.1,12.85,0.0,1004.75,24,1,2,0,0.4999999999999999,0.8660254037844387,6.925000000000001,849.45
2024-01-25,60.0,63750.0,133.3,156.0,0,0,0,0,1,5.26,0.0,852.4000000000001,9.45,0.4,872.75,0.0,13.3,0.0,1007.2,25,1,3,0,0.4999999999999999,0.8660254037844387,6.875,850.725
2024-01-26,60.0,64050.0,133.29,156.0,0,0,0,0,1,5.26,0.0,853.6,10.2,0.0,874.45,0.6,13.2,0.0,1008.35,26,1,4,0,0.4999999999999999,0.8660254037844387,7.324999999999999,852.175
2024-01-27,60.0,66725.0,133.29,156.0,0,0,0,0,1,5.26,0.0,851.5,10.7,0.0,872.3499999999999,0.0,12.5,0.0,1006.95,27,1,5,1,0.4999999999999999,0.8660254037844387,6.65,850.15
2024-01-28,65.0,71659.0,133.29,156.0,0,0,0,0,1,5.26,0.0,853.0,10.0,0.0,872.65,0.0,13.2,0.0,1007.2,28,1,6,0,0.4999999999999999,0.8660254037844387,7.875,851.15
2024-01-29,70.0,79825.0,133.29,156.0,0,0,0,0,1,5.26,0.0,852.4000000000001,10.9,0.0,873.0999999999999,0.8,14.1,0.0,1005.2,29,1,0,0,0.4999999999999999,0.8660254037844387,8.35,850.9000000000001
2024-01-30,70.0,51475.0,133.32,156.0,0,0,0,0,1,5.26,0.0,851.05,10.2,2.5,872.0,0.6,14.4,0.0,1004.5,30,1,1,0,0.4999999999999999,0.8660254037844387,7.325,849.5749999999999
2024-01-31,70.0,72176.0,133.28,158.0,0,0,0,0,1,5.26,0.0,851.45,11.05,0.2,871.8,0.5,15.45,0.0,1004.25,31,1,2,0,0.4999999999999999,0.8660254037844387,8.475,849.875
2024-02-01,60.0,68575.0,133.18,158.0,0,0,0,0,1,5.01,0.2,851.95,9.25,0.0,872.45,0.0,15.95,0.0,1004.85,1,2,3,0,0.8660254037844386,0.5000000000000001,7.125,850.35
2024-02-02,70.0,68225.0,133.05,158.0,0,0,0,0,1,5.01,0.0,850.25,11.15,0.0,870.5,0.1,16.25,0.0,1002.05,2,2,4,0,0.8660254037844386,0.5000000000000001,8.975,848.575
2024-02-03,70.0,82225.0,132.98,158.0,0,0,0,0,1,5.01,0.0,848.45,11.65,0.0,869.0,0.0,14.55,0.0,1002.25,3,2,5,1,0.8660254037844386,0.5000000000000001,8.475,846.825
2024-02-04,70.0,62983.0,132.98,158.0,0,0,0,0,1,5.01,0.9,851.2,10.0,1.9,871.4,2.3,16.35,0.0,1005.35,4,2,6,0,0.8660254037844386,0.5000000000000001,7.725,849.85
2024-02-05,70.0,78652.0,132.98,158.0,0,0,0,0,1,5.01,0.0,852.0999999999999,11.05,0.0,872.25,0.9,17.35,0.0,1004.5,5,2,0,0,0.8660254037844386,0.5000000000000001,9.15,850.675
2024-02-06,70.0,81725.0,133.2,158.0,0,0,0,0,1,5.01,0.0,850.95,10.55,0.0,870.75,0.0,15.95,0.0,1003.55,6,2,1,0,0.8660254037844386,0.5000000000000001,9.125,849.575
2024-02-08,85.0,62600.0,133.06,158.0,0,0,0,0,1,5.01,0.0,849.45,10.2,0.0,868.5999999999999,0.0,13.95,0.0,1003.05,8,2,3,0,0.8660254037844386,0.5000000000000001,9.100000000000001,847.325
2024-02-09,75.0,76500.0,133.04,158.0,0,0,0,0,1,5.01,0.0,852.0,10.0,0.0,872.05,0.0,14.8,0.0,1006.95,9,2,4,0,0.8660254037844386,0.5000000000000001,8.225,850.425
2024-02-10,80.0,87440.0,133.16,158.0,0,0,0,0,1,5.01,0.0,855.6500000000001,12.7,0.0,875.0,0.0,16.4,0.0,1007.1,10,2,5,1,0.8660254037844386,0.5000000000000001,10.925,853.85
2024-02-11,75.0,109550.0,133.16,158.0,0,0,0,0,1,5.01,0.0,854.95,13.5,1.1,875.75,0.0,17.4,0.0,1007.2,11,2,6,0,0.8660254037844386,0.5000000000000001,10.825,853.975
2024-02-12,75.0,101775.0,133.16,158.0,0,0,0,0,1,5.01,0.0,855.0,14.15,0.0,876.35,0.0,17.450000000000003,0.0,1006.7,12,2,0,0,0.8660254037844386,0.5000000000000001,10.875,854.0
2024-02-13,80.0,85000.0,133.11,158.0,0,0,0,0,1,5.01,0.0,855.0,14.05,0.0,875.6,0.0,17.1,0.0,1006.2,13,2,1,0,0.8660254037844386,0.5000000000000001,11.275,853.55
2024-02-14,70.0,80700.0,133.11,158.0,0,0,0,0,1,5.01,0.0,853.95,13.15,0.2,874.65,1.0,17.55,0.0,1005.1,14,2,2,0,0.8660254037844386,0.5000000000000001,10.425,852.5500000000001
2024-02-15,70.0,58400.0,133.16,160.0,0,0,0,0,1,5.01,0.0,854.85,13.85,0.0,874.4000000000001,0.0,18.45,0.0,1005.4,15,2,3,0,0.8660254037844386,0.5000000000000001,11.3,853.0250000000001
2024-02-16,70.0,61440.0,133.18,160.0,0,0,0,0,1,5.01,0.0,854.6,14.4,0.0,875.9000000000001,0.0,18.35,0.0,1006.1,16,2,4,0,0.8660254037844386,0.5000000000000001,11.475,853.2750000000001
2024-02-17,60.835,57975.0,133.13,160.0,0,0,0,0,1,5.01,0.0,850.3,14.25,0.0,871.3,0.1,19.15,0.0,1001.5,17,2,5,1,0.8660254037844386,0.5000000000000001,11.175,849.0999999999999
2024-02-18,60.0,92175.0,133.13,160.0,0,0,0,0,1,5.01,0.0,850.75,14.3,0.0,870.7,0.0,17.450000000000003,0.0,1001.55,18,2,6,0,0.8660254037844386,0.5000000000000001,11.875,849.15
2024-02-19,60.0,73925.0,133.13,160.0,0,0,0,0,1,5.01,0.0,852.75,13.85,0.0,872.1,0.0,18.45,0.0,1002.25,19,2,0,0,0.8660254037844386,0.5000000000000001,12.325,850.775
2024-02-20,65.0,51200.0,133.13,160.0,0,0,0,0,1,5.01,0.4,850.5,15.85,0.6,871.3,0.0,20.0,0.0,998.75,20,2,1,0,0.8660254037844386,0.5000000000000001,12.775,849.125
2024-02-21,60.0,91950.0,133.05,160.0,0,0,0,0,1,5.01,1.2,848.0,13.65,1.0,868.5,0.8,20.85,0.1,997.35,21,2,2,0,0.8660254037844386,0.5000000000000001,11.725,846.8
2024-02-22,60.0,63335.0,133.06,160.0,0,0,0,0,1,5.01,2.7,848.35,12.6,2.5,868.1500000000001,0.4,20.2,0.7,998.6,22,2,3,0,0.8660254037844386,0.5000000000000001,10.95,847.0
2024-02-23,60.0,56125.0,132.85,160.0,0,0,0,0,1,5.01,0.0,849.75,11.0,0.0,869.85,1.5,18.6,0.0,1000.85,23,2,4,0,0.8660254037844386,0.5000000000000001,9.45,848.225
2024-02-24,60.0,61008.0,133.01,160.0,0,0,0,0,1,5.01,0.0,850.45,12.0,0.0,871.2,1.5,17.6,0.0,1003.05,24,2,5,1,0.8660254037844386,0.5000000000000001,8.774999999999999,849.075
2024-02-25,60.0,68050.0,133.01,160.0,0,0,0,0,1,5.01,0.0,851.75,11.7,0.0,872.1,0.0,17.450000000000003,0.0,1003.8,25,2,6,0,0.8660254037844386,0.5000000000000001,9.675,850.325
2024-02-26,60.0,54500.0,133.01,160.0,0,0,0,0,1,5.01,0.0,852.5,13.1,0.0,873.05,0.0,17.4,0.0,1004.4,26,2,0,0,0.8660254037844386,0.5000000000000001,10.375,851.1
2024-02-27,60.0,72325.0,132.93,160.0,0,0,0,0,1,5.01,0.0,852.5,14.8,0.0,873.35,0.0,17.7,0.0,1003.2,27,2,1,0,0.8660254037844386,0.5000000000000001,11.725,851.1
2024-02-28,60.0,71540.0,132.94,160.0,0,0,0,0,1,5.01,0.0,849.9,15.35,0.0,870.75,0.0,19.1,0.0,1000.2,28,2,2,0,0.8660254037844386,0.5000000000000001,12.3,848.625
2024-02-29,60.0,62250.0,132.98,160.0,0,0,0,0,1,5.01,0.0,849.9000000000001,14.2,0.0,869.7,0.0,19.9,0.0,1001.3,29,2,3,0,0.8660254037844386,0.5000000000000001,12.675,848.5250000000001
2024-03-01,60.0,72575.0,132.97,160.0,1,0,0,1,0,4.82,0.0,852.0,15.95,0.0,872.85,0.0,19.5,0.0,1002.75,1,3,4,0,1.0,6.123233995736766e-17,12.75,850.75
2024-03-02,60.0,55011.0,132.95,160.0,1,0,0,1,0,4.82,0.1,852.25,15.9,0.8,872.55,3.8,21.55,0.0,1001.5,2,3,5,1,1.0,6.123233995736766e-17,13.225000000000001,850.875
2024-03-04,60.0,16500.0,132.95,160.0,1,0,0,1,0,4.82,0.0,850.8,14.45,2.5,870.75,0.6,21.75,2.5,999.55,4,3,0,0,1.0,6.123233995736766e-17,12.925,849.275
2024-03-05,60.0,70408.0,132.93,160.0,1,0,0,1,0,4.82,0.0,850.55,16.4,0.0,871.9000000000001,0.0,21.6,0.0,999.65,5,3,1,0,1.0,6.123233995736766e-17,12.475000000000001,849.0999999999999
2024-03-06,60.0,82750.0,132.94,160.0,1,0,0,1,0,4.82,0.0,850.1,16.35,0.0,870.45,0.1,19.75,0.0,1000.1,6,3,2,0,1.0,6.123233995736766e-17,13.5,848.8499999999999
2024-03-07,70.0,79245.0,132.82,160.0,1,0,0,1,0,4.82,0.0,850.0,16.1,7.5,870.15,0.0,19.15,0.0,999.75,7,3,3,0,1.0,6.123233995736766e-17,13.725000000000001,848.625
2024-03-08,70.0,84800.0,132.76,160.0,1,0,0,1,0,4.82,0.0,849.75,16.0,0.0,870.5,1.2,19.95,0.0,999.95,8,3,4,0,1.0,6.123233995736766e-17,12.85,848.375
2024-03-09,65.0,64925.0,132.76,160.0,1,0,0,1,0,4.82,0.0,850.2,16.35,0.0,870.9,0.1,20.0,0.0,1001.05,9,3,5,1,1.0,6.123233995736766e-17,13.1,848.875
2024-03-10,65.0,63600.0,132.76,160.0,1,0,0,1,0,4.82,0.0,852.45,16.75,0.0,872.6500000000001,0.0,20.55,0.0,1002.6,10,3,6,0,1.0,6.123233995736766e-17,13.875,850.9000000000001
2024-03-11,65.0,58500.0,132.76,160.0,1,0,0,1,0,4.82,0.0,855.25,16.5,0.0,874.8499999999999,0.3,22.45,0.0,1002.15,11,3,0,0,1.0,6.123233995736766e-17,15.175,853.6
2024-03-12,60.0,69825.0,132.72,160.0,1,0,0,1,0,4.82,0.0,851.5999999999999,17.85,0.0,871.3499999999999,0.0,22.65,0.0,998.3,12,3,1,0,1.0,6.123233995736766e-17,15.875,850.0749999999999
2024-03-13,55.0,75875.0,132.74,160.0,1,0,0,1,0,4.82,0.0,849.8499999999999,18.2,0.1,870.3499999999999,0.3,22.85,0.0,998.15,13,3,2,0,1.0,6.123233995736766e-17,15.15,848.625
2024-03-14,70.0,62775.0,132.89,160.0,1,0,0,1,0,4.82,0.0,851.6,18.1,0.5,872.05,1.8,22.700000000000003,0.0,998.95,14,3,3,0,1.0,6.123233995736766e-17,15.1,850.3499999999999
2024-03-15,60.0,79990.0,132.82,158.0,1,0,0,1,0,4.82,0.0,850.75,18.65,0.0,871.5,0.0,23.3,0.0,998.75,15,3,4,0,1.0,6.123233995736766e-17,15.425,849.75
2024-03-16,60.0,63255.0,132.91,158.0,1,0,0,1,0,4.82,0.0,853.3,17.95,0.0,874.3,0.0,23.05,0.0,1001.25,16,3,5,1,1.0,6.123233995736766e-17,14.850000000000001,852.175
2024-03-17,60.0,83950.0,132.91,158.0,1,0,0,1,0,4.82,0.0,853.6,16.75,0.0,874.45,0.0,23.05,0.0,1001.1,17,3,6,0,1.0,6.123233995736766e-17,15.125,852.4749999999999
2024-03-18,60.0,71425.0,132.91,158.0,1,0,0,1,0,4.82,0.0,852.4,17.9,0.0,873.1500000000001,0.0,23.55,0.0,999.55,18,3,0,0,1.0,6.123233995736766e-17,15.675,851.375
2024-03-19,60.0,77020.0,132.96,158.0,1,0,0,1,0,4.82,0.0,852.75,17.75,0.0,872.9000000000001,0.0,25.05,0.0,998.95,19,3,1,0,1.0,6.123233995736766e-17,15.525,851.65
2024-03-20,60.0,75875.0,133.16,158.0,1,0,0,1,0,4.82,8.4,852.4000000000001,15.25,4.5,873.0999999999999,3.7,20.75,11.5,1002.3,20,3,2,0,1.0,6.123233995736766e-17,12.399999999999999,851.0500000000001
2024-03-21,75.0,55485.0,133.36,158.0,0,0,0,1,0,4.82,4.1,852.45,15.55,4.9,872.4000000000001,6.7,20.6,20.2,1001.15,21,3,3,0,1.0,6.123233995736766e-17,13.65,850.95
2024-03-22,75.0,75275.0,133.34,158.0,0,0,0,1,0,4.82,2.3,849.7,15.0,1.6,869.65,2.6,20.9,0.0,997.8,22,3,4,0,1.0,6.123233995736766e-17,13.725,848.125
2024-03-23,86.67,103825.0,133.79,158.0,0,0,0,1,0,4.82,1.4,848.0,15.8,16.7,868.15,4.9,21.6,1.3,996.0,23,3,5,1,1.0,6.123233995736766e-17,13.899999999999999,846.475
2024-03-24,75.0,75700.0,133.79,158.0,0,0,0,1,0,4.82,2.8,849.75,16.7,2.8,870.2,1.5,23.3,0.2,998.65,24,3,6,0,1.0,6.123233995736766e-17,14.55,848.5
2024-03-25,76.67,143100.0,133.79,158.0,0,0,0,1,0,4.82,1.9,852.0,15.65,0.4,871.95,0.8,23.950000000000003,0.0,998.65,25,3,0,0,1.0,6.123233995736766e-17,14.524999999999999,850.7
2024-03-26,70.0,97900.0,133.79,158.0,0,0,0,1,0,4.82,2.4,852.1500000000001,17.4,1.6,872.05,1.1,24.3,0.2,999.7,26,3,1,0,1.0,6.123233995736766e-17,15.625,850.625
2024-03-27,65.0,81525.0,133.56,158.0,0,0,0,1,0,4.82,0.8,854.5,17.1,2.0,874.55,11.7,24.35,0.0,1001.45,27,3,2,0,1.0,6.123233995736766e-17,15.275,852.9
2024-03-28,75.0,81500.0,133.7,158.0,0,0,0,1,0,4.82,0.6,852.55,17.9,4.2,872.5,5.0,25.2,0.0,998.7,28,3,3,0,1.0,6.123233995736766e-17,16.425,851.2249999999999
2024-03-29,75.0,82599.0,133.75,158.0,0,0,0,1,0,4.82,1.6,852.5,18.15,2.9,872.35,2.0,25.75,0.0,997.6,29,3,4,0,1.0,6.123233995736766e-17,16.825,851.125
2024-03-30,75.83500000000001,78025.0,133.75,158.0,0,0,0,1,0,4.82,4.7,852.1,18.7,1.2,872.35,1.9,26.75,0.0,997.45,30,3,5,1,1.0,6.123233995736766e-17,17.025,851.0250000000001
2024-03-31,75.0,96980.0,133.75,158.0,0,0,0,1,0,4.82,0.0,850.45,19.9,0.3,870.7,0.4,26.85,0.1,995.45,31,3,6,0,1.0,6.123233995736766e-17,18.25,849.5
2024-04-01,75.0,128450.0,133.75,158.0,0,0,0,1,0,4.61,0.0,846.9,19.75,0.0,867.0,0.0,26.55,0.0,991.15,1,4,0,0,0.8660254037844387,-0.4999999999999998,17.95,845.9000000000001
2024-04-02,65.0,110935.0,133.75,158.0,0,0,0,1,0,4.61,0.0,845.9,21.25,0.0,866.4000000000001,0.0,24.8,0.0,991.65,2,4,1,0,0.8660254037844387,-0.4999999999999998,18.5,845.05
2024-04-03,75.0,132200.0,133.72,158.0,0,0,0,1,0,4.61,0.0,848.3,21.05,0.0,868.8,0.0,25.200000000000003,0.0,993.9,3,4,2,0,0.8660254037844387,-0.4999999999999998,18.575000000000003,847.4
2024-04-04,65.0,137675.0,133.8,158.0,0,0,0,1,0,4.61,0.0,849.3,21.700000000000003,0.0,869.85,1.7,26.05,0.0,992.85,4,4,3,0,0.8660254037844387,-0.4999999999999998,19.4,848.5749999999999
2024-04-05,65.0,115928.0,133.81,158.0,0,0,0,1,0,4.61,0.0,848.7,21.45,0.4,868.7,0.2,28.05,0.0,992.5,5,4,4,0,0.8660254037844387,-0.4999999999999998,19.725,847.85
2024-04-06,76.67,111505.0,133.58,158.0,0,0,0,1,0,4.61,0.1,849.4,22.15,0.2,869.8,1.8,27.15,0.0,992.55,6,4,5,1,0.8660254037844387,-0.4999999999999998,20.0,848.775
2024-04-07,73.75,122924.0,133.58,158.0,0,0,0,1,0,4.61,0.0,848.75,21.25,0.2,869.45,0.3,26.85,0.0,993.4,7,4,6,0,0.8660254037844387,-0.4999999999999998,18.875,848.275
2024-04-08,75.0,171375.0,133.58,158.0,0,0,0,1,0,4.61,0.0,850.45,20.25,0.0,870.3,0.0,25.95,0.0,996.05,8,4,0,0,0.8660254037844387,-0.4999999999999998,18.825000000000003,850.0
2024-04-09,75.0,120350.0,133.61,158.0,0,0,0,1,0,4.61,0.0,851.3,20.15,0.0,872.3499999999999,1.4,25.85,0.0,997.55,9,4,1,0,0.8660254037844387,-0.4999999999999998,17.525,850.55
2024-04-10,66.67,96950.0,133.61,158.0,1,0,0,1,0,4.61,0.0,852.45,21.35,0.0,873.55,0.3,25.45,0.0,997.65,10,4,2,0,0.8660254037844387,-0.4999999999999998,17.85,851.6
2024-04-11,65.0,99006.0,133.4,158.0,1,0,0,1,0,4.61,0.0,853.7,21.0,0.4,874.65,0.2,27.3,0.0,999.15,11,4,3,0,0.8660254037844387,-0.4999999999999998,18.6,853.2
2024-04-12,70.0,113720.0,133.4,158.0,1,0,0,1,0,4.61,0.0,853.05,20.35,0.0,873.55,0.1,26.25,0.1,998.5,12,4,4,0,0.8660254037844387,-0.4999999999999998,18.525000000000002,852.275
