Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,imported_tomato_price,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Wind_Speed,Dhading_Temperature,Dhading_Precipitation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Temperature,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Wind_Speed,Kavre_Temperature,Kavre_Precipitation,Kavre_Rainfall_MM,Kavre_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure
2022-10-20,65.0,0.0,133.14,178.0,1,83.33,True,False,False,False,8.5,4.085727,17.441504,0.0,0.0,1015.90424,3.364233,16.383999,0.7,0.7,1017.3542,3.1070757,17.895666,0.0,0.0,1016.71674,5.3325915,23.100752,0.0,0.0,1013.0874
2022-10-21,65.0,2525.0,132.72,178.0,1,76.67,True,False,False,False,8.5,4.230659,17.93525,0.0,0.0,1017.3333,3.2279994,17.317333,0.0,0.0,1018.9583,4.042984,18.120668,0.0,0.0,1018.35004,4.909915,22.63617,0.0,0.0,1014.45416
2022-10-22,65.0,0.0,132.59,178.0,1,86.67,True,False,False,False,8.5,3.9852798,18.222754,0.0,0.0,1018.20416,4.000261,17.192333,0.0,0.0,1019.86255,3.6285746,18.381083,0.0,0.0,1019.2209,6.7069297,22.798668,0.0,0.0,1014.8833
2022-10-23,65.0,5550.0,132.59,178.0,1,85.0,True,False,False,False,8.5,3.8278148,18.968582,0.0,0.0,1016.35834,3.529556,17.8715,0.0,0.0,1018.16675,5.5824604,19.224834,0.0,0.0,1017.54156,7.9591565,23.31117,0.0,0.0,1011.8
2022-10-24,65.0,0.0,132.59,178.0,1,86.67,True,False,False,False,8.5,4.527374,19.031084,0.0,0.0,1010.6668,5.8043704,18.384,0.0,0.0,1012.1707,4.9732137,18.397753,0.9,0.9,1011.8208,8.316021,24.36325,0.0,0.0,1007.87067
2022-10-25,75.0,0.0,132.59,178.0,1,76.67,True,False,False,False,8.5,4.337847,18.287333,0.6,0.6,1009.83765,5.2746797,17.004835,0.3,0.3,1010.93335,5.3500767,17.485252,0.0,0.0,1010.5667,5.594768,23.382002,0.0,0.0,1007.5501
2022-10-26,75.0,0.0,132.67,178.0,1,86.67,True,False,False,False,8.5,4.0864797,17.82692,2.4,2.4,1014.72925,3.3653014,16.173584,0.1,0.1,1015.87085,3.860283,17.260248,0.0,0.0,1015.47076,6.101995,22.719498,0.0,0.0,1012.2917
2022-10-27,80.0,0.0,132.67,178.0,1,68.66772954924875,True,False,False,False,8.5,4.6460266,17.503998,0.3,0.3,1015.2168,3.5069468,16.279835,2.2,2.2,1016.58746,3.5856047,16.9915,0.1,0.1,1015.95844,4.686158,22.054916,0.0,0.0,1012.71246
2022-10-28,85.0,0.0,132.29,178.0,1,68.66772954924875,True,False,False,False,8.5,3.6300716,17.460249,0.0,0.0,1015.04987,2.9516983,15.704833,0.70000005,0.70000005,1016.41675,2.6432984,17.29775,0.0,0.0,1015.7668,4.5159154,22.163252,0.0,0.0,1012.56683
2022-10-29,75.0,6750.0,132.26,178.0,1,86.67,True,False,False,False,8.5,4.038745,17.806084,0.0,0.0,1015.375,3.4536743,16.440248,1.0,1.0,1016.929,3.1498296,18.34775,0.0,0.0,1016.23334,4.616039,21.986166,0.0,0.0,1012.6416
2022-10-30,95.0,0.0,132.26,178.0,1,96.67,True,False,False,False,8.5,4.007931,17.583168,0.0,0.0,1015.52515,4.6396174,17.4965,0.0,0.0,1016.9167,4.255358,18.385252,0.0,0.0,1016.44165,4.3322444,21.72367,0.0,0.0,1012.7166
2022-10-31,95.0,3000.0,132.26,178.0,1,86.67,True,False,False,False,8.5,3.9676676,17.945667,0.0,0.0,1015.59174,4.064186,17.417334,0.0,0.0,1016.98755,3.469451,18.38942,0.0,0.0,1016.49164,3.961008,21.934084,0.0,0.0,1012.68756
2022-11-01,95.0,4200.0,132.76,178.0,1,86.67,True,False,False,False,8.08,4.4861083,17.783167,0.0,0.0,1016.1667,4.094307,16.811083,0.0,0.0,1017.56665,2.9788332,17.885252,0.0,0.0,1017.0957,4.9797826,22.081999,0.0,0.0,1013.3542
2022-11-02,76.67,13600.0,132.62,178.0,1,75.0,True,False,False,False,8.08,4.237741,17.114418,0.0,0.0,1013.9666,4.2570877,16.613167,0.0,0.0,1015.30835,4.3759103,17.151918,0.0,0.0,1015.05005,5.924774,21.304918,0.0,0.0,1011.42914
2022-11-03,76.67,2000.0,132.76,178.0,1,76.67,True,False,False,False,8.08,3.8634405,16.514418,0.0,0.0,1013.8125,3.5245621,16.54025,0.0,0.0,1014.9624,3.9585836,16.458168,0.0,0.0,1014.64996,4.3274837,21.659082,0.0,0.0,1011.30426
2022-11-04,76.67,0.0,132.92,178.0,1,86.67,True,False,False,False,8.08,3.729307,17.199835,0.0,0.0,1015.99994,3.2016652,16.609,0.0,0.0,1017.33344,4.048939,17.222752,0.0,0.0,1016.93335,5.5516915,22.554916,0.0,0.0,1013.1709
2022-11-05,65.0,10000.0,132.21,178.0,1,85.0,True,False,False,False,8.08,4.160682,17.899834,0.0,0.0,1017.72925,3.223528,17.527748,0.2,0.2,1019.11664,4.506458,17.845667,0.1,0.1,1018.69147,4.5165105,22.179916,0.0,0.0,1015.00006
2022-11-06,75.0,3750.0,132.21,178.0,1,85.0,True,False,False,False,8.08,4.4060025,17.083168,0.0,0.0,1017.74164,3.7843688,16.298582,1.7,1.7,1019.1291,3.4257576,17.579002,0.1,0.1,1018.51245,5.0874634,22.117416,0.0,0.0,1014.94586
2022-11-07,76.67,2500.0,132.21,178.0,1,86.67,True,False,False,False,8.08,4.6566668,17.331085,0.0,0.0,1016.94995,4.0670342,16.244415,0.0,0.0,1018.25836,4.0272098,16.806082,0.0,0.0,1017.89166,4.948073,21.915335,0.0,0.0,1014.42914
2022-11-08,65.0,7350.0,131.38,178.0,1,86.67,True,False,False,False,8.08,4.026573,17.091503,0.0,0.0,1017.02075,3.1698382,16.51525,0.0,0.0,1018.30414,3.9476554,16.793587,0.0,0.0,1017.91675,5.0121417,21.66117,0.0,0.0,1014.60834
2022-11-09,60.0,7350.0,131.38,178.0,1,76.67,True,False,False,False,8.08,3.8941395,16.464415,0.1,0.1,1017.13745,3.0192907,15.82983,3.1999998,3.1999998,1018.446,3.8127291,16.599833,0.3,0.3,1017.9417,6.123673,21.607004,0.0,0.0,1014.57086
2022-11-10,60.0,16750.0,130.6,178.0,1,66.67,True,False,False,False,8.08,3.7103796,16.48317,0.3,0.3,1017.0959,2.8142254,15.373584,0.8000001,0.8000001,1018.3376,3.4703732,16.36442,0.0,0.0,1017.80835,5.5427537,21.432001,0.0,0.0,1014.6458
2022-11-11,55.0,5000.0,131.2,178.0,1,65.0,True,False,False,False,8.08,4.0235,15.922751,0.1,0.1,1016.529,3.6657994,14.442332,0.4,0.4,1017.70844,3.6331527,15.74775,0.5,0.5,1017.2834,5.711842,21.215336,0.8,0.8,1014.07916
2022-11-12,55.0,0.0,129.58,178.0,1,66.67,True,False,False,False,8.08,4.6356616,15.793584,0.0,0.0,1015.425,4.4172044,14.167335,0.0,0.0,1016.53326,4.4575496,15.145667,0.0,0.0,1016.2583,5.645287,20.204918,0.0,0.0,1013.6082
2022-11-13,55.0,4000.0,129.58,178.0,1,65.0,True,False,False,False,8.08,5.066072,15.278999,0.0,0.0,1015.2041,3.1181395,13.306918,0.0,0.0,1016.2876,3.3455331,14.087333,0.0,0.0,1016.21246,5.472912,19.613249,0.0,0.0,1013.77905
2022-11-14,55.0,2600.0,129.58,178.0,1,65.0,True,False,False,False,8.08,3.6002858,15.591499,0.0,0.0,1016.44165,3.7665777,13.529832,0.0,0.0,1017.35425,3.0891235,14.8185835,0.0,0.0,1017.1834,5.087057,19.53825,0.0,0.0,1014.60004
2022-11-15,55.0,500.0,130.32,178.0,1,65.0,True,False,False,False,8.08,3.834833,15.706085,0.0,0.0,1015.31665,3.6198056,14.613168,0.0,0.0,1016.3875,3.7038147,15.187333,0.0,0.0,1016.05835,5.4468627,19.440332,0.0,0.0,1013.4084
2022-11-16,55.0,4800.0,130.06,178.0,0,65.0,True,False,False,False,8.08,3.9128892,15.499835,0.0,0.0,1013.66254,3.8477771,14.156918,0.2,0.2,1014.78735,3.1427763,15.354,0.2,0.2,1014.49164,5.424822,19.709082,0.0,0.0,1011.89984
2022-11-17,55.0,0.0,130.38,178.0,0,65.0,True,False,False,False,8.08,4.1125674,14.999836,0.4,0.4,1013.55835,3.3447545,13.494416,0.0,0.0,1014.6292,3.7088232,14.168584,0.0,0.0,1014.4167,5.38769,19.423668,0.0,0.0,1011.91254
2022-11-18,55.0,1750.0,130.95,178.0,0,66.67,True,False,False,False,8.08,4.025885,14.551917,0.0,0.0,1016.1167,3.9349232,13.784,0.0,0.0,1017.29156,3.2128232,14.570667,0.0,0.0,1016.81665,5.0531077,18.819502,0.0,0.0,1014.63336
2022-11-19,55.0,0.0,131.0,178.0,0,65.0,True,False,False,False,8.08,4.234344,16.014418,0.0,0.0,1016.10834,3.1618764,14.9215,0.0,0.0,1017.2959,4.346257,15.726918,0.0,0.0,1016.99176,6.470984,18.507002,0.0,0.0,1014.14996
2022-11-20,55.0,0.0,131.0,178.0,0,68.66772954924875,True,False,False,False,8.08,4.120305,16.181086,0.0,0.0,1014.4209,3.574373,15.354835,0.0,0.0,1015.53754,4.1718955,16.1165,0.0,0.0,1015.2292,5.346455,18.4945,0.0,0.0,1012.5208
2022-11-21,55.0,0.0,131.0,178.0,0,65.0,True,False,False,False,8.08,3.982344,15.572751,0.0,0.0,1012.9958,5.0520473,14.448583,0.0,0.0,1013.9167,5.0636106,15.679,0.0,0.0,1013.7874,6.3128395,18.309084,0.0,0.0,1011.4499
2022-11-22,55.0,6000.0,131.25,178.0,0,65.0,True,False,False,False,8.08,3.6347897,15.576917,0.0,0.0,1013.25836,4.1501737,14.3569145,0.0,0.0,1013.87915,3.3447754,15.179001,0.0,0.0,1013.8835,5.2198977,18.08825,0.0,0.0,1011.925
2022-11-23,55.0,2000.0,130.97,178.0,0,65.0,True,False,False,False,8.08,4.2634377,15.162335,0.0,0.0,1013.5666,3.591879,14.36525,0.0,0.0,1014.2124,4.325603,14.437335,0.0,0.0,1014.29584,4.954694,18.111166,0.0,0.0,1012.2959
2022-11-24,55.0,5000.0,131.26,178.0,0,65.0,True,False,False,False,8.08,3.9758503,14.731084,0.0,0.0,1014.7,3.5227916,13.792333,0.0,0.0,1015.7249,3.175107,14.981084,0.0,0.0,1015.5041,5.437798,18.009085,0.0,0.0,1013.00415
2022-11-25,55.0,0.0,130.92,178.0,0,65.0,True,False,False,False,8.08,3.9924405,15.943584,0.0,0.0,1015.97095,4.086512,15.56525,0.0,0.0,1017.09576,4.160993,16.595667,0.0,0.0,1016.7417,6.706843,18.619501,0.0,0.0,1013.48334
2022-11-26,45.0,750.0,131.0,178.0,0,55.0,True,False,False,False,8.08,4.052113,16.299835,0.0,0.0,1013.1792,4.218539,16.204832,0.0,0.0,1014.2666,4.6173263,16.224836,0.0,0.0,1014.16675,4.014875,19.1695,0.0,0.0,1011.5876
2022-11-27,55.0,4000.0,131.0,178.0,0,55.0,True,False,False,False,8.08,4.512878,15.549835,0.0,0.0,1011.75415,3.7969573,14.777752,0.0,0.0,1012.8708,4.1681705,14.851918,0.0,0.0,1012.69165,4.895694,19.396582,0.0,0.0,1010.04584
2022-11-28,45.0,1075.0,131.0,178.0,0,45.0,True,False,False,False,8.08,4.5216537,15.156085,0.0,0.0,1013.6375,3.2285128,13.592334,0.0,0.0,1014.6291,3.530533,14.681084,0.0,0.0,1014.49164,4.5204186,19.186167,0.0,0.0,1011.68744
2022-11-29,45.0,0.0,130.98,178.0,0,45.0,True,False,False,False,8.08,4.8106303,15.24775,0.0,0.0,1015.4834,3.047786,13.933998,0.0,0.0,1016.4875,3.7681768,15.072751,0.0,0.0,1016.3916,5.3087826,19.427834,0.0,0.0,1013.18317
2022-11-30,46.0,3750.0,131.06,178.0,0,45.0,True,False,False,False,8.08,4.621166,15.154003,0.0,0.0,1016.30005,3.3454914,14.152748,0.0,0.0,1017.29156,3.8595753,15.185249,0.0,0.0,1017.08746,6.2900357,18.790333,0.0,0.0,1014.0542
2022-12-01,55.0,18550.0,130.58,178.0,0,55.0,False,False,False,True,7.38,4.4316754,14.606082,0.0,0.0,1015.1082,3.221308,14.154835,0.0,0.0,1016.02484,4.0881934,14.783166,0.0,0.0,1015.88745,6.611813,17.148668,0.0,0.0,1013.62494
2022-12-02,45.0,0.0,130.25,178.0,0,56.67,False,False,False,True,7.38,4.163154,14.689415,0.0,0.0,1014.63336,3.3691595,14.138167,0.0,0.0,1015.4998,3.4163172,14.804,0.0,0.0,1015.3042,6.251143,16.813253,0.0,0.0,1013.37085
2022-12-03,65.0,2750.0,130.42,178.0,0,65.0,False,False,False,True,7.38,4.0253487,14.68525,0.0,0.0,1014.8457,3.1084864,14.109,0.0,0.0,1015.75,3.4196355,14.956082,0.0,0.0,1015.46674,5.533777,17.0445,0.0,0.0,1013.3208
2022-12-04,65.0,7025.0,130.42,178.0,0,65.0,False,False,False,True,7.38,4.165365,15.020667,0.0,0.0,1015.1499,4.053796,13.967334,0.0,0.0,1016.04584,4.5462785,14.416501,0.0,0.0,1015.96674,5.047527,17.69242,0.0,0.0,1013.72076
2022-12-05,45.0,14250.0,130.42,178.0,0,55.0,False,False,False,True,7.38,4.2019486,14.426918,0.0,0.0,1016.56244,4.128871,13.111084,0.0,0.0,1017.47504,3.0791109,14.399833,0.0,0.0,1017.21655,7.4503646,17.546583,0.0,0.0,1014.78326
2022-12-06,55.0,0.0,131.17,178.0,0,56.67,False,False,False,True,7.38,4.0785394,13.93525,0.0,0.0,1014.4209,3.3299992,13.213165,0.0,0.0,1015.25,3.8336647,14.212335,0.0,0.0,1015.2083,8.294123,16.7195,0.0,0.0,1013.4124
2022-12-07,45.0,12100.0,132.49,178.0,0,46.67,False,False,False,True,7.38,4.3928437,13.649835,0.0,0.0,1013.93335,2.3481765,13.011083,0.0,0.0,1014.79175,3.8393135,13.789417,0.0,0.0,1014.7876,5.9059925,16.290335,0.0,0.0,1013.1458
2022-12-08,45.0,11125.0,132.26,178.0,0,45.0,False,False,False,True,7.38,3.9989986,13.824832,0.0,0.0,1015.2917,3.305403,12.900665,0.0,0.0,1016.17505,3.4492378,14.274834,0.0,0.0,1016.02094,5.478622,16.465334,0.0,0.0,1013.84576
2022-12-09,55.0,0.0,132.18,178.0,0,56.67,False,False,False,True,7.38,4.0835776,13.837334,0.0,0.0,1014.85406,3.1689682,12.911083,0.0,0.0,1015.72095,3.682745,14.208169,0.0,0.0,1015.5916,5.0172005,16.952837,0.0,0.0,1013.1292
2022-12-10,55.0,0.0,131.94,178.0,0,55.0,False,False,False,True,7.38,3.4738429,14.435249,0.0,0.0,1014.7124,3.8902247,12.740249,0.0,0.0,1015.4375,3.433177,14.6831665,0.0,0.0,1015.23334,5.8929677,17.515335,0.0,0.0,1013.1541
2022-12-11,55.0,15750.0,131.94,178.0,0,55.0,False,False,False,True,7.38,3.7549956,14.629001,0.0,0.0,1014.02496,3.910346,13.709,0.0,0.0,1014.4167,4.6571813,14.595668,0.0,0.0,1014.45416,6.4170203,16.150751,0.0,0.0,1013.22504
2022-12-12,45.0,2300.0,131.94,178.0,0,46.67,False,False,False,True,7.38,3.6003468,15.056085,0.0,0.0,1013.38763,3.8986778,13.896501,0.0,0.0,1013.72906,5.01665,13.593585,0.0,0.0,1014.00824,5.522736,17.282,0.0,0.0,1012.5124
2022-12-13,45.0,3000.0,132.36,178.0,0,56.67,False,False,False,True,7.38,3.829563,13.964417,0.0,0.0,1013.925,3.8202496,12.511083,0.0,0.0,1014.0667,4.1043577,14.106084,0.0,0.0,1014.2874,6.2452354,17.619501,0.0,0.0,1012.67084
2022-12-14,55.0,0.0,132.8,178.0,0,55.0,False,False,False,True,7.38,4.411773,13.418583,0.0,0.0,1014.4333,3.7079182,11.82775,0.0,0.0,1014.9001,4.5464005,12.3289995,0.0,0.0,1015.24585,6.3146815,17.571585,0.0,0.0,1013.47504
2022-12-15,55.0,23450.0,132.24,178.0,0,55.0,False,False,False,True,7.38,4.762155,12.512334,0.0,0.0,1013.7664,3.4861243,12.227749,0.0,0.0,1014.2166,4.2042947,12.8289995,0.0,0.0,1014.4001,5.307947,16.490335,0.0,0.0,1012.47906
2022-12-16,55.0,6475.0,132.72,175.0,0,56.67,False,False,False,True,7.38,3.7233775,12.737334,0.0,0.0,1013.45825,3.8664067,13.040253,0.0,0.0,1014.0959,4.7657247,13.560252,0.1,0.1,1013.95416,5.178611,16.484083,0.0,0.0,1012.5125
2022-12-17,45.0,0.0,132.9,175.0,0,45.0,False,False,False,True,7.38,3.939026,13.629001,0.0,0.0,1015.45,3.1815088,12.136085,1.9000001,1.9000001,1016.4124,3.849058,13.908168,0.0,0.0,1015.9583,4.0720916,17.379917,0.0,0.0,1014.01654
2022-12-18,45.0,0.0,132.9,175.0,0,45.0,False,False,False,True,7.38,4.279839,14.018584,0.0,0.0,1015.7166,3.2734635,13.363167,0.2,0.2,1016.7332,4.3288035,14.837337,0.0,0.0,1016.23334,4.91944,17.507,0.0,0.0,1013.9041
2022-12-19,35.0,0.0,132.9,175.0,0,36.67,False,False,False,True,7.38,4.925262,14.183169,0.0,0.0,1013.8499,3.4556417,13.158999,0.0,0.0,1014.88354,4.7851224,14.429001,0.0,0.0,1014.61255,4.9900484,17.321583,0.0,0.0,1012.38324
2022-12-20,36.67,10500.0,132.64,175.0,0,36.67,False,False,False,True,7.38,4.340467,13.258167,0.0,0.0,1013.05414,3.7631721,12.334001,0.0,0.0,1013.85004,4.349446,13.195667,0.0,0.0,1013.7751,5.4107223,17.200752,0.0,0.0,1011.9751
2022-12-21,35.0,0.0,132.72,175.0,0,35.0,False,False,False,True,7.38,4.110435,13.204001,0.0,0.0,1014.1582,3.041958,11.22775,0.0,0.0,1014.7874,4.1697345,12.806085,0.0,0.0,1014.75415,6.472896,16.765333,0.0,0.0,1012.87494
2022-12-22,35.0,0.0,132.8,175.0,0,35.0,False,False,False,True,7.38,3.8507736,13.151919,0.0,0.0,1012.825,3.8827817,11.319417,0.0,0.0,1013.325,4.3908353,12.906083,0.0,0.0,1013.4541,6.364956,15.352836,0.0,0.0,1012.28754
2022-12-23,34.0,0.0,132.73,175.0,0,35.0,False,False,False,True,7.38,3.93705,12.468583,0.0,0.0,1013.64154,3.3052561,11.217334,0.0,0.0,1014.0749,4.401962,11.914416,0.0,0.0,1014.34174,4.729062,14.609084,0.0,0.0,1012.9583
2022-12-24,35.0,2000.0,132.88,175.0,0,35.0,False,False,False,True,7.38,4.0056915,12.651919,0.0,0.0,1014.4209,3.2544978,11.371501,0.0,0.0,1015.38763,3.2299368,12.008166,0.0,0.0,1015.1875,6.537606,14.298668,0.0,0.0,1013.33746
2022-12-25,35.0,1350.0,132.88,175.0,0,35.0,False,False,False,True,7.38,4.454224,11.910248,0.0,0.0,1014.8166,4.5397234,11.261085,0.0,0.0,1015.56665,5.423447,12.968583,0.0,0.0,1015.58746,5.7532134,14.954918,0.0,0.0,1013.8125
2022-12-26,36.67,4000.0,132.88,175.0,0,46.67,False,False,False,True,7.38,4.221151,11.749833,0.0,0.0,1016.7959,3.55416,11.286083,0.0,0.0,1017.42084,3.6607893,12.208165,0.0,0.0,1017.26666,7.666586,15.111167,0.0,0.0,1015.64166
2022-12-27,50.0,15500.0,132.55,175.0,0,35.0,False,False,False,True,7.38,3.4250526,10.670666,0.0,0.0,1014.47076,5.7528024,9.569417,0.0,0.0,1014.64166,5.086456,11.789418,0.0,0.0,1014.65826,9.367906,13.825749,0.0,0.0,1014.3042
2022-12-28,55.0,10500.0,132.86,175.0,0,36.67,False,False,False,True,7.38,3.7334988,10.154,0.0,0.0,1015.3084,2.7894087,10.317334,0.0,0.0,1015.49585,6.458313,9.501918,0.0,0.0,1016.2585,4.923305,13.0424185,0.0,0.0,1016.5249
2022-12-29,45.0,0.0,132.88,175.0,0,36.67,False,False,False,True,7.38,3.4675477,9.666499,0.0,0.0,1018.896,3.7056196,9.692332,0.0,0.0,1018.7126,4.5195827,8.989416,0.0,0.0,1019.0459,5.6335797,13.336166,0.0,0.0,1018.5417
2022-12-30,45.0,250.0,132.78,175.0,0,45.0,False,False,False,True,7.38,3.5506952,10.137333,0.0,0.0,1019.9583,2.8347752,9.554832,0.1,0.1,1020.24994,3.116511,11.539417,0.0,0.0,1019.77924,4.8210797,14.377833,0.0,0.0,1018.7708
2022-12-31,45.0,4500.0,132.66,175.0,0,45.0,False,False,False,True,7.38,4.284124,10.918583,0.0,0.0,1018.13763,2.8589742,9.238166,0.2,0.2,1018.7583,4.2136717,11.339416,0.1,0.1,1018.6082,4.04514,14.3445015,0.0,0.0,1017.66656
2023-01-01,45.0,10000.0,132.66,175.0,0,45.0,False,False,False,True,7.26,4.65866,11.126918,0.0,0.0,1019.97925,3.200823,9.769418,0.2,0.2,1020.4543,3.7465966,10.581082,0.3,0.3,1020.3833,4.205847,14.490333,0.0,0.0,1019.44165
2023-01-02,46.67,10375.0,132.66,175.0,0,36.67,False,False,False,True,7.26,3.7622452,11.497749,0.0,0.0,1020.5708,3.5166295,9.42775,0.0,0.0,1020.90405,4.0677752,10.1727495,0.0,0.0,1020.95,5.5842996,13.015334,0.0,0.0,1020.10834
2023-01-03,45.0,30650.0,132.69,175.0,0,45.0,False,False,False,True,7.26,4.233355,10.424833,0.0,0.0,1020.68335,3.2041504,8.60275,0.0,0.0,1020.91656,3.4109561,10.891499,0.0,0.0,1020.97925,5.9281516,12.413251,0.0,0.0,1020.1458
2023-01-04,55.0,22975.0,132.92,175.0,0,46.67,False,False,False,True,7.26,4.2577615,10.439418,0.0,0.0,1020.2083,3.553694,7.7652507,0.0,0.0,1020.6916,4.455834,10.683167,0.0,0.0,1020.53754,6.2695236,11.973667,0.0,0.0,1020.1582
2023-01-05,46.67,48750.0,132.79,175.0,0,46.67,False,False,False,True,7.26,4.1905484,10.62275,0.0,0.0,1021.38324,4.1123195,9.554833,0.0,0.0,1021.9792,4.287984,11.24775,0.0,0.0,1021.9626,6.907396,10.990333,0.0,0.0,1021.4167
2023-01-06,36.67,51275.0,132.4,175.0,0,36.67,False,False,False,True,7.26,3.7460449,11.760249,0.0,0.0,1021.3625,4.1213393,10.87775,0.0,0.0,1022.1209,4.9104414,13.1727495,0.0,0.0,1021.94165,8.093917,11.417417,0.0,0.0,1020.571
2023-01-07,45.0,47750.0,132.66,175.0,0,45.0,False,False,False,True,7.26,3.5262241,13.162334,0.0,0.0,1019.2834,5.073539,11.717335,0.0,0.0,1020.4417,5.062254,14.183167,0.0,0.0,1020.2625,7.2541575,11.029918,0.0,0.0,1019.20825
2023-01-08,45.0,60500.0,132.66,172.0,0,45.0,False,False,False,True,7.26,4.17404,13.201917,0.0,0.0,1017.91675,3.3504164,12.546501,0.0,0.0,1019.06256,4.758799,13.864415,0.0,0.0,1018.88336,7.1034856,10.431999,0.0,0.0,1018.14166
2023-01-09,45.0,61150.0,132.66,172.0,0,45.0,False,False,False,True,7.26,3.791505,13.306084,0.0,0.0,1018.7751,3.571224,12.767333,0.0,0.0,1019.825,4.2162967,13.585251,0.0,0.0,1019.7085,6.326296,10.300751,0.0,0.0,1019.0042
2023-01-10,45.0,45750.0,132.08,172.0,0,46.67,False,False,False,True,7.26,4.113972,12.839419,0.0,0.0,1016.7292,3.6296132,12.069416,0.0,0.0,1017.5334,4.7570524,13.393584,0.0,0.0,1017.35004,6.110596,10.671584,0.0,0.0,1017.2
2023-01-11,46.67,0.0,131.16,172.0,0,46.67,False,False,False,True,7.26,3.8239973,12.0685835,0.0,0.0,1014.6501,4.122841,11.088166,0.0,0.0,1015.4583,3.9760199,12.618585,0.0,0.0,1015.4751,6.138929,10.669501,0.0,0.0,1015.45013
2023-01-12,46.67,52750.0,130.83,172.0,0,46.67,False,False,False,True,7.26,3.7038252,12.395665,0.0,0.0,1013.17505,3.6735477,10.74025,0.0,0.0,1013.74176,4.4033093,12.601917,0.0,0.0,1013.63745,5.174763,11.209084,0.0,0.0,1013.25836
2023-01-13,46.67,66050.0,130.79,172.0,0,46.67,False,False,False,True,7.26,4.1261506,11.512334,0.0,0.0,1013.9998,7.6205573,10.023583,0.0,0.0,1014.3999,3.9603395,13.383167,0.0,0.0,1013.7542,4.3667407,11.821584,0.0,0.0,1013.4792
2023-01-14,45.0,66050.0,130.43,172.0,0,45.0,False,False,False,True,7.26,4.28805,11.472749,0.0,0.0,1013.5542,6.815889,9.848583,0.0,0.0,1013.9751,5.2425985,13.218583,0.0,0.0,1013.4709,7.276642,13.504918,0.0,0.0,1012.6084
2023-01-15,45.0,21000.0,130.43,172.0,0,45.0,False,False,False,True,7.26,4.5187488,10.910251,0.0,0.0,1012.4917,4.4476247,9.60275,0.0,0.0,1012.57086,5.0394444,11.024833,0.0,0.0,1012.81665,9.5022545,13.452835,0.0,0.0,1013.07495
2023-01-16,45.0,32500.0,130.43,172.0,0,45.0,False,False,False,True,7.26,3.3623438,9.706083,0.0,0.0,1014.7542,3.4465256,8.544415,0.0,0.0,1014.1375,3.841532,9.651917,0.1,0.1,1014.5708,8.144768,12.144501,0.0,0.0,1015.14575
2023-01-17,45.0,55500.0,130.89,172.0,0,46.67,False,False,False,True,7.26,4.0076337,8.989417,0.0,0.0,1015.46674,3.6994393,8.502749,0.0,0.0,1014.7957,4.180674,8.889417,0.0,0.0,1015.3833,5.8477893,11.727836,0.0,0.0,1016.0293
2023-01-18,45.0,76250.0,131.12,172.0,0,46.67,False,False,False,True,7.26,3.6799767,8.76025,0.0,0.0,1017.64166,4.6389666,8.094417,0.0,0.0,1016.86664,3.7930832,8.52275,0.0,0.0,1017.51245,5.5978303,12.569499,0.0,0.0,1017.9458
2023-01-19,56.67,59500.0,130.29,172.0,0,56.67,False,False,False,True,7.26,3.1546705,9.437332,0.0,0.0,1018.4543,3.7715302,8.79025,0.0,0.0,1018.2249,3.365364,9.256083,0.0,0.0,1018.4207,5.326661,12.669499,0.0,0.0,1018.64166
2023-01-20,56.67,79425.0,130.48,172.0,0,56.67,False,False,False,True,7.26,3.3648884,11.2560835,0.0,0.0,1017.10406,4.7535396,10.9715,0.0,0.0,1017.0959,4.2367606,12.4748335,0.0,0.0,1017.0251,4.7295146,13.419502,0.0,0.0,1017.12915
2023-01-21,56.67,79425.0,130.1,172.0,0,55.0,False,False,False,True,7.26,4.4891124,12.360251,0.0,0.0,1015.8167,8.254123,10.767333,0.0,0.0,1016.06244,5.656176,14.610251,0.0,0.0,1015.54596,7.9650154,14.888249,0.0,0.0,1014.9917
2023-01-22,56.67,59250.0,130.1,172.0,0,55.0,False,False,False,True,7.26,4.094226,12.756084,0.0,0.0,1015.7126,7.1451793,10.60275,0.0,0.0,1016.2583,6.162415,13.701917,0.0,0.0,1015.8625,6.5385876,14.046582,0.0,0.0,1014.89154
2023-01-23,55.0,114550.0,130.1,172.0,0,56.67,False,False,False,True,7.26,4.92367,13.633166,0.0,0.0,1014.80414,8.210874,11.952751,0.0,0.0,1015.4875,6.594145,13.931085,0.0,0.0,1015.3333,6.2764835,14.9695015,0.0,0.0,1013.94586
2023-01-24,56.67,46250.0,130.53,172.0,0,56.67,False,False,False,True,7.26,4.5190206,14.454001,0.0,0.0,1016.0249,7.188439,13.348582,0.0,0.0,1016.58325,4.7838335,14.597752,0.0,0.0,1016.2375,7.693607,16.081999,0.0,0.0,1015.19586
