Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Dhading_Wind_Speed,Dhading_Temperature,Dhading_Precipitation,Dhading_Rainfall_MM,Dhading_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Temperature,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kathmandu_Air_Pressure,Kavre_Wind_Speed,Kavre_Temperature,Kavre_Precipitation,Kavre_Rainfall_MM,Kavre_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Sarlahi_Air_Pressure,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Supply_Volume_lag1,Supply_Volume_lag7,Supply_Volume_lag30,Average_Price_rollmean_7,Average_Price_rollmean_30,Supply_Volume_rollmean_30,Supply_Volume_rollmean_90
2023-10-09,46.54,40000.0,133.5,170.0,1,True,False,False,False,7.5,4.0565224,20.606085,3.4,3.4,1011.20844,2.6837504,20.338163,1.2000002,1.2000002,1012.5623,3.6240625,20.608164,0.90000004,0.90000004,1011.8293,5.6926827,26.923666,2.4,2.4,1007.825,9,10,0,0,-0.8660254037844386,0.5000000000000001,46.73,47.12,47.88,40187.5,41312.5,5000.0,47.11571428571428,52.904,29719.166666666668,11908.611111111111
2023-10-10,46.35,39812.5,133.53,170.0,1,True,False,False,False,7.5,4.066831,20.658167,2.5,2.5,1012.3376,3.5121405,20.086084,2.2000003,2.2000003,1013.7917,2.8246553,21.391497,2.0,2.0,1012.84985,6.408235,26.47783,3.1,3.1,1009.1126,10,10,1,0,-0.8660254037844386,0.5000000000000001,46.54,46.92,47.69,40000.0,41125.0,5000.0,46.924285714285716,52.949,30879.583333333332,12339.305555555555
2023-10-11,46.15,39625.0,133.5,170.0,1,True,False,False,False,7.5,4.204819,19.622751,5.1,5.1,1012.54156,3.4052074,19.200666,1.6,1.6,1013.92487,3.8522131,19.829,1.3,1.3,1013.27905,6.264965,25.884085,1.4000002,1.4000002,1009.35815,11,10,2,0,-0.8660254037844386,0.5000000000000001,46.35,46.73,47.5,39812.5,40937.5,2000.0,46.73142857142857,52.765,32133.75,12761.805555555555
2023-10-12,45.96,39437.5,133.41,170.0,1,True,False,False,False,7.5,4.3976336,19.2665,2.6000001,2.6000001,1014.38336,3.1775723,18.911085,1.8000001,1.8000001,1015.9417,3.5946023,20.2665,2.2,2.2,1015.1418,4.911187,26.275751,0.5,0.5,1010.98334,12,10,3,0,-0.8660254037844386,0.5000000000000001,46.15,46.54,47.31,39625.0,40750.0,4000.0,46.53857142857142,52.35266666666667,33315.0,13182.222222222223
2023-10-13,45.77,39250.0,133.5,170.0,1,True,False,False,False,7.5,4.3102055,19.233168,1.7,1.7,1015.18335,2.5073853,18.536083,0.6,0.6,1016.63763,3.1494186,20.295668,3.5,3.5,1015.88745,5.1593904,25.332003,0.0,0.0,1011.75836,13,10,4,0,-0.8660254037844386,0.5000000000000001,45.96,46.35,47.12,39437.5,40562.5,6000.0,46.34571428571429,51.71166666666667,34423.333333333336,13600.555555555555
2023-10-14,45.58,39062.5,133.53,170.0,1,True,False,False,False,7.5,4.3027997,18.55192,5.9999995,5.9999995,1014.4875,3.7293797,18.219416,1.4000001,1.4000001,1015.73334,3.3687894,19.349834,1.6,1.6,1015.02484,5.3519516,24.521585,0.0,0.0,1011.14996,14,10,5,1,-0.8660254037844386,0.5000000000000001,45.77,46.15,46.92,39250.0,40375.0,6000.0,46.15428571428571,51.06433333333334,35525.416666666664,14016.805555555555
2023-10-15,45.38,38875.0,133.53,170.0,1,True,False,False,False,7.5,3.9906676,18.270668,1.1,1.1,1012.8416,2.8352907,17.661081,0.4,0.4,1014.1167,3.5568402,18.549833,1.4000001,1.4000001,1013.4959,5.816299,24.725748,0.5,0.5,1009.6875,15,10,6,1,-0.8660254037844386,0.5000000000000001,45.58,45.96,46.73,39062.5,40187.5,5031.25,45.96142857142858,50.410333333333334,36653.541666666664,14430.972222222223
2023-10-16,45.19,38687.5,133.53,170.0,1,True,False,False,False,7.5,4.5756936,18.158169,1.7,1.7,1014.7625,3.4825592,17.263166,8.5,8.5,1016.10004,3.207364,18.445665,5.4,5.4,1015.36664,8.205806,24.709085,9.1,9.1,1011.57916,16,10,0,0,-0.8660254037844386,0.5000000000000001,45.38,45.77,46.54,38875.0,40000.0,10062.5,45.76857142857143,49.75,37607.708333333336,14843.055555555555
2023-10-17,45.0,38500.0,133.55,170.0,1,True,False,False,False,7.5,4.753294,18.374834,0.3,0.3,1015.6084,3.9650266,17.538168,2.1999998,2.1999998,1017.1084,4.2296333,18.497753,1.4,1.4,1016.52496,5.659844,23.94658,1.3,1.3,1012.3584,17,10,1,0,-0.8660254037844386,0.5000000000000001,45.19,45.58,46.35,38687.5,39812.5,15093.75,45.575714285714284,49.083333333333336,38387.916666666664,15253.055555555555
2023-10-18,45.0,500.0,133.52,170.0,1,True,False,False,False,7.5,3.505741,18.168585,0.0,0.0,1015.72095,3.4644709,16.823584,2.4,2.4,1017.1167,3.474355,18.251917,1.3,1.3,1016.4792,4.723789,23.671585,0.0,0.0,1012.6626,18,10,2,0,-0.8660254037844386,0.5000000000000001,45.0,45.38,46.15,38500.0,39625.0,20125.0,45.41142857142857,48.416666666666664,37733.75,15240.833333333334
2023-10-19,45.0,15000.0,133.52,170.0,1,True,False,False,False,7.5,4.2249346,17.312334,0.4,0.4,1015.93335,3.2398422,16.508999,1.6000001,1.6000001,1017.23334,3.1273708,18.035254,0.2,0.2,1016.66675,3.9268274,23.54033,0.3,0.3,1013.08344,19,10,3,0,-0.8660254037844386,0.5000000000000001,45.0,45.19,45.96,500.0,39437.5,13950.0,45.27428571428572,47.416666666666664,37768.75,15389.722222222223
2023-10-20,45.0,15000.0,133.5,170.0,1,True,False,False,False,7.5,4.687554,17.212336,0.0,0.0,1016.82916,2.663042,17.417334,0.4,0.4,1018.0916,3.8722801,17.54775,0.4,0.4,1017.5793,4.9743476,23.290335,0.0,0.0,1013.9834,20,10,4,0,-0.8660254037844386,0.5000000000000001,45.0,45.0,45.77,15000.0,39250.0,12250.0,45.16428571428571,47.25,37860.416666666664,15538.611111111111
2023-10-21,60.0,7025.0,133.3,170.0,1,True,False,False,False,7.5,4.23496,17.187332,0.0,0.0,1017.8709,3.1139443,16.92358,1.8000002,1.8000002,1019.1916,3.932284,18.212334,0.1,0.1,1018.45844,4.948237,22.646585,0.0,0.0,1014.825,21,10,5,1,-0.8660254037844386,0.5000000000000001,45.0,45.0,45.58,15000.0,39062.5,43375.0,47.22428571428571,47.583333333333336,36648.75,15598.888888888889
2023-10-22,75.0,14050.0,133.3,170.0,1,True,False,False,False,7.5,4.025206,17.704,0.0,0.0,1017.55005,3.5717974,17.440248,0.0,0.0,1018.92084,4.364261,18.408169,0.0,0.0,1018.3667,5.4554086,23.01742,0.0,0.0,1014.42914,22,10,6,1,-0.8660254037844386,0.5000000000000001,60.0,45.0,45.38,7025.0,38875.0,43187.5,51.455714285714286,48.423,35677.5,15737.222222222223
2023-10-23,75.0,5500.0,133.3,170.0,1,True,False,False,False,7.5,3.986802,17.876917,0.0,0.0,1016.2459,3.7648065,17.679834,0.1,0.1,1017.54596,3.7923307,18.676916,0.0,0.0,1017.0293,4.807777,23.100752,0.0,0.0,1013.04596,23,10,0,0,-0.8660254037844386,0.5000000000000001,75.0,45.0,45.19,14050.0,38687.5,43000.0,55.714285714285715,49.269,34427.5,15780.555555555555
2023-10-24,75.0,2525.0,133.42,170.0,1,True,False,False,False,7.5,3.7672355,18.220667,0.8,0.8,1015.53754,3.6661837,17.923586,0.4,0.4,1016.9041,3.790744,18.997751,0.0,0.0,1016.30414,5.3735414,23.561167,0.0,0.0,1012.1375,24,10,1,0,-0.8660254037844386,0.5000000000000001,75.0,60.0,45.0,5500.0,38500.0,42812.5,60.0,50.12166666666666,33084.583333333336,15790.833333333334
2023-10-25,73.75,3400.0,133.42,169.25,1,True,False,False,False,7.5,3.7123,18.053999,0.7,0.7,1015.50433,3.0870934,18.186085,0.2,0.2,1017.0417,4.050115,18.926916,0.0,0.0,1016.4334,6.5155816,23.607,0.0,0.0,1012.2249,25,10,2,0,-0.8660254037844386,0.5000000000000001,75.0,75.0,45.0,2525.0,500.0,42625.0,64.10714285714286,50.93899999999999,31777.083333333332,15810.833333333334
2023-10-26,72.5,4275.0,133.4,168.5,1,True,False,False,False,7.5,3.9581156,17.406084,1.0,1.0,1015.3416,3.0795958,17.70275,0.3,0.3,1016.72925,3.6750705,18.254004,0.0,0.0,1016.10004,5.333264,23.38617,0.1,0.1,1012.5417,26,10,3,0,-0.8660254037844386,0.5000000000000001,73.75,75.0,45.0,3400.0,15000.0,42437.5,68.03571428571429,51.721,30505.0,15840.555555555555
2023-10-27,71.25,5150.0,133.48,167.75,1,True,False,False,False,7.5,4.2679005,16.751917,0.1,0.1,1015.2166,3.484908,16.948584,4.5,4.5,1016.5666,3.877796,17.781084,0.0,0.0,1015.94165,5.141927,23.832,0.8,0.8,1012.37506,27,10,4,0,-0.8660254037844386,0.5000000000000001,72.5,75.0,45.0,4275.0,15000.0,42250.0,71.78571428571429,52.467666666666666,29268.333333333332,15880.0
2023-10-28,70.0,6025.0,133.5,167.0,1,True,False,False,False,7.5,4.769852,16.483168,0.0,0.0,1016.0042,3.6097343,16.363165,0.5,0.5,1017.2251,4.2930303,17.560251,0.0,0.0,1016.64166,5.3424287,23.494501,0.0,0.0,1013.146,28,10,5,1,-0.8660254037844386,0.5000000000000001,71.25,73.75,60.0,5150.0,7025.0,42062.5,73.21428571428571,53.17933333333333,28067.083333333332,15929.166666666666
2023-10-29,68.75,6900.0,133.5,166.25,1,True,False,False,False,7.5,3.9632308,17.449831,0.0,0.0,1016.1667,2.734245,17.104834,0.70000005,0.70000005,1017.4084,3.3870459,18.720667,0.0,0.0,1016.7583,6.178295,22.796585,0.0,0.0,1013.1584,29,10,6,1,-0.8660254037844386,0.5000000000000001,70.0,72.5,75.0,6025.0,14050.0,41875.0,72.32142857142857,53.855666666666664,26901.25,15988.055555555555
2023-10-30,67.5,7775.0,133.5,165.5,1,True,False,False,False,7.5,4.0389924,18.351917,0.0,0.0,1016.4666,2.7982833,18.419418,0.0,0.0,1017.8709,4.0671153,18.618586,0.1,0.1,1017.4124,5.1866703,22.629915,0.0,0.0,1013.6999,30,10,0,0,-0.8660254037844386,0.5000000000000001,68.75,71.25,75.0,6900.0,5500.0,41687.5,71.25,54.49666666666666,25770.833333333332,16056.666666666666
2023-10-31,66.25,8650.0,133.51,164.75,1,True,False,False,False,7.5,4.1525064,18.326916,0.0,0.0,1018.3708,3.1373827,18.258997,0.1,0.1,1019.8958,3.9045095,19.13317,0.0,0.0,1019.23334,4.390165,24.134085,0.0,0.0,1014.8584,31,10,1,0,-0.8660254037844386,0.5000000000000001,67.5,70.0,75.0,7775.0,2525.0,41500.0,70.0,55.102333333333334,24675.833333333332,16135.0
2023-11-01,65.0,9525.0,133.51,164.0,1,True,False,False,False,5.38,3.8619993,17.970667,0.0,0.0,1018.3332,3.3133085,18.113165,0.0,0.0,1019.65845,3.8553622,18.618584,0.0,0.0,1019.1626,4.750115,23.848665,0.0,0.0,1014.83746,1,11,2,0,-0.5000000000000004,0.8660254037844384,66.25,68.75,73.75,8650.0,3400.0,41312.5,68.75,55.673,23616.25,16223.055555555555
2023-11-02,65.0,4250.0,133.57,164.0,1,True,False,False,False,5.38,4.7619877,17.912333,0.0,0.0,1016.10834,2.9571683,17.306917,0.2,0.2,1017.2959,4.040521,18.337336,0.0,0.0,1016.8333,6.0410023,23.659082,0.0,0.0,1012.97906,2,11,3,0,-0.5000000000000004,0.8660254037844384,65.0,67.5,72.5,9525.0,4275.0,41125.0,67.67857142857143,56.25,22387.083333333332,16260.555555555555
2023-11-03,65.0,4250.0,133.5,164.0,1,True,False,False,False,5.38,4.693463,17.120668,0.6,0.6,1014.26666,3.192064,16.498583,0.4,0.4,1015.55817,3.34319,17.381086,1.0,1.0,1014.9834,5.308041,23.0445,0.0,0.0,1011.3208,3,11,4,0,-0.5000000000000004,0.8660254037844384,65.0,66.25,71.25,4250.0,5150.0,40937.5,66.78571428571429,56.833333333333336,21164.166666666668,16298.055555555555
2023-11-04,65.0,20000.0,133.56,164.0,1,True,False,False,False,5.38,4.6131988,15.604001,0.4,0.4,1014.08746,2.8116853,15.8673315,0.4,0.4,1015.39996,3.623522,16.733168,0.1,0.1,1014.8875,6.5662174,22.88617,0.0,0.0,1011.2207,4,11,5,1,-0.5000000000000004,0.8660254037844384,65.0,65.0,70.0,4250.0,6025.0,40750.0,66.07142857142857,57.423,20472.5,16510.555555555555
2023-11-05,65.0,12000.0,133.56,164.0,1,True,False,False,False,5.38,4.165546,15.687335,0.0,0.0,1016.2458,3.1208096,15.798583,0.3,0.3,1017.52496,4.075277,16.687334,0.1,0.1,1016.99994,5.361095,21.979918,0.0,0.0,1013.62103,5,11,6,1,-0.5000000000000004,0.8660254037844384,65.0,65.0,68.75,20000.0,6900.0,40562.5,65.53571428571429,58.019,19520.416666666668,16634.166666666668
2023-11-06,65.0,12000.0,133.56,164.0,1,True,False,False,False,5.38,3.9010189,15.785249,0.70000005,0.70000005,1017.67914,3.1947844,15.786082,1.2,1.2,1018.8293,2.578736,17.226917,0.4,0.4,1018.1584,5.596705,21.5195,0.0,0.0,1014.8459,6,11,0,0,-0.5000000000000004,0.8660254037844384,65.0,65.0,67.5,12000.0,7775.0,40375.0,65.17857142857143,58.62166666666666,18574.583333333332,16757.777777777777
2023-11-07,65.0,12000.0,133.45,164.0,1,True,False,False,False,5.38,4.3462577,16.091501,0.3,0.3,1016.2625,4.4434996,16.092333,0.1,0.1,1017.4876,3.7712123,17.162336,0.0,0.0,1017.06256,5.875274,21.617418,0.0,0.0,1013.65845,7,11,1,0,-0.5000000000000004,0.8660254037844384,65.0,65.0,66.25,12000.0,8650.0,40187.5,65.0,59.230666666666664,17635.0,16881.38888888889
2023-11-08,65.0,12000.0,133.52,164.0,1,True,False,False,False,5.38,4.2714586,16.14775,0.0,0.0,1014.98755,4.1683164,16.096498,0.0,0.0,1016.1792,4.0145164,16.831085,0.0,0.0,1015.89594,5.914739,21.136168,0.0,0.0,1012.69165,8,11,2,0,-0.5000000000000004,0.8660254037844384,65.0,65.0,65.0,12000.0,9525.0,40000.0,65.0,59.846,16701.666666666668,17005.0
2023-11-09,65.0,11000.0,133.54,164.0,1,True,False,False,False,5.38,3.7847223,15.722751,0.0,0.0,1015.48346,2.9610713,15.559002,0.0,0.0,1016.6416,3.8163452,15.999837,0.0,0.0,1016.3792,4.777873,20.911165,0.0,0.0,1013.45,9,11,3,0,-0.5000000000000004,0.8660254037844384,65.0,65.0,65.0,12000.0,4250.0,39812.5,65.0,60.467666666666666,15741.25,17117.5
2023-11-10,65.0,11000.0,133.56,164.0,1,True,False,False,False,5.38,3.8527677,15.706084,0.0,0.0,1017.54596,3.212824,14.536084,0.1,0.1,1018.66656,3.5240343,16.5165,0.0,0.0,1018.21674,4.584249,21.496584,0.0,0.0,1014.99585,10,11,4,0,-0.5000000000000004,0.8660254037844384,65.0,65.0,65.0,11000.0,4250.0,39625.0,65.0,61.096,14787.083333333334,17230.0
2023-11-11,45.0,11000.0,133.65,164.0,1,True,False,False,False,5.38,4.159331,15.641501,0.0,0.0,1018.2085,3.7273266,15.042335,0.1,0.1,1019.42914,3.4031217,16.901918,1.2,1.2,1018.92084,5.8224015,21.509087,0.0,0.0,1015.47504,11,11,5,1,-0.5000000000000004,0.8660254037844384,65.0,65.0,65.0,11000.0,20000.0,39437.5,62.142857142857146,61.06399999999999,13839.166666666666,17342.5
2023-11-12,55.0,10000.0,133.65,164.0,1,True,False,False,False,5.38,4.283838,15.864417,0.0,0.0,1018.32916,3.7726934,16.008999,0.0,0.0,1019.6125,3.9192803,16.416498,0.0,0.0,1019.1833,4.6430798,20.917418,0.0,0.0,1016.0332,12,11,6,1,-0.5000000000000004,0.8660254037844384,45.0,65.0,65.0,11000.0,12000.0,39250.0,60.714285714285715,61.37166666666666,12864.166666666666,17443.88888888889
2023-11-13,55.0,10000.0,133.65,164.0,1,True,False,False,False,5.38,3.8730686,15.9165,0.0,0.0,1018.9541,3.4670317,16.400667,0.2,0.2,1020.09155,3.4434597,17.52275,0.0,0.0,1019.67084,5.578303,20.85075,0.0,0.0,1016.13745,13,11,0,0,-0.5000000000000004,0.8660254037844384,55.0,65.0,65.0,10000.0,12000.0,39062.5,59.285714285714285,61.68566666666666,11895.416666666666,17545.277777777777
2023-11-14,65.0,10000.0,133.64,164.0,1,True,False,False,False,5.38,4.26386,16.42275,0.0,0.0,1018.38763,3.6878986,16.873583,0.0,0.0,1019.6291,3.6883202,17.456085,0.0,0.0,1019.19995,3.8998015,20.721584,0.0,0.0,1015.7376,14,11,1,0,-0.5000000000000004,0.8660254037844384,55.0,45.0,65.0,10000.0,12000.0,38875.0,59.285714285714285,62.339666666666666,10932.916666666666,17646.666666666668
2023-11-15,65.0,10000.0,133.64,164.0,1,True,False,False,False,5.38,3.733454,16.737333,0.0,0.0,1018.3875,3.4090757,16.567333,0.0,0.0,1019.45,3.5746582,17.033167,0.0,0.0,1019.06244,3.601463,21.40075,0.0,0.0,1015.74164,15,11,2,0,-0.5000000000000004,0.8660254037844384,65.0,55.0,65.0,10000.0,12000.0,38687.5,59.285714285714285,63.0,9976.666666666666,17748.055555555555
2023-11-16,65.0,505.0,133.34,164.0,0,True,False,False,False,5.38,3.775933,16.126917,0.0,0.0,1019.9334,2.7505972,16.15275,0.1,0.1,1020.99164,4.1358304,17.318584,0.0,0.0,1020.5083,5.3091707,22.361168,0.0,0.0,1016.7625,16,11,3,0,-0.5000000000000004,0.8660254037844384,65.0,55.0,65.0,10000.0,11000.0,38500.0,59.285714285714285,63.666666666666664,8710.166666666666,17743.944444444445
2023-11-17,65.0,1010.0,133.48,164.0,0,True,False,False,False,5.38,3.6272676,16.618586,0.0,0.0,1018.8084,3.8982708,16.581917,0.0,0.0,1019.8459,4.8233323,17.747751,0.0,0.0,1019.2625,6.3001666,22.782,0.0,0.0,1015.3875,17,11,4,0,-0.5000000000000004,0.8660254037844384,65.0,65.0,65.0,505.0,11000.0,500.0,59.285714285714285,64.33333333333333,8727.166666666666,17745.444444444445
2023-11-18,65.0,1515.0,133.54,164.0,0,True,False,False,False,5.38,4.435492,15.910252,0.2,0.2,1018.0583,4.7800794,14.225663,0.0,0.0,1018.96246,3.943165,16.66025,0.0,0.0,1018.51245,5.0581794,22.052835,0.0,0.0,1015.3918,18,11,5,1,-0.5000000000000004,0.8660254037844384,65.0,65.0,45.0,1010.0,11000.0,15000.0,62.142857142857146,65.0,8277.666666666666,17734.222222222223
2023-11-19,65.0,2020.0,133.54,164.0,0,True,False,False,False,5.38,3.889142,15.566499,0.0,0.0,1019.07916,3.4611425,15.209,0.0,0.0,1020.0168,3.4745321,16.970667,0.0,0.0,1019.5584,5.7083473,21.807001,0.0,0.0,1016.2751,19,11,6,1,-0.5000000000000004,0.8660254037844384,65.0,65.0,55.0,1515.0,10000.0,15000.0,63.57142857142857,65.66666666666667,7845.0,17728.61111111111
2023-11-20,65.0,2525.0,133.54,164.0,0,True,False,False,False,5.38,3.9336421,16.166498,0.0,0.0,1018.04156,2.816603,16.242332,0.0,0.0,1019.12915,4.5940413,16.406086,0.0,0.0,1018.7749,6.4641232,20.732,0.0,0.0,1015.5457,20,11,0,0,-0.5000000000000004,0.8660254037844384,65.0,65.0,55.0,2020.0,10000.0,7025.0,65.0,65.83333333333333,7695.0,17723.333333333332
2023-11-21,71.67,1683.33,133.65,164.0,0,True,False,False,False,5.38,3.8483593,15.468583,0.0,0.0,1015.5876,3.3622913,15.665252,0.0,0.0,1016.4915,4.3792186,15.558167,0.0,0.0,1016.23334,5.7777004,20.196585,0.0,0.0,1013.67505,21,11,1,0,-0.5000000000000004,0.8660254037844384,65.0,65.0,65.0,2525.0,10000.0,14050.0,65.95285714285714,65.72233333333334,7282.777666666666,17713.981444444446
2023-11-22,78.33,841.67,133.68,164.0,0,True,False,False,False,5.38,4.106999,14.616501,0.1,0.1,1014.96674,2.801711,14.013167,0.0,0.0,1015.88763,4.3843203,14.614417,0.5,0.5,1015.66254,5.0769477,20.096584,0.0,0.0,1013.14166,22,11,2,0,-0.5000000000000004,0.8660254037844384,71.67,65.0,65.0,1683.33,10000.0,5500.0,67.85714285714286,65.83333333333333,7127.5,17667.777777777777
2023-11-23,85.0,841.67,133.62,164.0,0,True,False,False,False,5.38,3.3823416,14.556084,0.0,0.0,1015.3709,3.1019003,14.471498,0.3,0.3,1016.3418,4.7931867,14.916501,0.3,0.3,1016.0667,5.4326806,20.113249,0.0,0.0,1013.3333,23,11,3,0,-0.5000000000000004,0.8660254037844384,78.33,65.0,65.0,841.67,505.0,2525.0,70.71428571428571,66.16666666666667,7071.389,17621.57411111111
2023-11-24,85.0,841.67,133.66,164.0,0,True,False,False,False,5.38,3.935787,15.226917,0.70000005,0.70000005,1016.64575,3.0678313,14.761083,2.1,2.1,1018.02094,4.30103,15.835251,1.3000001,1.3000001,1017.42505,4.953594,19.986168,0.0,0.0,1014.4499,24,11,4,0,-0.5000000000000004,0.8660254037844384,85.0,71.67,65.0,841.67,1010.0,3400.0,73.57142857142857,66.54166666666667,6986.111333333333,17575.370444444445
2023-11-25,85.0,841.67,133.7,164.0,0,True,False,False,False,5.38,3.872794,15.126916,0.1,0.1,1018.5208,3.2111123,13.777752,1.4000001,1.4000001,1019.7874,3.9498847,15.908168,0.0,0.0,1019.2126,3.5321324,20.434084,0.0,0.0,1016.175,25,11,5,1,-0.5000000000000004,0.8660254037844384,85.0,78.33,65.0,841.67,1515.0,4275.0,76.42857142857143,66.95833333333333,6871.667,17559.722333333335
2023-11-26,85.0,841.67,133.7,164.0,0,True,False,False,False,5.38,3.8446925,15.718583,0.0,0.0,1019.88763,3.370732,15.402749,0.0,0.0,1020.93335,3.4482536,16.9665,0.0,0.0,1020.4666,4.7769923,20.675749,0.0,0.0,1017.04584,26,11,6,1,-0.5000000000000004,0.8660254037844384,85.0,85.0,65.0,841.67,2020.0,5150.0,79.28571428571429,67.41666666666667,6728.056,17544.07422222222
2023-11-27,85.0,841.67,133.7,164.0,0,True,False,False,False,5.38,3.7868445,16.212336,0.0,0.0,1018.125,3.5194902,16.619417,0.1,0.1,1019.1292,4.682698,16.958166,0.0,0.0,1018.7375,5.079264,20.615334,0.0,0.0,1015.68335,27,11,0,0,-0.5000000000000004,0.8660254037844384,85.0,85.0,65.0,841.67,2525.0,6025.0,82.14285714285714,67.91666666666667,6555.278333333334,17528.426111111112
2023-11-28,85.0,841.67,133.7,164.0,0,True,False,False,False,5.38,3.7028313,16.399834,0.0,0.0,1016.5625,3.1319282,15.300664,0.2,0.2,1017.60834,3.86562,16.3915,0.1,0.1,1017.0959,5.0736747,21.359083,0.0,0.0,1014.02496,28,11,1,0,-0.5000000000000004,0.8660254037844384,85.0,85.0,71.67,841.67,1683.33,6900.0,84.04714285714284,68.45833333333333,6353.334,17512.778
2023-11-29,85.0,8875.0,133.64,164.0,0,True,False,False,False,5.38,3.6059144,15.470668,0.0,0.0,1016.9875,3.0131454,14.831917,0.1,0.1,1018.2751,3.5352437,16.485252,0.2,0.2,1017.77924,4.8701606,20.590334,0.0,0.0,1014.5334,29,11,2,0,-0.5000000000000004,0.8660254037844384,85.0,85.0,78.33,841.67,841.67,7775.0,85.0,69.04166666666667,6390.000666666666,17583.611333333334
2023-11-30,85.0,8875.0,133.63,160.0,0,True,False,False,False,5.38,3.1571047,14.528999,0.0,0.0,1018.2915,3.2517557,15.159,0.0,0.0,1019.40845,3.9524205,15.262334,0.0,0.0,1019.05414,6.2481728,19.692415,0.0,0.0,1015.925,30,11,3,0,-0.5000000000000004,0.8660254037844384,85.0,85.0,85.0,8875.0,841.67,8650.0,85.0,69.66666666666667,6397.500666666666,17597.778
2023-12-01,85.0,8875.0,133.74,160.0,0,False,False,False,True,4.95,3.0533078,15.637334,0.0,0.0,1017.3457,3.0188954,14.875667,0.1,0.1,1018.5251,3.397526,15.831084,0.1,0.1,1018.11664,5.622749,20.582,0.0,0.0,1015.1667,1,12,4,0,-2.4492935982947064e-16,1.0,85.0,85.0,85.0,8875.0,841.67,9525.0,85.0,70.33333333333333,6375.834,17425.833555555557
2023-12-02,76.67,8875.0,133.57,160.0,0,False,False,False,True,4.95,3.8372505,14.579001,0.0,0.0,1017.4543,4.026548,14.783999,0.0,0.0,1018.5,4.133672,15.729001,0.0,0.0,1018.21265,5.4244027,20.459085,0.0,0.0,1015.05835,2,12,5,1,-2.4492935982947064e-16,1.0,85.0,85.0,85.0,8875.0,841.67,4250.0,83.80999999999999,70.72233333333334,6530.000666666666,17443.333555555557
2023-12-03,75.0,8875.0,133.57,160.0,0,False,False,False,True,4.95,3.4481783,14.758167,0.0,0.0,1017.4626,3.870478,14.904834,0.0,0.0,1018.55,3.6132224,16.133165,0.0,0.0,1018.3667,4.6418114,19.432001,0.0,0.0,1015.04596,3,12,6,1,-2.4492935982947064e-16,1.0,76.67,85.0,85.0,8875.0,841.67,4250.0,82.38142857142857,71.05566666666667,6684.167333333333,17330.833555555557
2023-12-04,75.0,8875.0,133.57,160.0,0,False,False,False,True,4.95,3.0561802,14.524834,0.2,0.2,1016.80005,3.3147166,14.254834,0.0,0.0,1017.82086,5.4630184,14.764417,0.0,0.0,1017.4626,5.832752,19.644503,0.0,0.0,1014.00415,4,12,0,0,-2.4492935982947064e-16,1.0,75.0,85.0,85.0,8875.0,841.67,20000.0,80.95285714285714,71.389,6313.334,17346.111333333334
2023-12-05,65.0,1500.0,133.69,160.0,0,False,False,False,True,4.95,3.5852585,15.366501,0.0,0.0,1015.23755,4.6357408,15.071499,0.0,0.0,1015.9834,5.5222726,15.104,0.0,0.0,1015.7957,5.7443604,18.596582,0.0,0.0,1013.05414,5,12,1,0,-2.4492935982947064e-16,1.0,75.0,76.67,85.0,8875.0,841.67,12000.0,78.09571428571428,71.389,5963.334,17310.00022222222
2023-12-06,66.67,3000.0,133.72,160.0,0,False,False,False,True,4.95,3.252797,15.020667,0.0,0.0,1017.39996,4.265771,14.925666,0.0,0.0,1018.0833,5.226988,14.468585,0.0,0.0,1018.0459,6.6477847,20.402834,0.0,0.0,1015.5583,6,12,2,0,-2.4492935982947064e-16,1.0,65.0,75.0,85.0,1500.0,8875.0,12000.0,75.47714285714287,71.44466666666668,5663.334,17261.38911111111
2023-12-07,55.0,3000.0,133.63,160.0,0,False,False,False,True,4.95,3.310519,13.749831,0.0,0.0,1016.3291,2.60326,12.711082,0.2,0.2,1017.29175,3.4035864,13.643582,0.4,0.4,1016.9834,5.438935,18.813253,1.2,1.2,1014.2834,7,12,3,0,-2.4492935982947064e-16,1.0,66.67,75.0,85.0,3000.0,8875.0,12000.0,71.19142857142857,71.11133333333333,5363.334,17183.611333333334
2023-12-08,65.0,3000.0,133.67,160.0,0,False,False,False,True,4.95,3.4726918,13.466499,0.0,0.0,1014.92084,3.7309704,12.061084,0.0,0.0,1015.6584,4.522317,13.995667,0.0,0.0,1015.3792,6.3048854,18.954918,0.0,0.0,1013.0876,8,12,4,0,-2.4492935982947064e-16,1.0,55.0,65.0,85.0,3000.0,8875.0,12000.0,68.33428571428571,71.11133333333333,5063.334,17161.38911111111
