Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Precipitation,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Supply_Volume_lag1,Supply_Volume_lag7,Supply_Volume_lag30,Sarlahi_Temperature_lag1,Sarlahi_Temperature_lag3,Sarlahi_Temperature_lag7,Sarlahi_Precipitation_lag1,Sarlahi_Precipitation_lag3,Sarlahi_Precipitation_lag7,Sarlahi_Rainfall_MM_lag1,Sarlahi_Rainfall_MM_lag3,Sarlahi_Rainfall_MM_lag7,Hilly_Temperature_lag1,Hilly_Temperature_lag3,Hilly_Temperature_lag7,Hilly_Precipitation_lag1,Hilly_Precipitation_lag3,Hilly_Precipitation_lag7,Hilly_Rainfall_MM_lag1,Hilly_Rainfall_MM_lag3,Hilly_Rainfall_MM_lag7,Kathmandu_Rainfall_MM_lag1,Kathmandu_Rainfall_MM_lag2
2023-03-07,56.67,6000.0,131.36,175.0,1,False,False,True,False,7.44,0.3,21.713251,0.0,0.0,17.686292,0.0,0.0,7,3,1,0,1.0,6.123233995736766e-17,46.67,45.0,56.67,12000.0,18000.0,7000.0,22.413252,23.875748,20.734085,0.0,0.0,0.0,0.0,0.0,0.0,17.965457999999998,16.9852505,15.2904585,0.15,4.1,0.75,0.15,4.1,0.75,0.0,0.2
2023-03-08,56.67,4000.0,131.36,175.0,1,False,False,True,False,7.44,2.0,18.70075,4.0,4.0,15.522752,1.7,1.7,8,3,2,0,1.0,6.123233995736766e-17,56.67,45.0,55.0,6000.0,19475.0,13787.5,21.713251,23.8945,22.009085,0.0,0.0,0.0,0.0,0.0,0.0,17.686292,17.844625999999998,16.302958,0.0,2.8000000000000003,0.05,0.0,2.8000000000000003,0.05,0.3,0.0
2023-03-09,65.0,2750.0,131.6,175.0,1,False,False,True,False,7.44,7.1,20.692417,0.0,0.0,16.1425425,0.84999995,0.84999995,9,3,3,0,1.0,6.123233995736766e-17,56.67,46.67,55.0,4000.0,32060.0,20575.0,18.70075,22.413252,22.411165,4.0,0.0,0.0,4.0,0.0,0.0,15.522752,17.965457999999998,16.440458999999997,1.7,0.15,3.05,1.7,0.15,3.05,2.0,0.3
2023-03-10,65.0,2250.0,131.47,175.0,1,False,False,True,False,7.44,0.2,21.192415,0.0,0.0,17.236292,0.0,0.0,10,3,4,0,1.0,6.123233995736766e-17,65.0,56.67,45.0,2750.0,14000.0,5950.0,20.692417,21.713251,22.994501,0.0,0.0,0.0,0.0,0.0,0.0,16.1425425,17.686292,17.010251,0.84999995,0.0,0.35,0.84999995,0.0,0.35,7.1,2.0
2023-03-11,65.0,1750.0,131.57,175.0,1,False,False,True,False,7.44,0.4,21.507002,0.0,0.0,17.527957999999998,0.4,0.4,11,3,5,1,1.0,6.123233995736766e-17,65.0,56.67,45.0,2250.0,32212.5,12000.0,21.192415,18.70075,23.875748,0.0,4.0,0.0,0.0,4.0,0.0,17.236292,15.522752,16.9852505,0.0,1.7,4.1,0.0,1.7,4.1,0.2,7.1
2023-03-12,65.0,3500.0,131.57,175.0,1,False,False,True,False,7.44,0.0,22.902838,0.0,0.0,18.170668,0.0,0.0,12,3,6,1,1.0,6.123233995736766e-17,65.0,65.0,45.0,1750.0,50425.0,4000.0,21.507002,20.692417,23.8945,0.0,0.0,0.0,0.0,0.0,0.0,17.527957999999998,16.1425425,17.844625999999998,0.4,0.84999995,2.8000000000000003,0.4,0.84999995,2.8000000000000003,0.4,0.2
2023-03-13,66.67,19750.0,131.57,175.0,1,False,False,True,False,7.44,6.2999997,23.059088,0.0,0.0,17.780041500000003,1.7000001,1.7000001,13,3,0,0,1.0,6.123233995736766e-17,65.0,65.0,46.67,3500.0,12000.0,9000.0,22.902838,21.192415,22.413252,0.0,0.0,0.0,0.0,0.0,0.0,18.170668,17.236292,17.965457999999998,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.4
2023-03-14,36.67,23625.0,131.7,175.0,1,False,False,True,False,7.44,1.4000001,22.207,1.1,1.1,16.3727515,4.0,4.0,14,3,1,0,1.0,6.123233995736766e-17,66.67,65.0,56.67,19750.0,6000.0,14000.0,23.059088,21.507002,21.713251,0.0,0.0,0.0,0.0,0.0,0.0,17.780041500000003,17.527957999999998,17.686292,1.7000001,0.4,0.0,1.7000001,0.4,0.0,6.2999997,0.0
2023-03-15,55.0,19600.0,132.29,175.0,1,False,False,True,False,7.44,3.5,22.748665,0.0,0.0,17.094625999999998,1.45,1.45,15,3,2,0,1.0,6.123233995736766e-17,36.67,65.0,56.67,23625.0,4000.0,12000.0,22.207,22.902838,18.70075,1.1,0.0,4.0,1.1,0.0,4.0,16.3727515,18.170668,15.522752,4.0,0.0,1.7,4.0,0.0,1.7,1.4000001,6.2999997
2023-03-16,45.0,65000.0,132.46,175.0,1,False,False,True,False,7.44,0.8000001,23.134085,0.0,0.0,17.611291,0.400000025,0.400000025,16,3,3,0,1.0,6.123233995736766e-17,55.0,66.67,65.0,19600.0,2750.0,12000.0,22.748665,23.059088,20.692417,0.0,0.0,0.0,0.0,0.0,0.0,17.094625999999998,17.780041500000003,16.1425425,1.45,1.7000001,0.84999995,1.45,1.7000001,0.84999995,3.5,1.4000001
2023-03-17,46.67,49250.0,132.68,175.0,1,False,False,True,False,7.44,1.1,21.829916,1.3,1.3,16.307125,3.3500000500000002,3.3500000500000002,17,3,4,0,1.0,6.123233995736766e-17,45.0,36.67,65.0,65000.0,2250.0,22000.0,23.134085,22.207,21.192415,0.0,1.1,0.0,0.0,1.1,0.0,17.611291,16.3727515,17.236292,0.400000025,4.0,0.0,0.400000025,4.0,0.0,0.8000001,3.5
2023-03-18,46.67,28825.0,132.39,175.0,1,False,False,True,False,7.44,9.800001,22.540335,0.0,0.0,16.071709499999997,6.9,6.9,18,3,5,1,1.0,6.123233995736766e-17,46.67,55.0,65.0,49250.0,1750.0,14250.0,21.829916,22.748665,21.507002,1.3,0.0,0.0,1.3,0.0,0.0,16.307125,17.094625999999998,17.527957999999998,3.3500000500000002,1.45,0.4,3.3500000500000002,1.45,0.4,1.1,0.8000001
2023-03-19,45.0,53925.0,132.39,175.0,1,False,False,True,False,7.44,14.300001,21.257,7.2,7.2,15.4019165,5.10000005,5.10000005,19,3,6,1,1.0,6.123233995736766e-17,46.67,45.0,65.0,28825.0,3500.0,8125.0,22.540335,23.134085,22.902838,0.0,0.0,0.0,0.0,0.0,0.0,16.071709499999997,17.611291,18.170668,6.9,0.400000025,0.0,6.9,0.400000025,0.0,9.800001,1.1
2023-03-20,56.67,75050.0,132.39,175.0,1,False,False,True,False,7.44,12.3,20.032,8.999999,8.999999,14.4165,7.4000003,7.4000003,20,3,0,0,1.0,6.123233995736766e-17,45.0,46.67,66.67,53925.0,19750.0,2000.0,21.257,21.829916,23.059088,7.2,1.3,0.0,7.2,1.3,0.0,15.4019165,16.307125,17.780041500000003,5.10000005,3.3500000500000002,1.7000001,5.10000005,3.3500000500000002,1.7000001,14.300001,9.800001
2023-03-21,56.67,23275.0,132.52,175.0,1,False,False,True,False,7.44,16.400003,20.1695,5.3999996,5.3999996,14.3727515,10.600000999999999,10.600000999999999,21,3,1,0,1.0,6.123233995736766e-17,56.67,46.67,36.67,75050.0,23625.0,625.0,20.032,22.540335,22.207,8.999999,0.0,1.1,8.999999,0.0,1.1,14.4165,16.071709499999997,16.3727515,7.4000003,6.9,4.0,7.4000003,6.9,4.0,12.3,14.300001
2023-03-22,56.67,97600.0,132.56,175.0,1,False,False,True,False,7.44,2.6,20.984083,0.0,0.0,15.085251,1.05000005,1.05000005,22,3,2,0,1.0,6.123233995736766e-17,56.67,45.0,55.0,23275.0,19600.0,18125.0,20.1695,21.257,22.748665,5.3999996,7.2,0.0,5.3999996,7.2,0.0,14.3727515,15.4019165,17.094625999999998,10.600000999999999,5.10000005,1.45,10.600000999999999,5.10000005,1.45,16.400003,12.3
2023-03-23,56.67,101050.0,132.56,175.0,1,False,False,True,False,7.44,0.8000001,21.252832,0.0,0.0,15.787334000000001,7.549999,7.549999,23,3,3,0,1.0,6.123233995736766e-17,56.67,56.67,45.0,97600.0,65000.0,13000.0,20.984083,20.032,23.134085,0.0,8.999999,0.0,0.0,8.999999,0.0,15.085251,14.4165,17.611291,1.05000005,7.4000003,0.400000025,1.05000005,7.4000003,0.400000025,2.6,16.400003
2023-03-24,45.0,56125.0,131.93,175.0,1,False,False,True,False,7.44,6.3,21.982,0.0,0.0,16.2092085,2.1,2.1,24,3,4,0,1.0,6.123233995736766e-17,56.67,56.67,46.67,101050.0,49250.0,42000.0,21.252832,20.1695,21.829916,0.0,5.3999996,1.3,0.0,5.3999996,1.3,15.787334000000001,14.3727515,16.307125,7.549999,10.600000999999999,3.3500000500000002,7.549999,10.600000999999999,3.3500000500000002,0.8000001,2.6
2023-03-25,46.67,14000.0,132.28,175.0,1,False,False,True,False,7.44,0.5,23.494505,0.1,0.1,17.517542,0.7000000000000001,0.7000000000000001,25,3,5,1,1.0,6.123233995736766e-17,45.0,56.67,46.67,56125.0,28825.0,6550.0,21.982,20.984083,22.540335,0.0,0.0,0.0,0.0,0.0,0.0,16.2092085,15.085251,16.071709499999997,2.1,1.05000005,6.9,2.1,1.05000005,6.9,6.3,0.8000001
2023-03-26,45.0,102075.0,132.28,175.0,0,False,False,True,False,7.44,0.0,24.465338,0.0,0.0,18.606086,0.0,0.0,26,3,6,1,1.0,6.123233995736766e-17,46.67,56.67,45.0,14000.0,53925.0,31800.0,23.494505,21.252832,21.257,0.1,0.0,7.2,0.1,0.0,7.2,17.517542,15.787334000000001,15.4019165,0.7000000000000001,7.549999,5.10000005,0.7000000000000001,7.549999,5.10000005,0.5,6.3
2023-03-27,45.0,89900.0,132.28,175.0,0,False,False,True,False,7.44,0.1,23.602835,0.0,0.0,18.00296,0.0,0.0,27,3,0,0,1.0,6.123233995736766e-17,45.0,45.0,56.67,102075.0,75050.0,24875.0,24.465338,21.982,20.032,0.0,0.0,8.999999,0.0,0.0,8.999999,18.606086,16.2092085,14.4165,0.0,2.1,7.4000003,0.0,2.1,7.4000003,0.0,0.5
2023-03-28,45.0,97000.0,132.1,175.0,0,False,False,True,False,7.44,0.0,23.1695,0.0,0.0,18.4310835,0.0,0.0,28,3,1,0,1.0,6.123233995736766e-17,45.0,46.67,56.67,89900.0,23275.0,46000.0,23.602835,23.494505,20.1695,0.0,0.1,5.3999996,0.0,0.1,5.3999996,18.00296,17.517542,14.3727515,0.0,0.7000000000000001,10.600000999999999,0.0,0.7000000000000001,10.600000999999999,0.1,0.0
2023-03-29,55.0,37550.0,131.81,175.0,0,False,False,True,False,7.44,0.4,23.134085,0.0,0.0,18.710251,0.0,0.0,29,3,2,0,1.0,6.123233995736766e-17,45.0,45.0,56.67,97000.0,97600.0,7000.0,23.1695,24.465338,20.984083,0.0,0.0,0.0,0.0,0.0,0.0,18.4310835,18.606086,15.085251,0.0,0.0,1.05000005,0.0,0.0,1.05000005,0.0,0.1
2023-03-30,45.0,97100.0,132.05,175.0,0,False,False,True,False,7.44,0.0,24.188248,0.0,0.0,19.125875999999998,0.0,0.0,30,3,3,0,1.0,6.123233995736766e-17,55.0,45.0,56.67,37550.0,101050.0,18000.0,23.134085,23.602835,21.252832,0.0,0.0,0.0,0.0,0.0,0.0,18.710251,18.00296,15.787334000000001,0.0,0.0,7.549999,0.0,0.0,7.549999,0.4,0.0
2023-03-31,45.0,88800.0,132.05,175.0,0,False,False,True,False,7.44,7.9999995,22.779915,8.1,8.1,16.577958,2.85000005,2.85000005,31,3,4,0,1.0,6.123233995736766e-17,45.0,45.0,45.0,97100.0,56125.0,19475.0,24.188248,23.1695,21.982,0.0,0.0,0.0,0.0,0.0,0.0,19.125875999999998,18.4310835,16.2092085,0.0,0.0,2.1,0.0,0.0,2.1,0.0,0.4
2023-04-01,45.0,17800.0,131.77,175.0,0,False,False,True,False,7.76,8.1,21.467415,0.4,0.4,15.047751,2.5,2.5,1,4,5,1,0.8660254037844387,-0.4999999999999998,45.0,55.0,46.67,88800.0,14000.0,32060.0,22.779915,23.134085,23.494505,8.1,0.0,0.1,8.1,0.0,0.1,16.577958,18.710251,17.517542,2.85000005,0.0,0.7000000000000001,2.85000005,0.0,0.7000000000000001,7.9999995,0.0
2023-04-02,55.0,52500.0,131.77,175.0,0,False,False,True,False,7.76,13.300001,20.99033,0.9,0.9,14.544626000000001,8.3000005,8.3000005,2,4,6,1,0.8660254037844387,-0.4999999999999998,45.0,45.0,45.0,17800.0,102075.0,14000.0,21.467415,24.188248,24.465338,0.4,0.0,0.0,0.4,0.0,0.0,15.047751,19.125875999999998,18.606086,2.5,0.0,0.0,2.5,0.0,0.0,8.1,7.9999995
2023-04-03,65.0,73400.0,131.77,165.0,0,False,False,True,False,7.76,0.6,22.471586,0.0,0.0,16.8737925,4.1500002,4.1500002,3,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,45.0,45.0,52500.0,89900.0,32212.5,20.99033,22.779915,23.602835,0.9,8.1,0.0,0.9,8.1,0.0,14.544626000000001,16.577958,18.00296,8.3000005,2.85000005,0.0,8.3000005,2.85000005,0.0,13.300001,8.1
2023-04-04,65.0,58500.0,132.04,165.0,0,False,False,True,False,7.76,0.8,23.727835,0.9,0.9,17.406084,3.85,3.85,4,4,1,0,0.8660254037844387,-0.4999999999999998,65.0,45.0,45.0,73400.0,97000.0,50425.0,22.471586,21.467415,23.1695,0.0,0.4,0.0,0.0,0.4,0.0,16.8737925,15.047751,18.4310835,4.1500002,2.5,0.0,4.1500002,2.5,0.0,0.6,13.300001
2023-04-05,65.0,40800.0,132.04,165.0,0,False,False,True,False,7.76,0.1,23.796585,0.0,0.0,18.695668,0.55,0.55,5,4,2,0,0.8660254037844387,-0.4999999999999998,65.0,55.0,55.0,58500.0,37550.0,12000.0,23.727835,20.99033,23.134085,0.9,0.9,0.0,0.9,0.9,0.0,17.406084,14.544626000000001,18.710251,3.85,8.3000005,0.0,3.85,8.3000005,0.0,0.8,0.6
2023-04-06,65.0,27250.0,131.51,165.0,0,False,False,True,False,7.76,0.0,23.8945,0.0,0.0,19.362333,0.0,0.0,6,4,3,0,0.8660254037844387,-0.4999999999999998,65.0,65.0,45.0,40800.0,97100.0,6000.0,23.796585,22.471586,24.188248,0.0,0.0,0.0,0.0,0.0,0.0,18.695668,16.8737925,19.125875999999998,0.55,4.1500002,0.0,0.55,4.1500002,0.0,0.1,0.8
2023-04-07,65.0,19000.0,131.32,165.0,0,False,False,True,False,7.76,0.0,24.465332,0.0,0.0,19.802958500000003,0.0,0.0,7,4,4,0,0.8660254037844387,-0.4999999999999998,65.0,65.0,45.0,27250.0,88800.0,4000.0,23.8945,23.727835,22.779915,0.0,0.9,8.1,0.0,0.9,8.1,19.362333,17.406084,16.577958,0.0,3.85,2.85000005,0.0,3.85,2.85000005,0.0,0.1
2023-04-08,55.0,10625.0,131.32,165.0,0,False,False,True,False,7.76,0.0,24.636168,0.0,0.0,20.3769165,0.0,0.0,8,4,5,1,0.8660254037844387,-0.4999999999999998,65.0,65.0,45.0,19000.0,17800.0,2750.0,24.465332,23.796585,21.467415,0.0,0.0,0.4,0.0,0.0,0.4,19.802958500000003,18.695668,15.047751,0.0,0.55,2.5,0.0,0.55,2.5,0.0,0.0
2023-04-09,55.0,29250.0,131.32,165.0,0,False,False,True,False,7.76,0.0,25.938248,0.0,0.0,20.9592095,0.15,0.15,9,4,6,1,0.8660254037844387,-0.4999999999999998,55.0,65.0,55.0,10625.0,52500.0,2250.0,24.636168,23.8945,20.99033,0.0,0.0,0.9,0.0,0.0,0.9,20.3769165,19.362333,14.544626000000001,0.0,0.0,8.3000005,0.0,0.0,8.3000005,0.0,0.0
2023-04-10,55.0,47250.0,131.32,165.0,0,False,False,True,False,7.76,0.0,25.813253,0.0,0.0,20.948793,0.0,0.0,10,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,65.0,65.0,29250.0,73400.0,1750.0,25.938248,24.465332,22.471586,0.0,0.0,0.0,0.0,0.0,0.0,20.9592095,19.802958500000003,16.8737925,0.15,0.0,4.1500002,0.15,0.0,4.1500002,0.0,0.0
2023-04-11,55.0,25100.0,131.48,165.0,0,False,False,True,False,7.76,0.0,25.007004,0.0,0.0,21.771707999999997,0.0,0.0,11,4,1,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,65.0,47250.0,58500.0,3500.0,25.813253,24.636168,23.727835,0.0,0.0,0.9,0.0,0.0,0.9,20.948793,20.3769165,17.406084,0.0,0.0,3.85,0.0,0.0,3.85,0.0,0.0
2023-04-12,55.0,55250.0,131.71,165.0,0,False,False,True,False,7.76,0.0,25.400751,0.0,0.0,22.4717075,0.0,0.0,12,4,2,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,65.0,25100.0,40800.0,19750.0,25.007004,25.938248,23.796585,0.0,0.0,0.0,0.0,0.0,0.0,21.771707999999997,20.9592095,18.695668,0.0,0.15,0.55,0.0,0.15,0.55,0.0,0.0
2023-04-13,55.0,11250.0,131.63,165.0,1,False,False,True,False,7.76,0.0,26.186165,0.0,0.0,23.064416,0.0,0.0,13,4,3,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,65.0,55250.0,27250.0,23625.0,25.400751,25.813253,23.8945,0.0,0.0,0.0,0.0,0.0,0.0,22.4717075,20.948793,19.362333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,55.0,27450.0,131.27,165.0,1,False,False,True,False,7.76,0.0,27.654917,0.0,0.0,23.7279625,0.0,0.0,14,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,65.0,11250.0,19000.0,19600.0,26.186165,25.007004,24.465332,0.0,0.0,0.0,0.0,0.0,0.0,23.064416,21.771707999999997,19.802958500000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,55.0,24480.0,131.27,165.0,0,False,False,True,False,7.76,0.8,28.409082,0.0,0.0,24.3467105,0.0,0.0,15,4,5,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,27450.0,10625.0,65000.0,27.654917,25.400751,24.636168,0.0,0.0,0.0,0.0,0.0,0.0,23.7279625,22.4717075,20.3769165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,55.0,8550.0,131.27,165.0,0,False,False,True,False,7.76,0.0,28.48408,0.0,0.0,24.991504,0.0,0.0,16,4,6,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,24480.0,29250.0,49250.0,28.409082,26.186165,25.938248,0.0,0.0,0.0,0.0,0.0,0.0,24.3467105,23.064416,20.9592095,0.0,0.0,0.15,0.0,0.0,0.15,0.8,0.0
2023-04-17,45.0,15275.0,131.27,165.0,0,False,False,True,False,7.76,0.0,28.469498,0.0,0.0,25.063378,0.0,0.0,17,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,8550.0,47250.0,28825.0,28.48408,27.654917,25.813253,0.0,0.0,0.0,0.0,0.0,0.0,24.991504,23.7279625,20.948793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2023-04-18,55.0,11250.0,131.46,165.0,0,False,False,True,False,7.76,0.0,29.802834,0.0,0.0,25.764418,0.0,0.0,18,4,1,0,0.8660254037844387,-0.4999999999999998,45.0,55.0,55.0,15275.0,25100.0,53925.0,28.469498,28.409082,25.007004,0.0,0.0,0.0,0.0,0.0,0.0,25.063378,24.3467105,21.771707999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,55.0,16590.0,131.57,165.0,0,False,False,True,False,7.76,0.0,29.79033,0.0,0.0,25.5894185,0.15,0.15,19,4,2,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,11250.0,55250.0,75050.0,29.802834,28.48408,25.400751,0.0,0.0,0.0,0.0,0.0,0.0,25.764418,24.991504,22.4717075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,55.0,17720.0,131.87,165.0,0,False,False,True,False,7.76,0.1,28.596582,0.0,0.0,24.5008755,0.0,0.0,20,4,3,0,0.8660254037844387,-0.4999999999999998,55.0,45.0,55.0,16590.0,11250.0,23275.0,29.79033,28.469498,26.186165,0.0,0.0,0.0,0.0,0.0,0.0,25.5894185,25.063378,23.064416,0.15,0.0,0.0,0.15,0.0,0.0,0.0,0.0
2023-04-21,55.0,34050.0,131.74,165.0,0,False,False,True,False,7.76,0.1,27.846582,2.6,2.6,21.9102485,0.95,0.95,21,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,17720.0,27450.0,97600.0,28.596582,29.802834,27.654917,0.0,0.0,0.0,0.0,0.0,0.0,24.5008755,25.764418,23.7279625,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2023-04-22,55.0,21365.0,131.65,165.0,0,False,False,True,False,7.76,0.8000001,27.498667,0.0,0.0,21.426918,0.2,0.2,22,4,5,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,34050.0,24480.0,101050.0,27.846582,29.79033,28.409082,2.6,0.0,0.0,2.6,0.0,0.0,21.9102485,25.5894185,24.3467105,0.95,0.15,0.0,0.95,0.15,0.0,0.1,0.1
2023-04-23,55.0,15000.0,131.65,165.0,0,False,False,True,False,7.76,3.6999998,26.917418,0.0,0.0,20.8487935,0.79999995,0.79999995,23,4,6,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,21365.0,8550.0,56125.0,27.498667,28.596582,28.48408,0.0,0.0,0.0,0.0,0.0,0.0,21.426918,24.5008755,24.991504,0.2,0.0,0.0,0.2,0.0,0.0,0.8000001,0.1
2023-04-24,55.0,27830.0,131.65,165.0,0,False,False,True,False,7.76,0.3,24.319502,0.6,0.6,17.82796,3.20000005,3.20000005,24,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,45.0,15000.0,15275.0,14000.0,26.917418,27.846582,28.469498,0.0,2.6,0.0,0.0,2.6,0.0,20.8487935,21.9102485,25.063378,0.79999995,0.95,0.0,0.79999995,0.95,0.0,3.6999998,0.8000001
2023-04-25,55.0,24250.0,131.36,165.0,0,False,False,True,False,7.76,2.6,25.940332,0.0,0.0,19.047750999999998,0.3,0.3,25,4,1,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,27830.0,11250.0,102075.0,24.319502,27.498667,29.802834,0.6,0.0,0.0,0.6,0.0,0.0,17.82796,21.426918,25.764418,3.20000005,0.2,0.0,3.20000005,0.2,0.0,0.3,3.6999998
2023-04-26,55.0,56575.0,131.37,165.0,0,False,False,True,False,7.76,0.4,27.488249,0.0,0.0,20.5039995,0.8500000000000001,0.8500000000000001,26,4,2,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,24250.0,16590.0,89900.0,25.940332,26.917418,29.79033,0.0,0.0,0.0,0.0,0.0,0.0,19.047750999999998,20.8487935,25.5894185,0.3,0.79999995,0.15,0.3,0.79999995,0.15,2.6,0.3
2023-04-27,55.0,28000.0,131.13,165.0,0,False,False,True,False,7.76,0.1,27.092417,0.0,0.0,20.9342085,0.05,0.05,27,4,3,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,56575.0,17720.0,97000.0,27.488249,24.319502,28.596582,0.0,0.6,0.0,0.0,0.6,0.0,20.5039995,17.82796,24.5008755,0.8500000000000001,3.20000005,0.0,0.8500000000000001,3.20000005,0.0,0.4,2.6
2023-04-28,55.0,30750.0,131.25,165.0,0,False,False,True,False,7.76,0.0,27.56325,0.0,0.0,21.164417,0.0,0.0,28,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,28000.0,34050.0,37550.0,27.092417,25.940332,27.846582,0.0,0.0,2.6,0.0,0.0,2.6,20.9342085,19.047750999999998,21.9102485,0.05,0.3,0.95,0.05,0.3,0.95,0.1,0.4
2023-04-29,55.0,20837.5,131.23,165.0,0,False,False,True,False,7.76,2.0,27.479918,0.5,0.5,20.9508765,1.650000025,1.650000025,29,4,5,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,30750.0,21365.0,97100.0,27.56325,27.488249,27.498667,0.0,0.0,0.0,0.0,0.0,0.0,21.164417,20.5039995,21.426918,0.0,0.8500000000000001,0.2,0.0,0.8500000000000001,0.2,0.0,0.1
2023-04-30,55.0,10925.0,131.23,165.0,0,False,False,True,False,7.76,2.6,25.52575,5.9,5.9,19.145668,2.1999999,2.1999999,30,4,6,1,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,20837.5,15000.0,88800.0,27.479918,27.092417,26.917418,0.5,0.0,0.0,0.5,0.0,0.0,20.9508765,20.9342085,20.8487935,1.650000025,0.05,0.79999995,1.650000025,0.05,0.79999995,2.0,0.0
2023-05-01,45.0,10592.5,131.23,165.0,0,False,False,True,False,7.41,6.7000003,24.3945,0.4,0.4,17.565458999999997,2.4499999,2.4499999,1,5,0,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,10925.0,27830.0,17800.0,25.52575,27.56325,24.319502,5.9,0.0,0.6,5.9,0.0,0.6,19.145668,21.164417,17.82796,2.1999999,0.0,3.20000005,2.1999999,0.0,3.20000005,2.6,2.0
2023-05-02,55.0,10260.0,131.23,165.0,0,False,False,True,False,7.41,13.4,24.992416,0.4,0.4,17.839418000000002,3.0999998499999997,3.0999998499999997,2,5,1,0,0.49999999999999994,-0.8660254037844387,45.0,55.0,55.0,10592.5,24250.0,52500.0,24.3945,27.479918,25.940332,0.4,0.5,0.0,0.4,0.5,0.0,17.565458999999997,20.9508765,19.047750999999998,2.4499999,1.650000025,0.3,2.4499999,1.650000025,0.3,6.7000003,2.6
2023-05-03,55.0,28300.0,131.32,165.0,0,False,False,True,False,7.41,6.0,26.831999,0.0,0.0,19.2321265,5.49999985,5.49999985,3,5,2,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,10260.0,56575.0,73400.0,24.992416,25.52575,27.488249,0.4,5.9,0.0,0.4,5.9,0.0,17.839418000000002,19.145668,20.5039995,3.0999998499999997,2.1999999,0.8500000000000001,3.0999998499999997,2.1999999,0.8500000000000001,13.4,6.7000003
2023-05-04,55.0,32200.0,131.22,165.0,0,False,False,True,False,7.41,11.9,26.24659,6.1,6.1,18.7217085,4.4500005,4.4500005,4,5,3,0,0.49999999999999994,-0.8660254037844387,55.0,45.0,55.0,28300.0,28000.0,58500.0,26.831999,24.3945,27.092417,0.0,0.4,0.0,0.0,0.4,0.0,19.2321265,17.565458999999997,20.9342085,5.49999985,2.4499999,0.05,5.49999985,2.4499999,0.05,6.0,13.4
2023-05-05,55.0,12000.0,131.19,165.0,0,False,False,True,False,7.41,0.4,27.55075,0.0,0.0,20.205042,0.0,0.0,5,5,4,0,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,32200.0,30750.0,40800.0,26.24659,24.992416,27.56325,6.1,0.4,0.0,6.1,0.4,0.0,18.7217085,17.839418000000002,21.164417,4.4500005,3.0999998499999997,0.0,4.4500005,3.0999998499999997,0.0,11.9,6.0
2023-05-06,55.0,12262.5,131.19,165.0,0,False,False,True,False,7.41,0.1,29.042414,0.0,0.0,21.7644175,0.25,0.25,6,5,5,1,0.49999999999999994,-0.8660254037844387,55.0,55.0,55.0,12000.0,20837.5,27250.0,27.55075,26.831999,27.479918,0.0,0.0,0.5,0.0,0.0,0.5,20.205042,19.2321265,20.9508765,0.0,5.49999985,1.650000025,0.0,5.49999985,1.650000025,0.4,11.9
