Date,Average_Price,Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Temperature,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos
2024-01-25,55.0,10406.25,133.3,156.0,0,False,False,False,True,5.26,9.019416,0.1,11.673667,0.0,9.61754125,0.0,25,1,3,0,0.49999999999999994,0.8660254037844387
2024-01-26,55.0,9875.0,133.29,156.0,0,False,False,False,True,5.26,9.144416,0.0,12.227833,0.0,9.54670925,0.0,26,1,4,0,0.49999999999999994,0.8660254037844387
2024-01-27,55.0,9583.333333333334,133.29,156.0,0,False,False,False,True,5.26,8.394417,0.0,11.477834,0.0,9.04775,0.0,27,1,5,1,0.49999999999999994,0.8660254037844387
2024-01-28,65.0,9291.666666666666,133.29,156.0,0,False,False,False,True,5.26,9.469417,0.0,12.719501,0.0,9.9956655,0.0,28,1,6,1,0.49999999999999994,0.8660254037844387
2024-01-29,65.0,9000.0,133.29,156.0,0,False,False,False,True,5.26,9.950666,0.1,13.421584,0.0,10.8133745,0.0,29,1,0,0,0.49999999999999994,0.8660254037844387
2024-01-30,65.0,13800.0,133.32,156.0,0,False,False,False,True,5.26,9.059001,1.0,14.098667,0.0,10.615458,0.0,30,1,1,0,0.49999999999999994,0.8660254037844387
2024-01-31,65.0,12533.333333333334,133.28,158.0,0,False,False,False,True,5.26,9.6465,0.0,14.848667,0.0,10.474833,0.0,31,1,2,0,0.49999999999999994,0.8660254037844387
2024-02-01,55.0,11266.666666666668,133.18,158.0,0,False,False,False,True,5.01,9.842333,0.2,15.963249,0.0,10.27274925,0.45000005,1,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-02,65.0,10000.0,133.05,158.0,0,False,False,False,True,5.01,9.738166,0.0,15.35075,0.0,10.829,0.0,2,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-03,65.0,2856.0,132.98,158.0,0,False,False,False,True,5.01,10.448584,0.0,13.898666,0.0,10.4175425,0.0,3,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-04,65.0,16450.0,132.98,158.0,0,False,False,False,True,5.01,9.150666,3.2,15.338252,0.0,9.6633755,1.850000025,4,2,6,1,0.8660254037844386,0.5000000000000001
2024-02-05,65.0,24950.0,132.98,158.0,0,False,False,False,True,5.01,11.036084,0.0,15.663251,0.0,11.6831675,0.0,5,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-06,65.0,15475.0,133.2,158.0,0,False,False,False,True,5.01,10.36525,0.0,14.925751,0.0,11.416498,0.0,6,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-07,70.0,6000.0,133.2,158.0,0,False,False,False,True,5.01,10.588166,0.0,14.146584,0.0,10.736292,0.0,7,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-08,75.0,12000.0,133.06,158.0,0,False,False,False,True,5.01,9.704833,0.0,13.077834,0.0,10.77066675,0.0,8,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-09,65.0,17250.0,133.04,158.0,0,False,False,False,True,5.01,9.244415,0.0,13.979919,0.0,10.4227505,0.0,9,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-10,65.0,24725.0,133.16,158.0,0,False,False,False,True,5.01,12.223584,0.2,14.81742,0.0,12.990458499999999,0.0,10,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-11,65.0,12600.0,133.16,158.0,0,False,False,False,True,5.01,13.079833,0.1,15.686165,0.0,13.259209,0.0,11,2,6,1,0.8660254037844386,0.5000000000000001
2024-02-12,65.0,22000.0,133.16,158.0,0,False,False,False,True,5.01,13.125668,0.0,15.923664,0.0,13.3862915,0.0,12,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-13,65.0,2250.0,133.11,158.0,0,False,False,False,True,5.01,12.909001,0.0,16.37575,0.0,13.967541749999999,0.0,13,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-14,55.0,3670.0,133.11,158.0,0,False,False,False,True,5.01,12.084001,1.0,16.6195,0.2,13.334208,0.15,14,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-15,65.0,5090.0,133.16,160.0,0,False,False,False,True,5.01,12.1715,0.0,17.456999,0.0,13.59879175,0.0,15,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-16,65.0,6645.0,133.18,160.0,0,False,False,False,True,5.01,13.556915,0.0,17.734083,0.0,13.9008745,0.0,16,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-17,55.0,8200.0,133.13,160.0,0,False,False,False,True,5.01,12.536083,0.0,17.5945,0.0,13.584208,0.0,17,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-18,55.0,7683.333333333333,133.13,160.0,0,False,False,False,True,5.01,12.844417,0.0,17.47992,0.0,13.6779595,0.0,18,2,6,1,0.8660254037844386,0.5000000000000001
2024-02-19,55.0,7166.666666666667,133.13,160.0,0,False,False,False,True,5.01,13.558999,0.1,17.73617,0.0,14.389417,0.0,19,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-20,55.0,6650.0,133.13,160.0,0,False,False,False,True,5.01,14.313167,0.0,19.325752,0.0,15.763376000000001,0.5,20,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-21,55.0,4944.333333333333,133.05,160.0,0,False,False,False,True,5.01,13.238167,0.0,19.496584,0.2,13.864417,0.25,21,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-22,55.0,3238.6666666666665,133.06,160.0,0,False,False,False,True,5.01,11.879834,0.7,18.621584,0.0,12.9081665,1.95,22,2,3,0,0.8660254037844386,0.5000000000000001
2024-02-23,55.0,1533.0,132.85,160.0,0,False,False,False,True,5.01,10.709001,0.0,17.875751,0.0,11.76962475,0.05,23,2,4,0,0.8660254037844386,0.5000000000000001
2024-02-24,55.0,1491.0,133.01,160.0,0,False,False,False,True,5.01,10.777751,1.1,16.929918,0.0,11.808166,0.0,24,2,5,1,0.8660254037844386,0.5000000000000001
2024-02-25,55.0,1449.0,133.01,160.0,0,False,False,False,True,5.01,12.061082,0.0,16.4695,0.0,12.545666,0.0,25,2,6,1,0.8660254037844386,0.5000000000000001
2024-02-26,55.0,1407.0,133.01,160.0,0,False,False,False,True,5.01,12.371499,0.0,16.240335,0.0,13.32483375,0.0,26,2,0,0,0.8660254037844386,0.5000000000000001
2024-02-27,55.0,1365.0,132.93,160.0,0,False,False,False,True,5.01,13.021501,0.0,16.650751,0.0,14.24045825,0.0,27,2,1,0,0.8660254037844386,0.5000000000000001
2024-02-28,55.0,7000.0,132.94,160.0,0,False,False,False,True,5.01,13.658998,0.0,18.12992,0.0,14.5539985,0.0,28,2,2,0,0.8660254037844386,0.5000000000000001
2024-02-29,55.0,4387.5,132.98,160.0,0,False,False,False,True,5.01,13.334001,0.0,18.715332,0.0,14.660250000000001,0.0,29,2,3,0,0.8660254037844386,0.5000000000000001
2024-03-01,55.0,1775.0,132.97,160.0,0,False,False,True,False,4.82,14.167332,0.0,19.088251,0.0,14.895668,0.0,1,3,4,0,1.0,6.123233995736766e-17
2024-03-02,55.0,1139.5,132.95,160.0,0,False,False,True,False,4.82,14.925666,0.8,20.80075,0.0,15.590458,0.8,2,3,5,1,1.0,6.123233995736766e-17
2024-03-03,55.0,504.0,132.95,160.0,0,False,False,True,False,4.82,14.031918,6.1000004,19.798666,0.8000001,14.8977505,2.8999999499999998,3,3,6,1,1.0,6.123233995736766e-17
2024-03-04,55.0,1008.0,132.95,160.0,0,False,False,True,False,4.82,14.348583,1.4,21.165335,2.4,15.698792000000001,0.05,4,3,0,0,1.0,6.123233995736766e-17
2024-03-05,55.0,5000.0,132.93,160.0,1,False,False,True,False,4.82,13.99025,0.0,20.62992,0.0,15.24671,0.0,5,3,1,0,1.0,6.123233995736766e-17
2024-03-06,55.0,2600.0,132.94,160.0,1,False,False,True,False,4.82,15.192334,0.0,18.846584,0.0,15.818586,0.0,6,3,2,0,1.0,6.123233995736766e-17
2024-03-07,65.0,200.0,132.82,160.0,1,False,False,True,False,4.82,15.517333,0.1,18.371584,0.0,16.013377,0.0,7,3,3,0,1.0,6.123233995736766e-17
2024-03-08,65.0,980.0,132.76,160.0,1,False,False,True,False,4.82,14.727749,0.0,19.490335,0.0,15.3279595,0.0,8,3,4,0,1.0,6.123233995736766e-17
2024-03-09,55.0,1760.0,132.76,160.0,1,False,False,True,False,4.82,14.315249,0.0,19.071583,0.0,15.39879225,0.0,9,3,5,1,1.0,6.123233995736766e-17
2024-03-10,55.0,2540.0,132.76,160.0,1,False,False,True,False,4.82,15.002748,0.0,19.782001,0.0,16.159208500000002,0.0,10,3,6,1,1.0,6.123233995736766e-17
2024-03-11,55.0,3320.0,132.76,160.0,1,False,False,True,False,4.82,16.467335,0.0,21.66117,0.0,17.435250000000003,0.0,11,3,0,0,1.0,6.123233995736766e-17
2024-03-12,55.0,4100.0,132.72,160.0,1,False,False,True,False,4.82,17.283998,0.0,21.790335,0.0,17.817545000000003,0.0,12,3,1,0,1.0,6.123233995736766e-17
2024-03-13,55.0,7750.0,132.74,160.0,1,False,False,True,False,4.82,16.99025,0.6,22.542414,0.0,17.868585500000002,0.0,13,3,2,0,1.0,6.123233995736766e-17
2024-03-14,65.0,3465.0,132.89,160.0,1,False,False,True,False,4.82,17.431917,0.0,22.194502,0.0,17.8967095,0.0,14,3,3,0,1.0,6.123233995736766e-17
2024-03-15,55.0,3622.5,132.82,158.0,1,False,False,True,False,4.82,17.244417,0.0,23.171585,0.0,18.1342085,0.0,15,3,4,0,1.0,6.123233995736766e-17
2024-03-16,55.0,3780.0,132.91,158.0,1,False,False,True,False,4.82,16.702751,0.0,22.865334,0.0,18.074832999999998,0.0,16,3,5,1,1.0,6.123233995736766e-17
2024-03-17,55.0,3937.5,132.91,158.0,1,False,False,True,False,4.82,17.354836,0.0,22.782003,0.0,18.0810855,0.0,17,3,6,1,1.0,6.123233995736766e-17
2024-03-18,55.0,4095.0,132.91,158.0,1,False,False,True,False,4.82,17.286083,0.0,22.75492,0.0,18.059207999999998,0.0,18,3,0,0,1.0,6.123233995736766e-17
2024-03-19,55.0,5000.0,132.96,158.0,1,False,False,True,False,4.82,17.648584,0.0,24.850754,0.0,18.1935855,0.0,19,3,1,0,1.0,6.123233995736766e-17
2024-03-20,55.0,10.0,133.16,158.0,1,False,False,True,False,4.82,14.163166,6.0,19.963251,12.3,14.6529585,8.09999975,20,3,2,0,1.0,6.123233995736766e-17
2024-03-21,56.67,1841.67,133.36,158.0,1,False,False,True,False,4.82,13.881917,6.1,20.240334,14.6,14.616502,4.699999999999999,21,3,3,0,1.0,6.123233995736766e-17
2024-03-22,58.33,3673.33,133.34,158.0,1,False,False,True,False,4.82,14.400666,0.2,20.913252,0.0,15.045668,5.25,22,3,4,0,1.0,6.123233995736766e-17
2024-03-23,60.0,5505.0,133.79,158.0,1,False,False,True,False,4.82,14.454833,12.1,20.946587,3.7,15.9290015,6.7499991999999995,23,3,5,1,1.0,6.123233995736766e-17
2024-03-24,61.67,7336.67,133.79,158.0,1,False,False,True,False,4.82,15.66525,1.7,22.932,0.0,16.838375,2.0000000499999997,24,3,6,1,1.0,6.123233995736766e-17
2024-03-25,63.33,9168.33,133.79,158.0,1,False,False,True,False,4.82,15.813167,0.9,23.386168,0.0,16.697750499999998,1.7000000000000002,25,3,0,0,1.0,6.123233995736766e-17
2024-03-26,65.0,11000.0,133.79,158.0,0,False,False,True,False,4.82,16.594416,1.0000001,23.802835,4.2000003,17.6623335,1.4,26,3,1,0,1.0,6.123233995736766e-17
2024-03-27,55.0,16000.0,133.56,158.0,0,False,False,True,False,4.82,16.519417,9.6,23.996584,0.0,17.313375,3.6999998,27,3,2,0,1.0,6.123233995736766e-17
2024-03-28,65.0,24437.5,133.7,158.0,0,False,False,True,False,4.82,17.194416,4.1,24.194502,0.1,17.9915,1.6500001,28,3,3,0,1.0,6.123233995736766e-17
2024-03-29,75.0,32875.0,133.75,158.0,0,False,False,True,False,4.82,17.404835,2.1000001,25.167418,0.0,18.880042500000002,1.55,29,3,4,0,1.0,6.123233995736766e-17
2024-03-30,76.67,5735.0,133.75,158.0,0,False,False,True,False,4.82,18.47775,1.2,25.94867,0.0,19.723792,5.5,30,3,5,1,1.0,6.123233995736766e-17
2024-03-31,75.0,55000.0,133.75,158.0,0,False,False,True,False,4.82,19.234,0.1,25.867416,0.0,20.130042000000003,1.45,31,3,6,1,1.0,6.123233995736766e-17
2024-04-01,73.0,46071.0,133.75,158.0,0,False,False,True,False,4.61,19.598581,0.0,25.738253,0.0,20.545668,0.0,1,4,0,0,0.8660254037844387,-0.4999999999999998
2024-04-02,71.0,37142.0,133.75,158.0,0,False,False,True,False,4.61,20.0715,0.0,24.513254,0.0,20.8394175,0.0,2,4,1,0,0.8660254037844387,-0.4999999999999998
2024-04-03,69.0,28213.0,133.72,158.0,0,False,False,True,False,4.61,20.361086,0.0,24.704916,0.0,21.245669,0.0,3,4,2,0,0.8660254037844387,-0.4999999999999998
2024-04-04,67.0,19284.0,133.8,158.0,0,False,False,True,False,4.61,22.363169,0.0,26.138247,0.0,22.194626,0.0,4,4,3,0,0.8660254037844387,-0.4999999999999998
2024-04-05,65.0,10355.0,133.81,158.0,0,False,False,True,False,4.61,22.000666,0.0,27.111168,0.0,22.023792,0.0,5,4,4,0,0.8660254037844387,-0.4999999999999998
2024-04-06,69.38,40952.5,133.58,158.0,0,False,False,True,False,4.61,21.534002,0.1,26.365335,0.0,21.692542500000002,0.0,6,4,5,1,0.8660254037844387,-0.4999999999999998
2024-04-07,73.75,71550.0,133.58,158.0,0,False,False,True,False,4.61,21.034,0.1,26.038252,0.0,21.111293,0.0,7,4,6,1,0.8660254037844387,-0.4999999999999998
2024-04-08,75.0,35300.0,133.58,158.0,0,False,False,True,False,4.61,20.223581,0.0,24.82575,0.0,20.9279595,0.0,8,4,0,0,0.8660254037844387,-0.4999999999999998
2024-04-09,75.0,28828.0,133.61,158.0,0,False,False,True,False,4.61,19.796501,2.0,25.411165,0.0,20.431086,0.05,9,4,1,0,0.8660254037844387,-0.4999999999999998
2024-04-10,66.67,22356.0,133.61,158.0,0,False,False,True,False,4.61,20.34025,0.0,25.492416,0.0,20.80296,0.0,10,4,2,0,0.8660254037844387,-0.4999999999999998
2024-04-11,65.0,29000.0,133.4,158.0,0,False,False,True,False,4.61,19.888165,1.7,26.690338,0.1,20.7467085,0.35,11,4,3,0,0.8660254037844387,-0.4999999999999998
2024-04-12,65.0,16500.0,133.4,158.0,0,False,False,True,False,4.61,19.656916,0.0,26.554916,0.0,20.3883785,0.1,12,4,4,0,0.8660254037844387,-0.4999999999999998
2024-04-13,70.0,9500.0,133.77,158.0,1,False,False,True,False,4.61,20.4965,0.4,27.842417,0.0,21.3987925,0.0,13,4,5,1,0.8660254037844387,-0.4999999999999998
2024-04-14,75.0,2500.0,133.77,158.0,1,False,False,True,False,4.61,21.711084,0.0,28.104912,0.0,21.896708500000003,0.0,14,4,6,1,0.8660254037844387,-0.4999999999999998
2024-04-15,65.0,36750.0,133.77,158.0,0,False,False,True,False,4.61,22.425667,0.0,28.794504,0.0,23.085250000000002,0.05,15,4,0,0,0.8660254037844387,-0.4999999999999998
2024-04-16,65.0,16260.0,133.83,161.0,0,False,False,True,False,4.61,22.533998,4.0,28.365334,0.0,23.346711999999997,0.35,16,4,1,0,0.8660254037844387,-0.4999999999999998
2024-04-17,65.0,23250.0,133.96,161.0,0,False,False,True,False,4.61,21.400665,0.2,28.017416,0.0,22.733167,0.6,17,4,2,0,0.8660254037844387,-0.4999999999999998
2024-04-18,65.0,16000.0,133.96,161.0,0,False,False,True,False,4.61,21.71525,1.1,27.532,0.0,22.676917500000002,0.50000002,18,4,3,0,0.8660254037844387,-0.4999999999999998
2024-04-19,65.0,14666.67,133.97,161.0,0,False,False,True,False,4.61,21.931915,0.0,28.532,0.0,23.223792500000002,0.0,19,4,4,0,0.8660254037844387,-0.4999999999999998
2024-04-20,65.0,13333.33,133.86,161.0,0,False,False,True,False,4.61,22.821503,0.0,30.196585,0.0,24.516503,0.0,20,4,5,1,0.8660254037844387,-0.4999999999999998
2024-04-21,65.0,12000.0,133.86,161.0,0,False,False,True,False,4.61,23.152746,0.0,30.57575,0.0,24.4435845,0.0,21,4,6,1,0.8660254037844387,-0.4999999999999998
2024-04-22,55.0,12000.0,133.86,161.0,0,False,False,True,False,4.61,23.21108,0.0,30.590334,0.0,24.537334,0.0,22,4,0,0,0.8660254037844387,-0.4999999999999998
2024-04-23,55.0,10175.0,133.69,161.0,0,False,False,True,False,4.61,22.154837,0.0,30.796583,0.0,23.494625499999998,0.0,23,4,1,0,0.8660254037844387,-0.4999999999999998
2024-04-24,55.0,8350.0,133.66,161.0,0,False,False,True,False,4.61,22.619417,0.0,30.779915,0.0,23.439417,0.0,24,4,2,0,0.8660254037844387,-0.4999999999999998
2024-04-25,55.0,6525.0,133.62,161.0,0,False,False,True,False,4.61,23.36525,0.0,29.836168,0.0,24.13525,0.0,25,4,3,0,0.8660254037844387,-0.4999999999999998
2024-04-26,55.0,4700.0,133.61,161.0,0,False,False,True,False,4.61,23.994415,0.0,28.76533,0.0,24.655043499999998,0.0,26,4,4,0,0.8660254037844387,-0.4999999999999998
2024-04-27,55.0,2875.0,133.65,161.0,0,False,False,True,False,4.61,24.681915,0.0,29.917418,0.0,24.8915005,0.0,27,4,5,1,0.8660254037844387,-0.4999999999999998
2024-04-28,45.0,10275.0,133.65,161.0,0,False,False,True,False,4.61,24.034002,0.0,31.036165,0.0,24.619628,0.0,28,4,6,1,0.8660254037844387,-0.4999999999999998
2024-04-29,45.0,17675.0,133.65,161.0,0,False,False,True,False,4.61,24.586084,0.0,30.473665,0.0,25.302960499999998,0.0,29,4,0,0,0.8660254037844387,-0.4999999999999998
2024-04-30,45.0,11337.5,133.86,159.0,0,False,False,True,False,4.61,24.469416,0.0,31.515335,0.0,25.831083,0.0,30,4,1,0,0.8660254037844387,-0.4999999999999998
2024-05-01,45.0,5000.0,133.79,159.0,0,False,False,True,False,4.4,23.338165,0.0,31.169497,0.0,24.6904635,0.0,1,5,2,0,0.49999999999999994,-0.8660254037844387
2024-05-02,40.0,14075.0,133.79,159.0,0,False,False,True,False,4.4,21.60275,0.0,29.719498,0.0,23.232127,0.0,2,5,3,0,0.49999999999999994,-0.8660254037844387
2024-05-03,35.0,23150.0,133.86,159.0,0,False,False,True,False,4.4,22.442335,0.0,29.073668,0.0,24.1185865,0.0,3,5,4,0,0.49999999999999994,-0.8660254037844387
2024-05-04,37.5,12500.0,133.78,159.0,0,False,False,True,False,4.4,23.025667,0.0,30.00908,0.0,24.250874,0.0,4,5,5,1,0.49999999999999994,-0.8660254037844387
2024-05-05,45.0,4500.0,133.78,159.0,0,False,False,True,False,4.4,22.406916,0.0,30.179914,0.0,23.631085499999998,0.0,5,5,6,1,0.49999999999999994,-0.8660254037844387
2024-05-06,35.0,2320.0,133.78,159.0,0,False,False,True,False,4.4,22.177748,0.4,29.542418,0.9,23.266499500000002,1.9,6,5,0,0,0.49999999999999994,-0.8660254037844387
2024-05-07,37.5,140.0,133.89,159.0,0,False,False,True,False,4.4,18.221498,10.1,27.148668,15.4,18.990458500000003,21.3500015,7,5,1,0,0.49999999999999994,-0.8660254037844387
2024-05-08,40.0,280.0,133.92,159.0,0,False,False,True,False,4.4,17.663164,17.700003,25.00075,23.2,18.805042999999998,6.55000065,8,5,2,0,0.49999999999999994,-0.8660254037844387
2024-05-09,45.0,11315.000000000002,133.94,159.0,0,False,False,True,False,4.4,18.96108,5.6,26.502836,0.2,20.1133745,1.85000015,9,5,3,0,0.49999999999999994,-0.8660254037844387
2024-05-10,45.0,22350.0,133.91,159.0,0,False,False,True,False,4.4,19.234001,1.3000001,26.627836,1.7,20.101917,9.95,10,5,4,0,0.49999999999999994,-0.8660254037844387
2024-05-11,43.75,18112.5,133.91,159.0,0,False,False,True,False,4.4,19.58608,10.200001,28.019499,4.2999997,20.74671,8.850000999999999,11,5,5,1,0.49999999999999994,-0.8660254037844387
2024-05-12,42.5,13875.0,133.91,159.0,0,False,False,True,False,4.4,19.048582,22.100002,25.952835,8.300001,20.229,4.6,12,5,6,1,0.49999999999999994,-0.8660254037844387
2024-05-13,41.25,9637.5,133.91,159.0,0,False,False,True,False,4.4,19.542332,6.0,27.74867,0.0,21.0706665,1.9,13,5,0,0,0.49999999999999994,-0.8660254037844387
2024-05-14,40.0,5400.0,133.96,159.0,0,False,False,True,False,4.4,21.359,1.0000001,29.165335,0.0,22.467543,0.2,14,5,1,0,0.49999999999999994,-0.8660254037844387
2024-05-15,38.33,16262.500000000002,133.92,159.0,0,False,False,True,False,4.4,22.465248,0.9,30.373665,0.2,23.472753500000003,0.8500000000000001,15,5,2,0,0.49999999999999994,-0.8660254037844387
2024-05-16,35.0,27125.0,133.91,154.0,0,False,False,True,False,4.4,22.904837,0.3,30.58825,0.0,24.636294,0.25,16,5,3,0,0.49999999999999994,-0.8660254037844387
2024-05-17,37.0,22700.0,133.91,154.0,0,False,False,True,False,4.4,24.098581,0.0,30.679916,0.0,24.885250499999998,0.0,17,5,4,0,0.49999999999999994,-0.8660254037844387
2024-05-18,39.0,18275.0,133.64,154.0,0,False,False,True,False,4.4,23.638166,2.6000001,31.192415,1.3000001,24.9644175,7.9,18,5,5,1,0.49999999999999994,-0.8660254037844387
2024-05-19,41.0,13850.0,133.64,154.0,0,False,False,True,False,4.4,22.206917,5.7999997,29.72158,12.900001,23.411293999999998,3.65,19,5,6,1,0.49999999999999994,-0.8660254037844387
2024-05-20,43.0,9425.0,133.64,154.0,0,False,False,True,False,4.4,21.813166,3.0,29.121584,0.2,22.973793,3.9000001500000003,20,5,0,0,0.49999999999999994,-0.8660254037844387
2024-05-21,45.0,5000.0,133.64,154.0,0,False,False,True,False,4.4,22.01525,3.1000004,29.211166,0.0,22.7769165,2.1,21,5,1,0,0.49999999999999994,-0.8660254037844387
2024-05-22,45.0,7458.33,133.6,154.0,0,False,False,True,False,4.4,22.319418,1.6,29.402832,0.0,22.7717095,2.6999998499999998,22,5,2,0,0.49999999999999994,-0.8660254037844387
2024-05-23,45.0,9916.67,133.56,154.0,0,False,False,True,False,4.4,21.823586,1.4000001,29.617416,0.0,22.821707500000002,0.55,23,5,3,0,0.49999999999999994,-0.8660254037844387
2024-05-24,45.0,12375.0,133.56,154.0,0,False,False,True,False,4.4,23.696497,3.7,31.448668,0.2,24.4144155,0.75,24,5,4,0,0.49999999999999994,-0.8660254037844387
2024-05-25,48.33,8250.0,133.26,154.0,0,False,False,True,False,4.4,23.642334,7.4,32.894497,0.0,24.695670999999997,2.4,25,5,5,1,0.49999999999999994,-0.8660254037844387
2024-05-26,51.67,4125.0,133.26,154.0,0,False,False,True,False,4.4,23.500666,1.6000001,32.67158,0.8,24.864418,2.3499999000000003,26,5,6,1,0.49999999999999994,-0.8660254037844387
2024-05-27,55.0,5306.25,133.26,154.0,0,False,False,True,False,4.4,23.434,13.200001,31.73408,0.0,24.1685845,11.34999925,27,5,0,0,0.49999999999999994,-0.8660254037844387
2024-05-28,45.0,6487.5,133.32,154.0,0,False,False,True,False,4.4,22.479834,5.9,31.736168,0.0,22.7508755,8.0499995,28,5,1,0,0.49999999999999994,-0.8660254037844387
2024-05-29,55.0,7668.75,133.39,154.0,0,False,False,True,False,4.4,23.586082,0.70000005,33.629917,0.0,24.7998345,3.04999985,29,5,2,0,0.49999999999999994,-0.8660254037844387
2024-05-30,55.0,8850.0,133.66,154.0,0,False,False,True,False,4.4,25.490252,0.0,32.80908,11.3,25.984209,0.800000025,30,5,3,0,0.49999999999999994,-0.8660254037844387
2024-05-31,65.0,9900.0,133.62,153.0,0,False,False,True,False,4.4,24.502748,0.5,31.225748,0.0,24.9342105,0.8,31,5,4,0,0.49999999999999994,-0.8660254037844387
2024-06-01,65.0,10950.0,133.85,153.0,0,False,True,False,False,4.17,22.519411,1.8000001,31.534082,0.0,23.550876000000002,2.10000005,1,6,5,1,1.2246467991473532e-16,-1.0
2024-06-02,75.0,12000.0,133.85,153.0,0,False,True,False,False,4.17,23.377752,0.1,29.81325,4.8,24.0092095,1.6000001,2,6,6,1,1.2246467991473532e-16,-1.0
2024-06-03,55.0,8750.0,133.85,153.0,0,False,True,False,False,4.17,22.506918,1.6,30.084082,2.9,23.198792500000003,2.44999995,3,6,0,0,1.2246467991473532e-16,-1.0
2024-06-04,55.0,8958.333333333334,133.34,153.0,0,False,True,False,False,4.17,22.767332,3.8999999,29.92366,1.7,23.405045,5.44999975,4,6,1,0,1.2246467991473532e-16,-1.0
2024-06-05,50.0,9166.666666666666,133.96,153.0,0,False,True,False,False,4.17,21.794413,2.8000002,29.490334,22.7,22.455044,6.00000015,5,6,2,0,1.2246467991473532e-16,-1.0
2024-06-06,65.0,9375.0,133.7,153.0,0,False,True,False,False,4.17,23.158998,1.4000001,28.804916,31.8,23.317543,3.75,6,6,3,0,1.2246467991473532e-16,-1.0
2024-06-07,45.0,9583.333333333334,133.86,153.0,0,False,True,False,False,4.17,22.038164,9.599999,29.13408,0.1,22.668587,5.10000025,7,6,4,0,1.2246467991473532e-16,-1.0
2024-06-08,55.0,9791.666666666666,133.7,153.0,0,False,True,False,False,4.17,23.004837,2.3,30.379915,0.1,23.6248365,2.69999985,8,6,5,1,1.2246467991473532e-16,-1.0
2024-06-09,55.0,10000.0,133.7,153.0,0,False,True,False,False,4.17,24.746498,0.2,30.904917,0.0,24.950875,0.1,9,6,6,1,1.2246467991473532e-16,-1.0
2024-06-10,55.0,5000.0,133.7,153.0,0,False,True,False,False,4.17,25.156914,0.0,31.346582,0.0,25.426918,0.0,10,6,0,0,1.2246467991473532e-16,-1.0
2024-06-11,55.0,4921.875,133.92,153.0,0,False,True,False,False,4.17,24.377748,1.0,31.0195,0.4,24.935249499999998,4.1000002,11,6,1,0,1.2246467991473532e-16,-1.0
2024-06-12,43.33,4843.75,134.01,153.0,0,False,True,False,False,4.17,24.661081,1.6000001,31.732,0.0,25.046712,2.24999985,12,6,2,0,1.2246467991473532e-16,-1.0
2024-06-13,55.0,4765.625,133.98,153.0,0,False,True,False,False,4.17,24.506918,3.7,30.738245,3.6,24.6279605,8.5,13,6,3,0,1.2246467991473532e-16,-1.0
2024-06-14,43.33,4687.5,133.98,153.0,0,False,True,False,False,4.17,24.211082,3.6,29.109083,9.2,24.07275,11.7499999,14,6,4,0,1.2246467991473532e-16,-1.0
2024-06-15,45.0,4609.375,134.0,153.0,0,False,True,False,False,4.17,24.33608,1.7,29.225746,14.3,24.578999500000002,9.15,15,6,5,1,1.2246467991473532e-16,-1.0
2024-06-16,65.0,4531.25,134.0,153.0,0,False,True,False,False,4.17,23.87358,4.8999996,28.990332,1.4000001,23.9665015,13.3000009,16,6,6,1,1.2246467991473532e-16,-1.0
2024-06-17,35.0,4453.125,134.0,153.0,0,False,True,False,False,4.17,23.223587,8.2,30.454916,0.1,23.7321275,18.2000025,17,6,0,0,1.2246467991473532e-16,-1.0
2024-06-18,55.0,4375.0,134.0,153.0,0,False,True,False,False,4.17,23.136084,9.400001,29.427834,2.8999999,23.2539995,25.9000005,18,6,1,0,1.2246467991473532e-16,-1.0
2024-06-19,55.0,4296.875,133.76,153.0,0,False,True,False,False,4.17,22.71942,19.5,27.509085,30.399998,22.5644185,30.7500035,19,6,2,0,1.2246467991473532e-16,-1.0
2024-06-20,55.0,4218.75,133.84,153.0,0,False,True,False,False,4.17,23.392334,21.2,27.5445,1.4000001,23.143583,11.549999799999998,20,6,3,0,1.2246467991473532e-16,-1.0
