Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Precipitation,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Supply_Volume_lag1,Supply_Volume_lag7,Supply_Volume_lag30,Sarlahi_Temperature_lag1,Sarlahi_Temperature_lag3,Sarlahi_Temperature_lag7,Sarlahi_Rainfall_MM_lag1,Sarlahi_Rainfall_MM_lag3,Sarlahi_Rainfall_MM_lag7,Hilly_Temperature_lag1,Hilly_Temperature_lag3,Hilly_Temperature_lag7,Hilly_Rainfall_MM_lag1,Hilly_Rainfall_MM_lag3,Hilly_Rainfall_MM_lag7,Kathmandu_Rainfall_MM_lag1,Kathmandu_Rainfall_MM_lag2,Average_Price_rollmean_1,Average_Price_rollstd_1,Average_Price_rollmean_7,Average_Price_rollstd_7,Supply_Volume_rollmean_3,Supply_Volume_rollstd_3,Average_Price
11250.0,131.18,165.0,0,0,0,1,0,7.41,0.0,29.982004,0.0,0.0,23.488376,0.0,0.0,9,5,1,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,20000.0,10260.0,29250.0,30.33825,29.042414,24.992416,0.0,0.0,0.4,23.362336,21.7644175,17.839418000000002,0.0,0.25,3.09999985,0.1,0.4,55.0,,55.0,0.0,14929.166666666666,4393.431413295854,55.0
11250.0,131.57,165.0,0,0,0,1,0,7.41,0.0,29.698664,0.0,0.0,23.7831675,0.0,0.0,10,5,2,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,11250.0,28300.0,47250.0,29.982004,30.28408,26.831999,0.0,0.0,0.0,23.488376,22.1987925,19.2321265,0.0,1.69999985,5.49999985,0.0,0.1,55.0,,55.0,0.0,14591.666666666666,4726.93963715794,56.67
11250.0,131.48,165.0,0,0,0,1,0,7.41,0.0,29.22367,0.0,0.0,23.8404605,0.0,0.0,11,5,3,0,0.4999999999999999,-0.8660254037844387,56.67,55.0,55.0,11250.0,32200.0,25100.0,29.698664,30.33825,26.24659,0.0,0.0,6.1,23.7831675,23.362336,18.7217085,0.0,0.0,4.4500005,0.0,0.0,56.67,,55.238571428571426,0.6312006699247174,14166.666666666666,5051.814855409376,55.0
11250.0,131.65,165.0,0,0,0,1,0,7.41,0.1,30.454918,0.0,0.0,23.9123325,0.0,0.0,12,5,4,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,11250.0,12000.0,55250.0,29.22367,29.982004,27.55075,0.0,0.0,0.0,23.8404605,23.488376,20.205042,0.0,0.0,0.0,0.0,0.0,55.0,,55.238571428571426,0.6312006699247174,11250.0,0.0,55.0
10625.0,131.77,165.0,0,0,0,1,0,7.41,0.70000005,31.709078,0.0,0.0,23.965459000000003,0.0,0.0,13,5,5,1,0.4999999999999999,-0.8660254037844387,55.0,56.67,55.0,11250.0,12262.5,11250.0,30.454918,29.698664,29.042414,0.0,0.0,0.0,23.9123325,23.7831675,21.7644175,0.0,0.0,0.25,0.1,0.0,55.0,,55.238571428571426,0.6312006699247174,11250.0,0.0,55.0
39950.0,131.77,165.0,0,0,0,1,0,7.41,11.2,31.996588,0.0,0.0,22.855042500000003,3.5499997,3.5499997,14,5,6,1,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,10625.0,12525.0,27450.0,31.709078,29.22367,30.28408,0.0,0.0,0.0,23.965459000000003,23.8404605,22.1987925,0.0,0.0,1.69999985,0.70000005,0.1,55.0,,55.238571428571426,0.6312006699247174,11041.666666666666,360.8439182458764,55.0
41300.0,131.77,165.0,0,0,0,1,0,7.41,2.0,30.184082,0.0,0.0,21.273793,7.85,7.85,15,5,0,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,39950.0,20000.0,24480.0,31.996588,30.454918,30.33825,0.0,0.0,0.0,22.855042500000003,23.9123325,23.362336,3.5499997,0.0,0.0,11.2,0.70000005,55.0,,55.238571428571426,0.6312006699247174,20608.333333333332,16753.28947799012,55.0
2625.0,131.98,155.0,0,0,0,1,0,7.41,17.5,29.29658,1.6,1.6,20.476917,17.65,17.65,16,5,1,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,41300.0,11250.0,8550.0,30.184082,31.709078,29.982004,0.0,0.0,0.0,21.273793,23.965459000000003,23.488376,7.85,0.0,0.0,2.0,11.2,55.0,,55.238571428571426,0.6312006699247174,30625.0,17333.65584635857,55.0
2500.0,131.84,155.0,0,0,0,1,0,7.41,10.099999,28.404917,6.1000004,6.1000004,20.693583,22.2999975,22.2999975,17,5,2,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,56.67,2625.0,11250.0,15275.0,29.29658,31.996588,29.698664,1.6,0.0,0.0,20.476917,22.855042500000003,23.7831675,17.65,3.5499997,0.0,17.5,2.0,55.0,,55.238571428571426,0.6312006699247174,27958.333333333332,21949.691531621444,55.0
13887.5,132.12,155.0,0,0,0,1,0,7.41,7.4999995,27.975748,1.2,1.2,20.7071265,22.300003,22.300003,18,5,3,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,2500.0,11250.0,11250.0,28.404917,30.184082,29.22367,6.1000004,0.0,0.0,20.693583,21.273793,23.8404605,22.2999975,7.85,0.0,10.099999,17.5,55.0,,55.0,0.0,15475.0,22365.19338168131,55.0
25275.0,132.47,155.0,0,0,0,1,0,7.41,0.6,28.31117,0.0,0.0,21.669626,5.8500005,5.8500005,19,5,4,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,13887.5,11250.0,16590.0,27.975748,29.29658,30.454918,1.2,1.6,0.0,20.7071265,20.476917,23.9123325,22.300003,17.65,0.0,7.4999995,10.099999,55.0,,55.0,0.0,6337.5,6538.790503602481,55.0
5125.0,132.56,155.0,0,0,0,1,0,7.41,0.70000005,28.95492,0.0,0.0,21.439418,7.6,7.6,20,5,5,1,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,25275.0,10625.0,17720.0,28.31117,28.404917,31.709078,0.0,6.1000004,0.0,21.669626,20.693583,23.965459000000003,5.8500005,22.2999975,0.0,0.6,7.4999995,55.0,,55.0,0.0,13887.5,11387.50000000007,55.0
2625.0,132.56,155.0,0,0,0,1,0,7.41,1.2,29.1445,1.6,1.6,21.7915025,0.55,0.55,21,5,6,1,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,5125.0,39950.0,34050.0,28.95492,27.975748,31.996588,0.0,1.2,0.0,21.439418,20.7071265,22.855042500000003,7.6,22.300003,3.5499997,0.70000005,0.6,55.0,,55.0,0.0,14762.5,10103.457019753263,55.0
13000.0,132.56,155.0,0,0,0,1,0,7.41,1.4,30.23617,0.3,0.3,22.734209,0.8500000000000001,0.8500000000000001,22,5,0,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,2625.0,41300.0,21365.0,29.1445,28.31117,30.184082,1.6,0.0,0.0,21.7915025,21.669626,21.273793,0.55,5.8500005,7.85,1.2,0.70000005,55.0,,55.0,0.0,11008.333333333334,12418.366773989848,55.0
6575.0,132.83,155.0,0,0,0,1,0,7.41,4.4,26.396585,7.5999994,7.5999994,21.4019185,2.8499997500000003,2.8499997500000003,23,5,1,0,0.4999999999999999,-0.8660254037844387,55.0,55.0,55.0,13000.0,2625.0,15000.0,30.23617,28.95492,29.29658,0.3,0.0,1.6,22.734209,21.439418,20.476917,0.8500000000000001,7.6,17.65,1.4,1.2,55.0,,55.0,0.0,6916.666666666667,5414.582932538319,45.0
2625.0,132.79,155.0,0,0,0,1,0,7.41,8.1,28.18825,0.2,0.2,21.5571275,9.75,9.75,24,5,2,0,0.4999999999999999,-0.8660254037844387,45.0,55.0,55.0,6575.0,2500.0,27830.0,26.396585,29.1445,28.404917,7.5999994,1.6,6.1000004,21.4019185,21.7915025,20.693583,2.8499997500000003,0.55,22.2999975,4.4,1.4,45.0,,53.57142857142857,3.7796447300921443,7400.0,5236.470662574355,45.0
1250.0,132.56,155.0,0,0,0,1,0,7.41,17.000002,28.119501,2.6000001,2.6000001,20.1748335,14.0000005,14.0000005,25,5,3,0,0.4999999999999999,-0.8660254037844387,45.0,55.0,55.0,2625.0,13887.5,24250.0,28.18825,30.23617,27.975748,0.2,0.3,1.2,21.5571275,22.734209,20.7071265,9.75,0.8500000000000001,22.300003,8.1,4.4,45.0,,52.142857142857146,4.879500364742559,7400.0,5236.470662574355,45.0
18125.0,132.69,155.0,0,0,0,1,0,7.41,4.8,26.079916,17.300001,17.300001,20.2623345,1.10000005,1.10000005,26,5,4,0,0.4999999999999999,-0.8660254037844387,45.0,45.0,55.0,1250.0,25275.0,56575.0,28.119501,26.396585,28.31117,2.6000001,7.5999994,0.0,20.1748335,21.4019185,21.669626,14.0000005,2.8499997500000003,5.8500005,17.000002,8.1,45.0,,50.714285714285715,5.345224838248382,3483.3333333333335,2764.318782871366,45.0
5000.0,132.43,155.0,0,0,0,1,0,7.41,2.8999999,26.309082,7.1000004,7.1000004,19.562335,6.05,6.05,27,5,5,1,0.4999999999999999,-0.8660254037844387,45.0,45.0,55.0,18125.0,5125.0,28000.0,26.079916,28.18825,28.95492,17.300001,0.2,0.0,20.2623345,21.5571275,21.439418,1.10000005,9.75,7.6,4.8,17.000002,45.0,,49.285714285714285,5.345224838248374,7333.333333333333,9371.110304192094,45.0
2800.0,132.43,155.0,0,0,0,1,0,7.41,1.4000002,27.194498,1.3000001,1.3000001,20.4383775,1.35000005,1.35000005,28,5,6,1,0.4999999999999999,-0.8660254037844387,45.0,45.0,55.0,5000.0,2625.0,30750.0,26.309082,28.119501,29.1445,7.1000004,2.6000001,1.6,19.562335,20.1748335,21.7915025,6.05,14.0000005,0.55,2.8999999,4.8,45.0,,47.857142857142854,4.879500364742534,8125.0,8860.904299223746,45.0
9000.0,132.43,155.0,0,0,0,1,0,7.41,1.3000001,29.27575,0.0,0.0,22.1727505,0.65000005,0.65000005,29,5,0,0,0.4999999999999999,-0.8660254037844387,45.0,45.0,55.0,2800.0,13000.0,20837.5,27.194498,26.079916,30.23617,1.3000001,17.300001,0.3,20.4383775,20.2623345,22.734209,1.35000005,1.10000005,0.8500000000000001,1.4000002,2.8999999,45.0,,46.42857142857143,3.7796447300920906,8641.666666666666,8286.145565541025,45.0
5975.0,132.51,155.0,0,0,0,1,0,7.41,1.6000001,31.204916,0.0,0.0,23.9175425,0.0,0.0,30,5,1,0,0.4999999999999999,-0.8660254037844387,45.0,45.0,45.0,9000.0,6575.0,10925.0,29.27575,26.309082,26.396585,0.0,7.1000004,7.5999994,22.1727505,19.562335,21.4019185,0.65000005,6.05,2.8499997500000003,1.3000001,1.4000002,45.0,,45.0,0.0,5600.0,3143.2467291006624,38.75
2950.0,132.64,155.0,0,0,0,1,0,7.41,0.1,32.381996,0.0,0.0,25.219627,0.0,0.0,31,5,2,0,0.4999999999999999,-0.8660254037844387,38.75,45.0,45.0,5975.0,2625.0,10592.5,31.204916,27.194498,28.18825,0.0,1.3000001,0.2,23.9175425,20.4383775,21.5571275,0.0,1.35000005,9.75,1.6000001,1.3000001,38.75,,44.107142857142854,2.3622779563073513,5925.0,3100.302404605395,32.5
10325.0,132.66,155.0,0,0,1,0,0,6.83,0.0,32.42158,0.0,0.0,25.6019175,0.0,0.0,1,6,3,0,1.2246467991473532e-16,-1.0,32.5,45.0,45.0,2950.0,1250.0,10260.0,32.381996,29.27575,28.119501,0.0,0.0,2.6000001,25.219627,22.1727505,20.1748335,0.0,0.65000005,14.0000005,0.1,1.6000001,32.5,,42.32142857142857,4.917473702933856,5975.0,3025.0000000003292,27.5
1425.0,132.16,155.0,0,0,1,0,0,6.83,0.0,32.440334,0.0,0.0,25.442543,0.0,0.0,2,6,4,0,1.2246467991473532e-16,-1.0,27.5,38.75,45.0,10325.0,18125.0,28300.0,32.42158,31.204916,26.079916,0.0,0.0,17.300001,25.6019175,23.9175425,20.2623345,0.0,0.0,1.10000005,0.0,0.1,27.5,,39.82142857142857,7.232326570270861,6416.666666666667,3707.2844958723235,27.5
2787.5,132.0,155.0,0,0,1,0,0,6.83,0.4,32.352833,0.0,0.0,25.5925425,0.0,0.0,3,6,5,1,1.2246467991473532e-16,-1.0,27.5,32.5,45.0,1425.0,5000.0,32200.0,32.440334,32.381996,26.309082,0.0,0.0,7.1000004,25.442543,25.219627,19.562335,0.0,0.0,6.05,0.0,0.0,27.5,,37.32142857142857,8.114691262501145,4900.0,4759.6612274406725,27.5
4150.0,132.0,155.0,0,0,1,0,0,6.83,0.0,32.040333,0.0,0.0,25.345666,0.0,0.0,4,6,6,1,1.2246467991473532e-16,-1.0,27.5,27.5,45.0,2787.5,2800.0,12000.0,32.352833,32.42158,27.194498,0.0,0.0,1.3000001,25.5925425,25.6019175,20.4383775,0.0,0.0,1.35000005,0.4,0.0,27.5,,34.82142857142857,8.050251400984047,4845.833333333333,4793.751358105193,27.67
14950.0,132.0,155.0,0,0,1,0,0,6.83,0.0,32.79658,0.0,0.0,25.114416,0.05,0.05,5,6,0,0,1.2246467991473532e-16,-1.0,27.67,27.5,45.0,4150.0,9000.0,12262.5,32.040333,32.440334,29.27575,0.0,0.0,0.0,25.345666,25.442543,22.1727505,0.0,0.0,0.65000005,0.0,0.4,27.67,,32.34571428571429,6.993744483805492,2787.5,1362.50000000079,27.5
10575.0,132.58,155.0,0,0,1,0,0,6.83,3.3999999,33.492416,0.0,0.0,25.2717075,0.2,0.2,6,6,1,0,1.2246467991473532e-16,-1.0,27.5,27.5,38.75,14950.0,5975.0,12525.0,32.79658,32.352833,31.204916,0.0,0.0,0.0,25.114416,25.5925425,23.9175425,0.05,0.0,0.0,0.0,0.0,27.5,,29.845714285714287,4.341174407702704,7295.833333333333,6663.617792410911,25.0
6200.0,132.48,155.0,0,0,1,0,0,6.83,0.3,34.107,0.0,0.0,25.5477515,0.3,0.3,7,6,2,0,1.2246467991473532e-16,-1.0,25.0,27.67,32.5,10575.0,2950.0,20000.0,33.492416,32.040333,32.381996,0.0,0.0,0.0,25.2717075,25.345666,25.219627,0.2,0.0,0.0,3.3999999,0.0,25.0,,27.881428571428575,2.245754725189697,9891.666666666666,5432.329917570833,22.5
6425.0,132.38,155.0,0,0,1,0,0,6.83,0.2,34.727833,0.0,0.0,26.4196255,0.1,0.1,8,6,3,0,1.2246467991473532e-16,-1.0,22.5,27.5,27.5,6200.0,10325.0,11250.0,34.107,32.79658,32.42158,0.0,0.0,0.0,25.5477515,25.114416,25.6019175,0.3,0.05,0.0,0.3,3.3999999,22.5,,26.452857142857145,1.9834037602535584,10575.0,4375.000000000201,30.63
6650.0,132.41,155.0,0,0,1,0,0,6.83,0.2,34.68408,0.0,0.0,26.819626,0.0,0.0,9,6,4,0,1.2246467991473532e-16,-1.0,30.63,25.0,27.5,6425.0,1425.0,11250.0,34.727833,33.492416,32.440334,0.0,0.0,0.0,26.4196255,25.2717075,25.442543,0.1,0.2,0.0,0.2,0.3,30.63,,26.900000000000002,2.5349490461672355,7733.333333333333,2463.525590152299,38.75
6875.0,132.25,155.0,0,0,1,0,0,6.83,1.4,33.340332,0.9,0.9,25.837337,0.3,0.3,10,6,5,1,1.2246467991473532e-16,-1.0,38.75,22.5,27.5,6650.0,2787.5,11250.0,34.68408,34.107,32.352833,0.0,0.0,0.0,26.819626,25.5477515,25.5925425,0.0,0.3,0.0,0.2,0.2,38.75,,28.50714285714286,5.172651526008825,6425.0,225.00000000437265,46.88
7100.0,132.25,155.0,0,0,1,0,0,6.83,1.8,31.327833,2.6999998,2.6999998,24.677959,3.3499998,3.3499998,11,6,6,1,1.2246467991473532e-16,-1.0,46.88,30.63,27.67,6875.0,4150.0,11250.0,33.340332,34.727833,32.040333,0.9,0.0,0.0,25.837337,26.4196255,25.345666,0.3,0.1,0.0,1.4,0.2,46.88,,31.275714285714287,8.596807270033048,6650.0,225.00000000434693,55.0
7450.0,132.25,155.0,0,0,1,0,0,6.83,4.2999997,29.36534,2.6999998,2.6999998,23.565459,11.3,11.3,12,6,0,0,1.2246467991473532e-16,-1.0,55.0,38.75,27.5,7100.0,14950.0,10625.0,31.327833,34.68408,32.79658,2.6999998,0.0,0.0,24.677959,26.819626,25.114416,3.3499998,0.0,0.05,1.8,1.4,55.0,,35.18,12.15570510775351,6875.0,225.00000000432124,55.0
2500.0,132.2,155.0,0,0,1,0,0,6.83,5.7,28.827833,11.9,11.9,23.305044,14.1,14.1,13,6,1,0,1.2246467991473532e-16,-1.0,55.0,46.88,25.0,7450.0,10575.0,39950.0,29.36534,33.340332,33.492416,2.6999998,0.9,0.0,23.565459,25.837337,25.2717075,11.3,0.3,0.2,4.2999997,1.8,55.0,,39.10857142857143,13.616052326294113,7141.666666666667,289.75564418189396,35.0
1875.0,132.1,155.0,0,0,1,0,0,6.83,44.89999,29.907003,0.6,0.6,22.1092085,70.549997,70.549997,14,6,2,0,1.2246467991473532e-16,-1.0,35.0,55.0,22.5,2500.0,6200.0,41300.0,28.827833,31.327833,34.107,11.9,2.6999998,0.0,23.305044,24.677959,25.5477515,14.1,3.3499998,0.3,5.7,4.2999997,35.0,,40.537142857142854,12.355323703146036,5683.333333333333,2762.3963027298128,35.0
2000.0,131.66,155.0,0,0,1,0,0,6.83,17.300001,31.529917,0.0,0.0,23.1373345,27.1000005,27.1000005,15,6,3,0,1.2246467991473532e-16,-1.0,35.0,55.0,30.63,1875.0,6425.0,2625.0,29.907003,29.36534,34.727833,0.6,2.6999998,0.0,22.1092085,23.565459,26.4196255,70.549997,11.3,0.1,44.89999,5.7,35.0,,42.32285714285714,9.99103050121403,3941.6666666666665,3054.33435192276,35.0
2125.0,131.79,155.0,0,0,1,0,0,6.83,1.4000001,31.938248,0.0,0.0,24.0550435,6.2,6.2,16,6,4,0,1.2246467991473532e-16,-1.0,35.0,35.0,38.75,2000.0,6650.0,2500.0,31.529917,28.827833,34.68408,0.0,11.9,0.0,23.1373345,23.305044,26.819626,27.1000005,14.1,0.0,17.300001,44.89999,35.0,,42.94714285714286,9.24749824598645,2125.0,330.71891388637897,35.0
1416.67,131.4,155.0,0,0,1,0,0,6.83,2.3,32.0695,0.0,0.0,24.9831665,14.95,14.95,17,6,5,1,1.2246467991473532e-16,-1.0,35.0,35.0,46.88,2125.0,6875.0,13887.5,31.938248,29.907003,33.340332,0.0,0.6,0.9,24.0550435,22.1092085,25.837337,6.2,70.549997,0.3,1.4000001,17.300001,35.0,,42.41142857142857,9.631800504182982,2000.0,125.00000000876987,34.53
708.33,131.4,155.0,0,0,1,0,0,6.83,1.9000002,30.902832,3.8,3.8,23.6956665,19.6000015,19.6000015,18,6,6,1,1.2246467991473532e-16,-1.0,34.53,35.0,55.0,1416.67,7100.0,25275.0,32.0695,31.529917,31.327833,0.0,0.0,2.6999998,24.9831665,23.1373345,24.677959,14.95,27.1000005,3.3499998,2.3,1.4000001,34.53,,40.64714285714285,9.806369892890485,1847.2233333333334,378.07192389217903,34.07
1229.165,131.4,155.0,0,0,1,0,0,6.83,1.4000001,30.338247,13.700001,13.700001,23.680044,11.1,11.1,19,6,0,0,1.2246467991473532e-16,-1.0,34.07,35.0,55.0,708.33,7450.0,5125.0,30.902832,31.938248,29.36534,3.8,0.0,2.6999998,23.6956665,24.0550435,23.565459,19.6000015,6.2,11.3,1.9000002,2.3,34.07,,37.65714285714286,7.655748851431106,1416.6666666666667,708.335000007451,33.6
1750.0,131.4,155.0,0,0,1,0,0,6.83,5.5,29.609083,1.0,1.0,24.0331685,7.0499998,7.0499998,20,6,1,0,1.2246467991473532e-16,-1.0,33.6,34.53,35.0,1229.165,2500.0,2625.0,30.338247,32.0695,28.827833,13.700001,0.0,11.9,23.680044,24.9831665,23.305044,11.1,14.95,14.1,1.4000001,1.9000002,33.6,,34.6,0.566539201348528,1118.055,367.00880504047495,40.0
2250.0,131.7,155.0,0,0,1,0,0,6.83,9.700002,29.79033,10.799999,10.799999,24.226918,10.30000165,10.30000165,21,6,2,0,1.2246467991473532e-16,-1.0,40.0,34.07,35.0,1750.0,1875.0,13000.0,29.609083,30.902832,29.907003,1.0,3.8,0.6,24.0331685,23.6956665,22.1092085,7.0499998,19.6000015,70.549997,5.5,1.4000001,40.0,,35.31428571428571,2.135195987435327,1229.165,520.8350000021425,39.0
5125.0,131.57,155.0,0,0,1,0,0,6.83,5.2000003,28.813248,56.0,56.0,24.220668,11.649999,11.649999,22,6,3,0,1.2246467991473532e-16,-1.0,39.0,33.6,35.0,2250.0,2000.0,6575.0,29.79033,30.338247,31.529917,10.799999,13.700001,0.0,24.226918,23.680044,23.1373345,10.30000165,11.1,27.1000005,9.700002,5.5,39.0,,35.885714285714286,2.534902083202944,1743.055,510.4529352224413,37.5
5362.5,131.43,155.0,0,0,1,0,0,6.83,9.2,29.104914,26.099998,26.099998,24.3008765,27.9999965,27.9999965,23,6,4,0,1.2246467991473532e-16,-1.0,37.5,40.0,35.0,5125.0,2125.0,2625.0,28.813248,29.609083,31.938248,56.0,1.0,0.0,24.220668,24.0331685,24.0550435,11.649999,7.0499998,6.2,5.2000003,9.700002,37.5,,36.24285714285714,2.565246669657433,3041.6666666666665,1821.4577495334536,45.0
5600.0,131.56,155.0,0,0,1,0,0,6.83,27.200005,29.513252,3.8,3.8,23.838375,24.300002,24.300002,24,6,5,1,1.2246467991473532e-16,-1.0,45.0,39.0,34.53,5362.5,1416.67,1250.0,29.104914,29.79033,32.0695,26.099998,10.799999,0.0,24.3008765,24.226918,24.9831665,27.9999965,10.30000165,14.95,9.2,5.2000003,45.0,,37.67142857142857,4.089418983064192,4245.833333333333,1732.5168349356416,45.0
375.0,131.56,155.0,0,0,1,0,0,6.83,24.100002,30.16742,7.3,7.3,23.708168,23.849999,23.849999,25,6,6,1,1.2246467991473532e-16,-1.0,45.0,37.5,34.07,5600.0,708.33,18125.0,29.513252,28.813248,30.902832,3.8,56.0,3.8,23.838375,24.220668,23.6956665,24.300002,11.649999,19.6000015,27.200005,9.2,45.0,,39.167142857142856,4.628162753856945,5362.5,237.50000000425848,45.0
6150.0,131.56,155.0,0,0,1,0,0,6.83,3.7,30.677834,0.0,0.0,23.739418,8.3,8.3,26,6,0,0,1.2246467991473532e-16,-1.0,45.0,45.0,33.6,375.0,1229.165,5000.0,30.16742,29.104914,30.338247,7.3,26.099998,13.700001,23.708168,24.3008765,23.680044,23.849999,27.9999965,11.1,24.100002,27.200005,45.0,,40.728571428571435,4.462702576434217,3779.1666666666665,2950.485482651192,45.0
4662.5,131.57,155.0,0,0,1,0,0,6.83,11.500002,29.792418,0.1,0.1,23.2508765,14.85,14.85,27,6,1,0,1.2246467991473532e-16,-1.0,45.0,45.0,40.0,6150.0,1750.0,2800.0,30.677834,29.513252,29.609083,0.0,3.8,1.0,23.739418,23.838375,24.0331685,8.3,24.300002,7.0499998,3.7,24.100002,45.0,,42.357142857142854,3.37533067163138,4041.6666666666665,3187.3120859645082,45.0
3175.0,131.55,155.0,0,0,1,0,0,6.83,26.200003,29.004915,1.8000002,1.8000002,22.929001,19.2499995,19.2499995,28,6,2,0,1.2246467991473532e-16,-1.0,45.0,45.0,39.0,4662.5,2250.0,9000.0,29.792418,30.16742,29.79033,0.1,7.3,10.799999,23.2508765,23.708168,24.226918,14.85,23.849999,10.30000165,11.500002,3.7,45.0,,43.07142857142857,3.3220045583521873,3729.1666666666665,2998.4978878324123,50.0
2962.5,131.6,155.0,0,0,1,0,0,6.83,7.8999996,27.484085,13.800001,13.800001,22.7842075,13.1500005,13.1500005,29,6,3,0,1.2246467991473532e-16,-1.0,50.0,45.0,37.5,3175.0,5125.0,5975.0,29.004915,30.677834,28.813248,1.8000002,0.0,56.0,22.929001,23.739418,24.220668,19.2499995,8.3,11.649999,26.200003,11.500002,50.0,,44.642857142857146,3.6596252735567933,4662.5,1487.5000000006921,65.0
2750.0,131.6,155.0,0,0,1,0,0,6.83,30.1,26.850754,22.199999,22.199999,22.256083500000003,37.7499985,37.7499985,30,6,4,0,1.2246467991473532e-16,-1.0,65.0,45.0,45.0,2962.5,5362.5,2950.0,27.484085,29.792418,29.104914,13.800001,0.1,26.099998,22.7842075,23.2508765,24.3008765,13.1500005,14.85,27.9999965,7.8999996,26.200003,65.0,,48.57142857142857,7.480132415430865,3600.0,926.2660255035345,55.0
2537.5,131.57,155.0,0,0,1,0,0,7.44,31.300003,26.881998,22.900002,22.900002,22.310252,17.2500025,17.2500025,1,7,5,1,-0.4999999999999997,-0.8660254037844388,55.0,50.0,45.0,2750.0,5600.0,10325.0,26.850754,29.004915,29.513252,22.199999,1.8000002,3.8,22.256083500000003,22.929001,23.838375,37.7499985,19.2499995,24.300002,30.1,7.8999996,55.0,,50.0,7.637626158259648,2962.5,212.50000000505278,55.0
2325.0,131.57,155.0,0,0,1,0,0,7.44,24.5,27.792418,28.400002,28.400002,23.0196245,8.14999985,8.14999985,2,7,6,1,-0.4999999999999997,-0.8660254037844388,55.0,65.0,45.0,2537.5,375.0,1425.0,26.881998,27.484085,30.16742,22.900002,13.800001,7.3,22.310252,22.7842075,23.708168,17.2500025,13.1500005,23.849999,31.300003,30.1,55.0,,51.42857142857143,7.480132415430872,2750.0,212.5000000050787,55.0
2112.5,131.57,150.0,0,0,1,0,0,7.44,29.700003,27.111168,25.6,25.6,23.1019175,9.6,9.6,3,7,0,0,-0.4999999999999997,-0.8660254037844388,55.0,55.0,45.0,2325.0,6150.0,2787.5,27.792418,26.850754,30.677834,28.400002,22.199999,0.0,23.0196245,22.256083500000003,23.739418,8.14999985,37.7499985,8.3,24.5,31.300003,55.0,,52.857142857142854,6.986381310057633,2537.5,212.50000000510462,65.0
1900.0,131.44,150.0,0,0,1,0,0,7.44,38.100006,28.50908,15.200002,15.200002,22.7717105,16.349999500000003,16.349999500000003,4,7,1,0,-0.4999999999999997,-0.8660254037844388,65.0,55.0,45.0,2112.5,4662.5,4150.0,27.111168,26.881998,29.792418,25.6,22.900002,0.1,23.1019175,22.310252,23.2508765,9.6,17.2500025,14.85,29.700003,24.5,65.0,,55.714285714285715,7.319250547113926,2325.0,212.50000000513054,75.0
1687.5,131.54,150.0,0,0,1,0,0,7.44,9.799999,27.832,22.0,22.0,22.5196245,6.79999985,6.79999985,5,7,2,0,-0.4999999999999997,-0.8660254037844388,75.0,55.0,50.0,1900.0,3175.0,14950.0,28.50908,27.792418,29.004915,15.200002,28.400002,1.8000002,22.7717105,23.0196245,22.929001,16.349999500000003,8.14999985,19.2499995,38.100006,29.700003,75.0,,60.0,8.660254037844336,2112.5,212.50000000515647,84.0
1475.0,131.87,150.0,0,0,1,0,0,7.44,26.9,29.369497,2.6,2.6,23.4144175,4.7499995,4.7499995,6,7,3,0,-0.4999999999999997,-0.8660254037844388,84.0,65.0,65.0,1687.5,2962.5,10575.0,27.832,27.111168,27.484085,22.0,25.6,13.800001,22.5196245,23.1019175,22.7842075,6.79999985,9.6,13.1500005,9.799999,38.100006,84.0,,64.85714285714286,11.260973484096443,1900.0,212.5000000051824,85.0
1262.5,132.32,150.0,0,0,1,0,0,7.44,28.200003,29.323671,0.5,0.5,23.530045,9.55,9.55,7,7,4,0,-0.4999999999999997,-0.8660254037844388,85.0,75.0,55.0,1475.0,2750.0,6200.0,29.369497,28.50908,26.850754,2.6,15.200002,22.199999,23.4144175,22.7717105,22.256083500000003,4.7499995,16.349999500000003,37.7499985,26.9,9.799999,85.0,,67.71428571428571,13.597969036027457,1687.5,212.5000000052083,95.0
