Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price
2950.0,132.64,155.0,0,0,0,1,0,7.41,0.1,32.381996,0.0,25.219627,0.0,31,5,2,0,0.4999999999999999,-0.8660254037844387,32.5
10325.0,132.66,155.0,0,0,1,0,0,6.83,0.0,32.42158,0.0,25.6019175,0.0,1,6,3,0,1.2246467991473532e-16,-1.0,27.5
1425.0,132.16,155.0,0,0,1,0,0,6.83,0.0,32.440334,0.0,25.442543,0.0,2,6,4,0,1.2246467991473532e-16,-1.0,27.5
2787.5,132.0,155.0,0,0,1,0,0,6.83,0.4,32.352833,0.0,25.5925425,0.0,3,6,5,1,1.2246467991473532e-16,-1.0,27.5
4150.0,132.0,155.0,0,0,1,0,0,6.83,0.0,32.040333,0.0,25.345666,0.0,4,6,6,1,1.2246467991473532e-16,-1.0,27.67
14950.0,132.0,155.0,0,0,1,0,0,6.83,0.0,32.79658,0.0,25.114416,0.05,5,6,0,0,1.2246467991473532e-16,-1.0,27.5
10575.0,132.58,155.0,0,0,1,0,0,6.83,3.3999999,33.492416,0.0,25.2717075,0.2,6,6,1,0,1.2246467991473532e-16,-1.0,25.0
6200.0,132.48,155.0,0,0,1,0,0,6.83,0.3,34.107,0.0,25.5477515,0.3,7,6,2,0,1.2246467991473532e-16,-1.0,22.5
6425.0,132.38,155.0,0,0,1,0,0,6.83,0.2,34.727833,0.0,26.4196255,0.1,8,6,3,0,1.2246467991473532e-16,-1.0,30.63
6650.0,132.41,155.0,0,0,1,0,0,6.83,0.2,34.68408,0.0,26.819626,0.0,9,6,4,0,1.2246467991473532e-16,-1.0,38.75
6875.0,132.25,155.0,0,0,1,0,0,6.83,1.4,33.340332,0.9,25.837337,0.3,10,6,5,1,1.2246467991473532e-16,-1.0,46.88
7100.0,132.25,155.0,0,0,1,0,0,6.83,1.8,31.327833,2.6999998,24.677959,3.3499998,11,6,6,1,1.2246467991473532e-16,-1.0,55.0
7450.0,132.25,155.0,0,0,1,0,0,6.83,4.2999997,29.36534,2.6999998,23.565459,11.3,12,6,0,0,1.2246467991473532e-16,-1.0,55.0
2500.0,132.2,155.0,0,0,1,0,0,6.83,5.7,28.827833,11.9,23.305044,14.1,13,6,1,0,1.2246467991473532e-16,-1.0,35.0
1875.0,132.1,155.0,0,0,1,0,0,6.83,44.89999,29.907003,0.6,22.1092085,70.549997,14,6,2,0,1.2246467991473532e-16,-1.0,35.0
2000.0,131.66,155.0,0,0,1,0,0,6.83,17.300001,31.529917,0.0,23.1373345,27.1000005,15,6,3,0,1.2246467991473532e-16,-1.0,35.0
2125.0,131.79,155.0,0,0,1,0,0,6.83,1.4000001,31.938248,0.0,24.0550435,6.2,16,6,4,0,1.2246467991473532e-16,-1.0,35.0
1416.67,131.4,155.0,0,0,1,0,0,6.83,2.3,32.0695,0.0,24.9831665,14.95,17,6,5,1,1.2246467991473532e-16,-1.0,34.53
708.33,131.4,155.0,0,0,1,0,0,6.83,1.9000002,30.902832,3.8,23.6956665,19.6000015,18,6,6,1,1.2246467991473532e-16,-1.0,34.07
1229.165,131.4,155.0,0,0,1,0,0,6.83,1.4000001,30.338247,13.700001,23.680044,11.1,19,6,0,0,1.2246467991473532e-16,-1.0,33.6
1750.0,131.4,155.0,0,0,1,0,0,6.83,5.5,29.609083,1.0,24.0331685,7.0499998,20,6,1,0,1.2246467991473532e-16,-1.0,40.0
2250.0,131.7,155.0,0,0,1,0,0,6.83,9.700002,29.79033,10.799999,24.226918,10.30000165,21,6,2,0,1.2246467991473532e-16,-1.0,39.0
5125.0,131.57,155.0,0,0,1,0,0,6.83,5.2000003,28.813248,56.0,24.220668,11.649999,22,6,3,0,1.2246467991473532e-16,-1.0,37.5
5362.5,131.43,155.0,0,0,1,0,0,6.83,9.2,29.104914,26.099998,24.3008765,27.9999965,23,6,4,0,1.2246467991473532e-16,-1.0,45.0
5600.0,131.56,155.0,0,0,1,0,0,6.83,27.200005,29.513252,3.8,23.838375,24.300002,24,6,5,1,1.2246467991473532e-16,-1.0,45.0
375.0,131.56,155.0,0,0,1,0,0,6.83,24.100002,30.16742,7.3,23.708168,23.849999,25,6,6,1,1.2246467991473532e-16,-1.0,45.0
6150.0,131.56,155.0,0,0,1,0,0,6.83,3.7,30.677834,0.0,23.739418,8.3,26,6,0,0,1.2246467991473532e-16,-1.0,45.0
4662.5,131.57,155.0,0,0,1,0,0,6.83,11.500002,29.792418,0.1,23.2508765,14.85,27,6,1,0,1.2246467991473532e-16,-1.0,45.0
3175.0,131.55,155.0,0,0,1,0,0,6.83,26.200003,29.004915,1.8000002,22.929001,19.2499995,28,6,2,0,1.2246467991473532e-16,-1.0,50.0
2962.5,131.6,155.0,0,0,1,0,0,6.83,7.8999996,27.484085,13.800001,22.7842075,13.1500005,29,6,3,0,1.2246467991473532e-16,-1.0,65.0
2750.0,131.6,155.0,0,0,1,0,0,6.83,30.1,26.850754,22.199999,22.256083500000003,37.7499985,30,6,4,0,1.2246467991473532e-16,-1.0,55.0
2537.5,131.57,155.0,0,0,1,0,0,7.44,31.300003,26.881998,22.900002,22.310252,17.2500025,1,7,5,1,-0.4999999999999997,-0.8660254037844388,55.0
2325.0,131.57,155.0,0,0,1,0,0,7.44,24.5,27.792418,28.400002,23.0196245,8.14999985,2,7,6,1,-0.4999999999999997,-0.8660254037844388,55.0
2112.5,131.57,150.0,0,0,1,0,0,7.44,29.700003,27.111168,25.6,23.1019175,9.6,3,7,0,0,-0.4999999999999997,-0.8660254037844388,65.0
1900.0,131.44,150.0,0,0,1,0,0,7.44,38.100006,28.50908,15.200002,22.7717105,16.349999500000003,4,7,1,0,-0.4999999999999997,-0.8660254037844388,75.0
1687.5,131.54,150.0,0,0,1,0,0,7.44,9.799999,27.832,22.0,22.5196245,6.79999985,5,7,2,0,-0.4999999999999997,-0.8660254037844388,84.0
1475.0,131.87,150.0,0,0,1,0,0,7.44,26.9,29.369497,2.6,23.4144175,4.7499995,6,7,3,0,-0.4999999999999997,-0.8660254037844388,85.0
1262.5,132.32,150.0,0,0,1,0,0,7.44,28.200003,29.323671,0.5,23.530045,9.55,7,7,4,0,-0.4999999999999997,-0.8660254037844388,95.0
1050.0,132.69,150.0,0,0,1,0,0,7.44,21.3,29.223665,5.3000007,23.464418,8.300001,8,7,5,1,-0.4999999999999997,-0.8660254037844388,95.0
1160.0,132.69,150.0,0,0,1,0,0,7.44,14.400001,29.982,0.8000001,23.869627,4.8499999,9,7,6,1,-0.4999999999999997,-0.8660254037844388,95.0
1270.0,132.69,150.0,0,0,1,0,0,7.44,22.100002,29.26533,3.9,24.0654605,2.9499999,10,7,0,0,-0.4999999999999997,-0.8660254037844388,95.0
1380.0,132.41,150.0,0,0,1,0,0,7.44,18.499998,29.10283,2.8999999,23.8394145,7.100000250000001,11,7,1,0,-0.4999999999999997,-0.8660254037844388,95.0
1490.0,132.09,150.0,0,0,1,0,0,7.44,26.000002,28.184082,22.900003,23.2758765,8.9499995,12,7,2,0,-0.4999999999999997,-0.8660254037844388,85.0
1600.0,131.9,150.0,0,0,1,0,0,7.44,3.6,27.467415,17.6,22.936292,11.65,13,7,3,0,-0.4999999999999997,-0.8660254037844388,95.0
1567.0454545454545,131.62,150.0,0,0,1,0,0,7.44,26.4,27.157003,36.8,23.007126,17.44999865,14,7,4,0,-0.4999999999999997,-0.8660254037844388,75.0
1534.090909090909,131.77,150.0,0,0,1,0,0,7.44,11.5,28.521584,20.800001,23.4435845,7.4,15,7,5,1,-0.4999999999999997,-0.8660254037844388,75.0
1501.1363636363635,131.77,146.0,0,0,1,0,0,7.44,39.499992,29.586166,0.9,23.382126,12.25,16,7,6,1,-0.4999999999999997,-0.8660254037844388,75.0
1468.1818181818182,131.77,146.0,0,0,1,0,0,7.44,44.3,29.248665,0.90000004,23.1258755,15.400001,17,7,0,0,-0.4999999999999997,-0.8660254037844388,85.0
1435.2272727272727,131.57,146.0,0,0,1,0,0,7.44,10.7,29.123667,0.0,22.921709,8.200001,18,7,1,0,-0.4999999999999997,-0.8660254037844388,86.0
1402.2727272727273,131.56,146.0,0,0,1,0,0,7.44,3.3999999,30.771582,0.0,24.032125,1.79999995,19,7,2,0,-0.4999999999999997,-0.8660254037844388,85.0
1369.3181818181818,131.66,146.0,0,0,1,0,0,7.44,2.7999997,30.711166,2.3,24.744627,2.7999997,20,7,3,0,-0.4999999999999997,-0.8660254037844388,85.0
1336.3636363636365,131.48,146.0,0,0,1,0,0,7.44,35.1,30.350748,1.1,23.909209,18.749999,21,7,4,0,-0.4999999999999997,-0.8660254037844388,85.0
1303.409090909091,131.42,146.0,0,0,1,0,0,7.44,1.3000001,30.242422,3.8999999,24.027958,9.94999885,22,7,5,1,-0.4999999999999997,-0.8660254037844388,86.67
1270.4545454545455,131.42,146.0,0,0,1,0,0,7.44,36.2,30.107002,9.6,23.5269195,12.399999,23,7,6,1,-0.4999999999999997,-0.8660254037844388,85.0
1237.5,131.42,146.0,0,0,1,0,0,7.44,4.6000004,29.150751,10.8,22.949833,4.54999995,24,7,0,0,-0.4999999999999997,-0.8660254037844388,96.67
1204.5454545454545,131.21,146.0,0,0,1,0,0,7.44,13.2,28.234083,21.900002,22.54775,14.5000008,25,7,1,0,-0.4999999999999997,-0.8660254037844388,110.0
1171.590909090909,131.3,146.0,0,0,1,0,0,7.44,4.5999994,29.829916,0.6,23.466502,1.99999995,26,7,2,0,-0.4999999999999997,-0.8660254037844388,100.0
1138.6363636363635,131.5,146.0,0,0,1,0,0,7.44,11.599999,29.394503,2.0,23.580042,2.5999999000000003,27,7,3,0,-0.4999999999999997,-0.8660254037844388,93.33
1105.6818181818182,131.4,146.0,0,0,1,0,0,7.44,8.1,29.636168,1.8000001,23.4133765,10.150001,28,7,4,0,-0.4999999999999997,-0.8660254037844388,106.67
1072.7272727272727,131.9,146.0,0,0,1,0,0,7.44,6.8999996,28.80075,7.5,22.905042,13.850001,29,7,5,1,-0.4999999999999997,-0.8660254037844388,106.0
1039.7727272727273,131.9,146.0,0,0,1,0,0,7.44,7.6,28.221586,19.3,23.107126,8.0499995,30,7,6,1,-0.4999999999999997,-0.8660254037844388,105.0
1006.818181818182,131.9,146.0,0,0,1,0,0,7.44,8.0,29.561167,3.5,23.8092115,8.649999999999999,31,7,0,0,-0.4999999999999997,-0.8660254037844388,130.0
973.8636363636364,131.9,153.0,0,0,1,0,0,7.52,13.8,30.163252,7.1,24.4883765,8.1499995,1,8,1,0,-0.8660254037844385,-0.5000000000000004,130.0
940.909090909091,131.92,153.0,0,0,1,0,0,7.52,3.1000001,29.98408,1.1,24.7675415,3.7000002,2,8,2,0,-0.8660254037844385,-0.5000000000000004,146.0
907.9545454545456,132.44,153.0,0,0,1,0,0,7.52,5.0999994,29.784079,1.0,23.892542,18.5000005,3,8,3,0,-0.8660254037844385,-0.5000000000000004,170.0
875.0,132.66,153.0,0,0,1,0,0,7.52,8.700002,29.11741,2.0,23.306087,11.60000005,4,8,4,0,-0.8660254037844385,-0.5000000000000004,170.0
978.125,132.85,153.0,0,0,1,0,0,7.52,37.899998,28.48825,2.0,23.176919,5.44999925,5,8,5,1,-0.8660254037844385,-0.5000000000000004,170.0
1081.25,132.85,153.0,0,0,1,0,0,7.52,9.200001,28.448668,11.200001,23.257128,12.85,6,8,6,1,-0.8660254037844385,-0.5000000000000004,168.33
1184.375,132.85,153.0,0,0,1,0,0,7.52,26.4,26.834084,24.000002,22.619625,17.800001,7,8,0,0,-0.8660254037844385,-0.5000000000000004,160.0
1287.5,132.7,153.0,0,0,1,0,0,7.52,51.699993,26.475748,42.6,22.331085,15.300001000000002,8,8,1,0,-0.8660254037844385,-0.5000000000000004,170.0
1390.625,132.83,153.0,0,0,1,0,0,7.52,4.4999995,27.725752,3.8,23.5144185,6.000000249999999,9,8,2,0,-0.8660254037844385,-0.5000000000000004,170.0
1493.75,132.81,153.0,0,0,1,0,0,7.52,7.9,28.027832,7.2,23.430044,7.05,10,8,3,0,-0.8660254037844385,-0.5000000000000004,170.0
1596.875,132.65,153.0,0,0,1,0,0,7.52,7.1,27.836166,8.0,23.541499,2.9500001,11,8,4,0,-0.8660254037844385,-0.5000000000000004,150.0
1700.0,132.86,153.0,0,0,1,0,0,7.52,36.300003,27.669504,3.2,23.1415005,25.550000000000004,12,8,5,1,-0.8660254037844385,-0.5000000000000004,140.0
1803.125,132.86,153.0,0,0,1,0,0,7.52,66.899994,27.623665,1.6000001,21.9925425,32.1500015,13,8,6,1,-0.8660254037844385,-0.5000000000000004,140.0
1906.25,132.86,153.0,0,0,1,0,0,7.52,3.1000001,27.865332,0.6,23.1852515,1.0,14,8,0,0,-0.8660254037844385,-0.5000000000000004,170.0
2009.375,133.03,153.0,0,0,1,0,0,7.52,0.5,29.092415,0.0,23.526917,1.05,15,8,1,0,-0.8660254037844385,-0.5000000000000004,150.0
2112.5,133.03,167.0,0,0,1,0,0,7.52,2.5000002,29.734083,0.8,23.673794,6.1499998,16,8,2,0,-0.8660254037844385,-0.5000000000000004,145.0
2215.625,133.03,167.0,0,0,1,0,0,7.52,6.0,29.090338,13.000003,23.6331685,7.0500005,17,8,3,0,-0.8660254037844385,-0.5000000000000004,137.5
2318.75,133.34,167.0,0,0,1,0,0,7.52,12.699999,29.202835,3.3,24.181085,10.9999995,18,8,4,0,-0.8660254037844385,-0.5000000000000004,142.5
2421.875,133.27,167.0,0,0,1,0,0,7.52,3.8000002,29.665335,0.70000005,23.766501,10.6500005,19,8,5,1,-0.8660254037844385,-0.5000000000000004,147.5
2525.0,133.27,167.0,0,0,1,0,0,7.52,17.2,29.569502,1.6000001,23.432128,14.2500005,20,8,6,1,-0.8660254037844385,-0.5000000000000004,150.0
2762.5,133.27,167.0,0,0,1,0,0,7.52,13.399999,27.575752,15.2,22.6331695,18.6000015,21,8,0,0,-0.8660254037844385,-0.5000000000000004,125.0
3000.0,133.28,167.0,0,0,1,0,0,7.52,15.400001,28.238253,3.0,23.0748335,5.85,22,8,1,0,-0.8660254037844385,-0.5000000000000004,120.0
2525.0,133.0,167.0,0,0,1,0,0,7.52,17.199999,27.00075,18.3,22.6185825,9.350001,23,8,2,0,-0.8660254037844385,-0.5000000000000004,110.0
5000.0,132.6,167.0,0,0,1,0,0,7.52,73.200005,26.567421,24.800003,22.517542,21.1499988,24,8,3,0,-0.8660254037844385,-0.5000000000000004,100.0
4083.3333333333335,132.42,167.0,0,0,1,0,0,7.52,51.3,26.323668,22.1,22.1717075,22.0,25,8,4,0,-0.8660254037844385,-0.5000000000000004,85.0
3166.666666666667,132.54,167.0,0,0,1,0,0,7.52,59.1,26.021584,59.599995,22.140462,30.1999985,26,8,5,1,-0.8660254037844385,-0.5000000000000004,85.0
2250.0,132.54,167.0,0,0,1,0,0,7.52,7.2,27.159082,23.7,22.0998345,9.85000115,27,8,6,1,-0.8660254037844385,-0.5000000000000004,75.0
2312.5,132.54,167.0,0,0,1,0,0,7.52,3.5999997,27.584082,4.7999997,22.2258765,5.05,28,8,0,0,-0.8660254037844385,-0.5000000000000004,75.0
2375.0,132.52,167.0,0,0,1,0,0,7.52,12.400001,27.419502,13.8,22.451916,2.89999975,29,8,1,0,-0.8660254037844385,-0.5000000000000004,75.0
2437.5,132.64,167.0,0,0,1,0,0,7.52,3.1,28.684084,0.4,23.076917,2.55,30,8,2,0,-0.8660254037844385,-0.5000000000000004,75.0
2500.0,132.68,167.0,0,0,1,0,0,7.52,0.90000004,29.344503,0.5,23.215459000000003,4.1499996,31,8,3,0,-0.8660254037844385,-0.5000000000000004,85.0
7600.0,132.76,170.0,0,0,1,0,0,8.19,4.1,29.286163,5.7999997,23.4237945,5.6999999,1,9,4,0,-1.0,-1.8369701987210294e-16,95.0
24350.0,132.65,170.0,0,0,1,0,0,8.19,3.2,28.213251,9.000001,23.513377,7.6,2,9,5,1,-1.0,-1.8369701987210294e-16,95.0
7300.0,132.65,170.0,0,0,1,0,0,8.19,2.7000003,29.471586,0.0,23.887335,1.3,3,9,6,1,-1.0,-1.8369701987210294e-16,75.0
19000.0,132.65,170.0,0,0,1,0,0,8.19,0.70000005,28.834085,7.6,23.991503,1.15000005,4,9,0,0,-1.0,-1.8369701987210294e-16,65.0
7500.0,132.7,170.0,0,0,1,0,0,8.19,0.1,28.898666,0.0,23.5998345,1.60000012,5,9,1,0,-1.0,-1.8369701987210294e-16,60.0
4750.0,133.17,170.0,0,0,1,0,0,8.19,0.70000005,29.944502,0.0,24.528999,0.5,6,9,2,0,-1.0,-1.8369701987210294e-16,55.0
7375.0,133.32,170.0,0,0,1,0,0,8.19,5.3,29.184084,5.1,23.894629,4.5999999,7,9,3,0,-1.0,-1.8369701987210294e-16,50.0
10000.0,133.44,170.0,0,0,1,0,0,8.19,9.4,27.92367,10.700001,22.643585,9.7,8,9,4,0,-1.0,-1.8369701987210294e-16,45.0
5000.0,133.02,170.0,0,0,1,0,0,8.19,22.199999,27.163254,12.4,22.2352515,6.7,9,9,5,1,-1.0,-1.8369701987210294e-16,45.0
3500.0,133.02,170.0,0,0,1,0,0,8.19,9.8,29.159082,0.3,22.736292,3.8000001,10,9,6,1,-1.0,-1.8369701987210294e-16,45.0
2000.0,133.02,170.0,0,0,1,0,0,8.19,0.5,29.086166,0.2,23.2654605,2.45000015,11,9,0,0,-1.0,-1.8369701987210294e-16,51.67
4000.0,133.16,170.0,0,0,1,0,0,8.19,5.5000005,28.586166,14.0,23.222752,8.550001,12,9,1,0,-1.0,-1.8369701987210294e-16,58.33
6000.0,132.98,170.0,0,0,1,0,0,8.19,6.7,29.736168,0.70000005,23.4769195,6.0,13,9,2,0,-1.0,-1.8369701987210294e-16,65.0
5515.625,133.08,170.0,0,0,1,0,0,8.19,1.1000001,29.767416,0.6,23.838375,4.75,14,9,3,0,-1.0,-1.8369701987210294e-16,65.0
5031.25,133.16,170.0,0,0,1,0,0,8.19,1.8000001,29.479918,0.4,23.490459,4.04999995,15,9,4,0,-1.0,-1.8369701987210294e-16,65.0
10062.5,133.4,170.0,0,0,1,0,0,8.19,1.9000001,29.648666,0.7,23.102959,1.0,16,9,5,1,-1.0,-1.8369701987210294e-16,65.0
15093.75,133.4,170.0,0,0,1,0,0,8.19,4.7999997,29.279917,1.3,22.98421,2.6,17,9,6,1,-1.0,-1.8369701987210294e-16,65.0
20125.0,133.4,170.0,0,0,1,0,0,8.19,5.8,28.917414,11.499999,23.3675455,4.59999985,18,9,0,0,-1.0,-1.8369701987210294e-16,65.0
13950.0,133.54,170.0,0,0,1,0,0,8.19,2.2999997,28.248665,2.0,23.0227515,1.75,19,9,1,0,-1.0,-1.8369701987210294e-16,75.0
12250.0,133.54,170.0,0,0,1,0,0,8.19,4.6,28.317413,3.5,22.3060835,12.15000015,20,9,2,0,-1.0,-1.8369701987210294e-16,50.0
43375.0,133.22,170.0,0,0,1,0,0,8.19,21.1,27.657003,0.8000001,22.0769175,5.749999799999999,21,9,3,0,-1.0,-1.8369701987210294e-16,50.0
43187.5,133.25,170.0,0,0,1,0,0,8.19,15.100002,27.538254,0.4,21.5862905,13.65,22,9,4,0,-1.0,-1.8369701987210294e-16,49.81
43000.0,133.0,170.0,0,0,1,0,0,8.19,1.3000001,26.06742,6.7,21.3425445,0.8,23,9,5,1,-1.0,-1.8369701987210294e-16,49.62
42812.5,133.0,170.0,0,0,1,0,0,8.19,1.0,26.125753,0.8,21.681085000000003,2.15000005,24,9,6,1,-1.0,-1.8369701987210294e-16,49.42
42625.0,133.0,170.0,1,0,1,0,0,8.19,11.0,26.552835,0.3,21.3456665,2.45000005,25,9,0,0,-1.0,-1.8369701987210294e-16,49.23
42437.5,133.34,170.0,1,0,1,0,0,8.19,6.1,27.069506,7.6,21.755042,3.0000001000000003,26,9,1,0,-1.0,-1.8369701987210294e-16,49.04
42250.0,133.48,170.0,1,0,1,0,0,8.19,0.90000004,27.682,2.1,22.2769195,1.05000015,27,9,2,0,-1.0,-1.8369701987210294e-16,48.85
42062.5,133.46,170.0,1,0,1,0,0,8.19,1.1,28.446585,0.0,22.93942,1.45,28,9,3,0,-1.0,-1.8369701987210294e-16,48.65
41875.0,133.4,170.0,1,0,1,0,0,8.19,4.2000003,29.350754,0.0,23.1498335,2.39999995,29,9,4,0,-1.0,-1.8369701987210294e-16,48.46
41687.5,133.17,170.0,1,0,1,0,0,8.19,3.6,28.190338,0.0,23.348794,1.7,30,9,5,1,-1.0,-1.8369701987210294e-16,48.27
41500.0,133.17,170.0,1,1,0,0,0,7.5,0.1,28.077833,0.4,22.8946285,0.350000025,1,10,6,1,-0.8660254037844386,0.5000000000000001,48.08
41312.5,133.17,170.0,1,1,0,0,0,7.5,11.5,27.7695,3.6999998,21.977960000000003,2.6499999,2,10,0,0,-0.8660254037844386,0.5000000000000001,47.88
41125.0,133.17,170.0,1,1,0,0,0,7.5,3.1999998,26.952835,4.9999995,22.157128,1.3000001,3,10,1,0,-0.8660254037844386,0.5000000000000001,47.69
40937.5,133.44,170.0,1,1,0,0,0,7.5,10.3,26.559082,2.3,20.6779595,9.1,4,10,2,0,-0.8660254037844386,0.5000000000000001,47.5
40750.0,133.49,170.0,1,1,0,0,0,7.5,0.4,26.902832,0.6,21.5529595,2.1000002,5,10,3,0,-0.8660254037844386,0.5000000000000001,47.31
40562.5,133.51,170.0,1,1,0,0,0,7.5,2.1999998,27.13825,1.7,21.379002,4.0000001,6,10,4,0,-0.8660254037844386,0.5000000000000001,47.12
40375.0,133.5,170.0,1,1,0,0,0,7.5,1.0,26.496582,1.3000001,21.4654575,1.7000001,7,10,5,1,-0.8660254037844386,0.5000000000000001,46.92
40187.5,133.5,170.0,1,1,0,0,0,7.5,2.8000002,26.977835,1.0,21.033169,7.14999975,8,10,6,1,-0.8660254037844386,0.5000000000000001,46.73
40000.0,133.5,170.0,1,1,0,0,0,7.5,1.2000002,26.923666,2.4,20.6071245,2.15000002,9,10,0,0,-0.8660254037844386,0.5000000000000001,46.54
39812.5,133.53,170.0,1,1,0,0,0,7.5,2.2000003,26.47783,3.1,21.024832,2.25,10,10,1,0,-0.8660254037844386,0.5000000000000001,46.35
39625.0,133.5,170.0,1,1,0,0,0,7.5,1.6,25.884085,1.4000002,19.7258755,3.2,11,10,2,0,-0.8660254037844386,0.5000000000000001,46.15
39437.5,133.41,170.0,1,1,0,0,0,7.5,1.8000001,26.275751,0.5,19.7665,2.40000005,12,10,3,0,-0.8660254037844386,0.5000000000000001,45.96
39250.0,133.5,170.0,1,1,0,0,0,7.5,0.6,25.332003,0.0,19.764418,2.6,13,10,4,0,-0.8660254037844386,0.5000000000000001,45.77
39062.5,133.53,170.0,1,1,0,0,0,7.5,1.4000001,24.521585,0.0,18.950877,3.799999750000001,14,10,5,1,-0.8660254037844386,0.5000000000000001,45.58
38875.0,133.53,170.0,1,1,0,0,0,7.5,0.4,24.725748,0.5,18.4102505,1.25000005,15,10,6,1,-0.8660254037844386,0.5000000000000001,45.38
38687.5,133.53,170.0,1,1,0,0,0,7.5,8.5,24.709085,9.1,18.301917000000003,3.5500000000000003,16,10,0,0,-0.8660254037844386,0.5000000000000001,45.19
38500.0,133.55,170.0,1,1,0,0,0,7.5,2.1999998,23.94658,1.3,18.4362935,0.85,17,10,1,0,-0.8660254037844386,0.5000000000000001,45.0
500.0,133.52,170.0,1,1,0,0,0,7.5,2.4,23.671585,0.0,18.210251,0.65,18,10,2,0,-0.8660254037844386,0.5000000000000001,45.0
15000.0,133.52,170.0,1,1,0,0,0,7.5,1.6000001,23.54033,0.3,17.673794,0.3,19,10,3,0,-0.8660254037844386,0.5000000000000001,45.0
11012.5,133.5,170.0,1,1,0,0,0,7.5,0.4,23.290335,0.0,17.380043,0.2,20,10,4,0,-0.8660254037844386,0.5000000000000001,45.0
7025.0,133.3,170.0,1,1,0,0,0,7.5,1.8000002,22.646585,0.0,17.699832999999998,0.05,21,10,5,1,-0.8660254037844386,0.5000000000000001,60.0
14050.0,133.3,170.0,1,1,0,0,0,7.5,0.0,23.01742,0.0,18.0560845,0.0,22,10,6,1,-0.8660254037844386,0.5000000000000001,75.0
5500.0,133.3,170.0,1,1,0,0,0,7.5,0.1,23.100752,0.0,18.2769165,0.0,23,10,0,0,-0.8660254037844386,0.5000000000000001,75.0
2525.0,133.42,170.0,1,1,0,0,0,7.5,0.4,23.561167,0.0,18.609209,0.4,24,10,1,0,-0.8660254037844386,0.5000000000000001,75.0
3400.0,133.42,169.25,1,1,0,0,0,7.5,0.2,23.607,0.0,18.4904575,0.35,25,10,2,0,-0.8660254037844386,0.5000000000000001,73.75
4275.0,133.4,168.5,1,1,0,0,0,7.5,0.3,23.38617,0.1,17.830044,0.5,26,10,3,0,-0.8660254037844386,0.5000000000000001,72.5
5150.0,133.48,167.75,1,1,0,0,0,7.5,4.5,23.832,0.8,17.2665005,0.05,27,10,4,0,-0.8660254037844386,0.5000000000000001,71.25
6025.0,133.5,167.0,1,1,0,0,0,7.5,0.5,23.494501,0.0,17.0217095,0.0,28,10,5,1,-0.8660254037844386,0.5000000000000001,70.0
6900.0,133.5,166.25,1,1,0,0,0,7.5,0.70000005,22.796585,0.0,18.085249,0.0,29,10,6,1,-0.8660254037844386,0.5000000000000001,68.75
7775.0,133.5,165.5,1,1,0,0,0,7.5,0.0,22.629915,0.0,18.4852515,0.05,30,10,0,0,-0.8660254037844386,0.5000000000000001,67.5
8650.0,133.51,164.75,1,1,0,0,0,7.5,0.1,24.134085,0.0,18.730043,0.0,31,10,1,0,-0.8660254037844386,0.5000000000000001,66.25
9525.0,133.51,164.0,1,1,0,0,0,5.38,0.0,23.848665,0.0,18.2946255,0.0,1,11,2,0,-0.5000000000000004,0.8660254037844384,65.0
4250.0,133.57,164.0,1,1,0,0,0,5.38,0.2,23.659082,0.0,18.1248345,0.0,2,11,3,0,-0.5000000000000004,0.8660254037844384,65.0
12125.0,133.5,164.0,1,1,0,0,0,5.38,0.4,23.0445,0.0,17.250877,0.8,3,11,4,0,-0.5000000000000004,0.8660254037844384,65.0
20000.0,133.56,164.0,1,1,0,0,0,5.38,0.4,22.88617,0.0,16.1685845,0.25,4,11,5,1,-0.5000000000000004,0.8660254037844384,65.0
12000.0,133.56,164.0,1,1,0,0,0,5.38,0.3,21.979918,0.0,16.1873345,0.05,5,11,6,1,-0.5000000000000004,0.8660254037844384,65.0
11750.0,133.56,164.0,1,1,0,0,0,5.38,1.2,21.5195,0.0,16.506083,0.550000025,6,11,0,0,-0.5000000000000004,0.8660254037844384,65.0
11500.0,133.45,164.0,1,1,0,0,0,5.38,0.1,21.617418,0.0,16.626918500000002,0.15,7,11,1,0,-0.5000000000000004,0.8660254037844384,65.0
11250.0,133.52,164.0,1,1,0,0,0,5.38,0.0,21.136168,0.0,16.489417500000002,0.0,8,11,2,0,-0.5000000000000004,0.8660254037844384,65.0
11000.0,133.54,164.0,1,1,0,0,0,5.38,0.0,20.911165,0.0,15.861294,0.0,9,11,3,0,-0.5000000000000004,0.8660254037844384,65.0
10666.666666666666,133.56,164.0,1,1,0,0,0,5.38,0.1,21.496584,0.0,16.111292,0.0,10,11,4,0,-0.5000000000000004,0.8660254037844384,65.0
10333.333333333334,133.65,164.0,1,1,0,0,0,5.38,0.1,21.509087,0.0,16.2717095,0.6,11,11,5,1,-0.5000000000000004,0.8660254037844384,45.0
10000.0,133.65,164.0,1,1,0,0,0,5.38,0.0,20.917418,0.0,16.1404575,0.0,12,11,6,1,-0.5000000000000004,0.8660254037844384,55.0
